# TRAINING ITERATION,         BCE_LOSS,         MSE_LOSS,     JACCARD_LOSS
                 952,          0.03162,          0.00835,          0.14655
                 953,          0.02708,          0.00707,          0.14958
                 954,          0.02594,          0.00681,          0.15584
                 955,          0.02804,          0.00729,          0.15632
                 956,          0.02548,          0.00667,          0.15654
                 957,          0.02737,          0.00737,          0.15800
                 958,          0.02854,          0.00740,          0.15681
                 959,          0.02874,          0.00755,          0.16513
                 960,          0.03096,          0.00834,          0.15869
                 961,          0.02883,          0.00759,          0.14972
                 962,          0.02970,          0.00785,          0.14180
                 963,          0.03235,          0.00851,          0.15342
                 964,          0.02839,          0.00744,          0.16298
                 965,          0.02609,          0.00683,          0.16934
                 966,          0.02929,          0.00787,          0.15306
                 967,          0.02997,          0.00796,          0.15154
                 968,          0.02614,          0.00693,          0.14180
                 969,          0.02583,          0.00677,          0.16509
                 970,          0.02902,          0.00756,          0.19110
                 971,          0.02982,          0.00808,          0.15818
                 972,          0.02629,          0.00698,          0.15866
                 973,          0.02584,          0.00668,          0.16026
                 974,          0.02896,          0.00745,          0.14130
                 975,          0.03168,          0.00846,          0.14897
                 976,          0.02867,          0.00761,          0.16718
                 977,          0.03070,          0.00820,          0.14949
                 978,          0.03009,          0.00804,          0.15662
                 979,          0.02541,          0.00665,          0.15591
                 980,          0.02288,          0.00585,          0.17198
                 981,          0.02767,          0.00730,          0.15136
                 982,          0.03053,          0.00810,          0.16221
                 983,          0.02723,          0.00725,          0.14717
                 984,          0.03184,          0.00842,          0.15573
                 985,          0.02602,          0.00688,          0.17602
                 986,          0.02750,          0.00715,          0.18533
                 987,          0.02924,          0.00795,          0.16256
                 988,          0.02565,          0.00690,          0.14919
                 989,          0.03128,          0.00832,          0.15028
                 990,          0.02470,          0.00647,          0.16126
                 991,          0.02709,          0.00709,          0.15875
                 992,          0.02991,          0.00789,          0.16540
                 993,          0.02734,          0.00723,          0.17628
                 994,          0.02998,          0.00792,          0.15903
                 995,          0.02362,          0.00618,          0.15706
                 996,          0.02947,          0.00781,          0.16751
                 997,          0.02399,          0.00624,          0.17435
                 998,          0.02933,          0.00784,          0.14726
                 999,          0.02473,          0.00661,          0.14483
                1000,          0.02605,          0.00688,          0.16922
                1001,          0.03058,          0.00795,          0.15359
                1002,          0.02981,          0.00778,          0.14777
                1003,          0.02660,          0.00705,          0.16263
                1004,          0.02721,          0.00708,          0.15023
                1005,          0.02569,          0.00680,          0.15035
                1006,          0.02541,          0.00670,          0.16533
                1007,          0.02553,          0.00671,          0.16356
                1008,          0.02794,          0.00729,          0.14949
                1009,          0.02819,          0.00752,          0.14640
                1010,          0.02356,          0.00623,          0.16105
                1011,          0.02694,          0.00719,          0.16698
                1012,          0.02746,          0.00720,          0.14995
                1013,          0.02610,          0.00680,          0.14494
                1014,          0.02699,          0.00710,          0.15151
                1015,          0.02720,          0.00720,          0.16485
                1016,          0.02868,          0.00764,          0.14364
                1017,          0.02729,          0.00730,          0.14319
                1018,          0.02521,          0.00669,          0.14013
                1019,          0.02381,          0.00625,          0.13746
                1020,          0.02623,          0.00691,          0.16482
                1021,          0.02844,          0.00758,          0.13884
                1022,          0.02713,          0.00720,          0.16352
                1023,          0.02582,          0.00667,          0.16063
                1024,          0.02514,          0.00656,          0.16403
                1025,          0.02678,          0.00714,          0.16255
                1026,          0.02896,          0.00768,          0.15341
                1027,          0.02369,          0.00622,          0.16269
                1028,          0.03040,          0.00801,          0.16749
                1029,          0.02808,          0.00749,          0.16567
                1030,          0.02630,          0.00695,          0.13909
                1031,          0.02603,          0.00689,          0.15371
                1032,          0.03018,          0.00814,          0.15225
                1033,          0.02941,          0.00778,          0.15160
                1034,          0.02860,          0.00775,          0.15409
                1035,          0.02967,          0.00787,          0.14765
                1036,          0.02841,          0.00728,          0.15779
                1037,          0.02428,          0.00642,          0.16708
                1038,          0.02711,          0.00709,          0.15795
                1039,          0.02768,          0.00731,          0.16713
                1040,          0.02903,          0.00783,          0.15513
                1041,          0.02505,          0.00653,          0.17457
                1042,          0.02737,          0.00726,          0.15349
                1043,          0.02512,          0.00662,          0.16139
                1044,          0.03142,          0.00831,          0.15926
                1045,          0.02374,          0.00611,          0.15037
                1046,          0.02662,          0.00696,          0.15165
                1047,          0.02755,          0.00697,          0.17130
                1048,          0.02845,          0.00749,          0.15764
                1049,          0.02684,          0.00713,          0.15665
                1050,          0.03171,          0.00846,          0.15623
                1051,          0.02162,          0.00553,          0.13840
                1052,          0.02735,          0.00733,          0.14842
                1053,          0.02816,          0.00753,          0.15100
                1054,          0.02898,          0.00760,          0.16587
                1055,          0.02524,          0.00658,          0.16652
                1056,          0.02952,          0.00783,          0.15414
                1057,          0.02818,          0.00739,          0.15192
                1058,          0.02946,          0.00781,          0.16418
                1059,          0.02582,          0.00675,          0.16496
                1060,          0.02181,          0.00576,          0.16306
                1061,          0.02750,          0.00713,          0.16845
                1062,          0.02476,          0.00657,          0.14803
                1063,          0.02282,          0.00588,          0.15327
                1064,          0.02478,          0.00650,          0.15103
                1065,          0.02665,          0.00696,          0.16402
                1066,          0.02539,          0.00659,          0.16103
                1067,          0.02522,          0.00665,          0.16836
                1068,          0.02890,          0.00763,          0.16065
                1069,          0.02657,          0.00693,          0.16377
                1070,          0.02809,          0.00741,          0.16854
                1071,          0.02465,          0.00655,          0.15379
                1072,          0.02721,          0.00712,          0.16455
                1073,          0.03204,          0.00840,          0.15653
                1074,          0.02431,          0.00645,          0.13643
                1075,          0.02865,          0.00757,          0.16744
                1076,          0.02720,          0.00721,          0.15534
                1077,          0.02600,          0.00674,          0.16340
                1078,          0.02550,          0.00676,          0.14861
                1079,          0.02564,          0.00676,          0.16398
                1080,          0.02649,          0.00687,          0.15230
                1081,          0.02438,          0.00642,          0.15234
                1082,          0.02461,          0.00651,          0.16389
                1083,          0.03156,          0.00834,          0.15434
                1084,          0.02542,          0.00679,          0.14116
                1085,          0.02757,          0.00729,          0.16283
                1086,          0.02634,          0.00687,          0.15437
                1087,          0.02808,          0.00732,          0.14314
                1088,          0.02514,          0.00649,          0.17291
                1089,          0.02735,          0.00717,          0.14485
                1090,          0.02996,          0.00790,          0.16751
                1091,          0.03004,          0.00796,          0.15363
                1092,          0.02698,          0.00711,          0.15610
                1093,          0.02888,          0.00766,          0.16233
                1094,          0.03067,          0.00810,          0.14237
                1095,          0.02648,          0.00689,          0.15781
                1096,          0.02403,          0.00616,          0.18705
                1097,          0.02928,          0.00740,          0.16012
                1098,          0.02733,          0.00729,          0.15993
                1099,          0.02631,          0.00686,          0.15197
                1100,          0.02777,          0.00726,          0.16938
                1101,          0.02436,          0.00632,          0.18589
                1102,          0.02844,          0.00745,          0.15214
                1103,          0.02878,          0.00763,          0.15465
                1104,          0.02722,          0.00718,          0.15993
                1105,          0.02877,          0.00755,          0.17325
                1106,          0.02392,          0.00605,          0.15685
                1107,          0.02447,          0.00629,          0.16401
                1108,          0.02798,          0.00750,          0.14966
                1109,          0.02710,          0.00718,          0.16471
                1110,          0.02427,          0.00634,          0.13386
                1111,          0.02533,          0.00660,          0.15541
                1112,          0.02603,          0.00685,          0.15990
                1113,          0.02252,          0.00593,          0.16437
                1114,          0.02498,          0.00666,          0.14997
                1115,          0.02783,          0.00738,          0.16137
                1116,          0.02598,          0.00682,          0.15078
                1117,          0.02501,          0.00661,          0.14207
                1118,          0.02934,          0.00760,          0.15478
                1119,          0.02979,          0.00802,          0.14275
                1120,          0.02436,          0.00646,          0.13889
                1121,          0.02868,          0.00755,          0.15089
                1122,          0.02576,          0.00678,          0.15632
                1123,          0.02827,          0.00732,          0.16324
                1124,          0.02623,          0.00684,          0.16169
                1125,          0.02733,          0.00727,          0.15704
                1126,          0.02841,          0.00752,          0.15009
                1127,          0.02977,          0.00774,          0.15564
                1128,          0.02658,          0.00710,          0.15035
                1129,          0.03110,          0.00835,          0.14017
                1130,          0.02747,          0.00725,          0.14343
                1131,          0.02698,          0.00711,          0.15153
                1132,          0.02825,          0.00733,          0.15449
                1133,          0.02648,          0.00696,          0.15446
                1134,          0.02554,          0.00675,          0.15457
                1135,          0.02622,          0.00693,          0.15723
                1136,          0.02643,          0.00707,          0.14562
                1137,          0.02827,          0.00758,          0.13957
                1138,          0.02482,          0.00650,          0.14724
                1139,          0.02163,          0.00549,          0.17207
                1140,          0.02738,          0.00726,          0.16738
                1141,          0.02369,          0.00628,          0.17322
                1142,          0.02903,          0.00760,          0.15248
                1143,          0.02913,          0.00774,          0.16089
                1144,          0.02993,          0.00793,          0.14341
                1145,          0.02498,          0.00663,          0.13780
                1146,          0.02534,          0.00663,          0.15914
                1147,          0.02798,          0.00744,          0.14998
                1148,          0.02373,          0.00629,          0.14828
                1149,          0.02676,          0.00699,          0.15222
                1150,          0.02728,          0.00720,          0.15690
                1151,          0.02420,          0.00646,          0.15422
                1152,          0.02978,          0.00791,          0.14619
                1153,          0.02684,          0.00712,          0.15467
                1154,          0.02912,          0.00767,          0.15418
                1155,          0.03034,          0.00794,          0.15511
                1156,          0.03094,          0.00828,          0.15645
                1157,          0.02926,          0.00770,          0.15692
                1158,          0.02534,          0.00655,          0.14911
                1159,          0.02502,          0.00658,          0.15034
                1160,          0.02882,          0.00750,          0.16014
                1161,          0.02727,          0.00728,          0.14632
                1162,          0.02515,          0.00667,          0.13849
                1163,          0.02610,          0.00686,          0.13890
                1164,          0.02835,          0.00740,          0.15638
                1165,          0.02487,          0.00653,          0.14835
                1166,          0.02859,          0.00760,          0.15310
                1167,          0.02594,          0.00684,          0.16184
                1168,          0.02733,          0.00716,          0.14127
                1169,          0.02597,          0.00679,          0.15443
                1170,          0.02414,          0.00626,          0.15901
                1171,          0.02878,          0.00762,          0.14429
                1172,          0.02258,          0.00591,          0.15237
                1173,          0.02444,          0.00633,          0.16064
                1174,          0.02633,          0.00704,          0.16875
                1175,          0.02672,          0.00719,          0.14563
                1176,          0.02399,          0.00613,          0.15541
                1177,          0.02994,          0.00794,          0.15929
                1178,          0.02156,          0.00570,          0.15671
                1179,          0.03221,          0.00833,          0.16116
                1180,          0.02999,          0.00799,          0.13630
                1181,          0.02589,          0.00681,          0.14949
                1182,          0.02874,          0.00758,          0.15437
                1183,          0.02406,          0.00627,          0.18037
                1184,          0.02782,          0.00740,          0.16538
                1185,          0.02726,          0.00732,          0.15193
                1186,          0.02606,          0.00688,          0.15150
                1187,          0.02890,          0.00770,          0.15014
                1188,          0.02369,          0.00628,          0.16024
                1189,          0.02960,          0.00796,          0.15411
                1190,          0.02778,          0.00726,          0.15324
                1191,          0.02590,          0.00679,          0.16049
                1192,          0.02778,          0.00728,          0.14552
                1193,          0.02646,          0.00688,          0.16509
                1194,          0.02414,          0.00632,          0.17739
                1195,          0.02253,          0.00575,          0.16639
                1196,          0.03115,          0.00828,          0.13764
                1197,          0.03251,          0.00860,          0.15319
                1198,          0.02615,          0.00690,          0.16197
                1199,          0.02800,          0.00741,          0.16823
                1200,          0.03047,          0.00814,          0.16079
                1201,          0.03020,          0.00776,          0.15745
                1202,          0.02664,          0.00708,          0.15254
                1203,          0.02805,          0.00739,          0.17289
                1204,          0.02621,          0.00692,          0.14993
                1205,          0.02351,          0.00603,          0.17017
                1206,          0.02824,          0.00767,          0.14722
                1207,          0.02904,          0.00768,          0.15400
                1208,          0.02603,          0.00687,          0.14078
                1209,          0.02769,          0.00743,          0.16165
                1210,          0.03115,          0.00811,          0.17065
                1211,          0.02976,          0.00796,          0.15599
                1212,          0.03099,          0.00825,          0.14573
                1213,          0.02739,          0.00720,          0.15838
                1214,          0.02712,          0.00702,          0.15293
                1215,          0.02600,          0.00699,          0.14115
                1216,          0.02595,          0.00685,          0.16211
                1217,          0.02474,          0.00650,          0.15555
                1218,          0.02286,          0.00603,          0.16716
                1219,          0.03160,          0.00830,          0.16043
                1220,          0.02860,          0.00773,          0.15302
                1221,          0.02906,          0.00763,          0.16061
                1222,          0.02701,          0.00716,          0.17997
                1223,          0.03055,          0.00806,          0.15848
                1224,          0.02718,          0.00722,          0.15063
                1225,          0.02785,          0.00726,          0.15153
                1226,          0.02436,          0.00646,          0.14353
                1227,          0.02530,          0.00674,          0.14396
                1228,          0.02812,          0.00738,          0.13253
                1229,          0.02985,          0.00779,          0.15067
                1230,          0.02758,          0.00739,          0.14853
                1231,          0.02529,          0.00677,          0.15538
                1232,          0.02646,          0.00708,          0.15932
                1233,          0.02423,          0.00651,          0.14336
                1234,          0.02901,          0.00787,          0.14928
                1235,          0.02919,          0.00777,          0.15962
                1236,          0.02637,          0.00697,          0.16627
                1237,          0.02845,          0.00746,          0.15370
                1238,          0.02662,          0.00701,          0.17629
                1239,          0.02881,          0.00759,          0.15209
                1240,          0.02665,          0.00704,          0.14863
                1241,          0.02847,          0.00765,          0.15571
                1242,          0.03077,          0.00822,          0.14541
                1243,          0.02626,          0.00687,          0.14162
                1244,          0.02784,          0.00735,          0.14941
                1245,          0.02535,          0.00661,          0.16471
                1246,          0.02918,          0.00778,          0.14625
                1247,          0.02426,          0.00628,          0.15600
                1248,          0.02888,          0.00759,          0.15820
                1249,          0.02398,          0.00640,          0.15658
                1250,          0.02526,          0.00665,          0.14708
                1251,          0.03280,          0.00876,          0.15530
                1252,          0.02761,          0.00731,          0.13937
                1253,          0.02409,          0.00628,          0.15611
                1254,          0.02868,          0.00752,          0.15364
                1255,          0.02664,          0.00697,          0.14752
                1256,          0.02797,          0.00747,          0.14071
                1257,          0.02643,          0.00693,          0.15894
                1258,          0.02848,          0.00756,          0.15574
                1259,          0.02653,          0.00687,          0.16138
                1260,          0.02695,          0.00687,          0.16402
                1261,          0.02747,          0.00730,          0.14975
                1262,          0.02697,          0.00708,          0.17039
                1263,          0.02715,          0.00715,          0.14977
                1264,          0.02783,          0.00718,          0.17082
                1265,          0.02894,          0.00793,          0.14468
                1266,          0.02483,          0.00646,          0.15634
                1267,          0.02374,          0.00619,          0.15214
                1268,          0.02504,          0.00660,          0.15514
                1269,          0.02487,          0.00659,          0.15805
                1270,          0.02603,          0.00682,          0.13964
                1271,          0.02923,          0.00764,          0.14932
                1272,          0.02741,          0.00718,          0.16028
                1273,          0.02287,          0.00588,          0.15845
                1274,          0.02903,          0.00782,          0.15254
                1275,          0.02796,          0.00721,          0.15028
                1276,          0.02514,          0.00663,          0.15451
                1277,          0.02751,          0.00723,          0.15608
                1278,          0.02705,          0.00719,          0.14480
                1279,          0.02598,          0.00690,          0.15554
                1280,          0.02909,          0.00775,          0.15068
                1281,          0.02660,          0.00717,          0.13498
                1282,          0.02580,          0.00686,          0.14112
                1283,          0.02453,          0.00635,          0.15476
                1284,          0.03038,          0.00810,          0.15301
                1285,          0.02827,          0.00751,          0.14343
                1286,          0.02741,          0.00717,          0.16201
                1287,          0.02841,          0.00738,          0.15162
                1288,          0.02699,          0.00709,          0.13683
                1289,          0.02670,          0.00695,          0.15374
                1290,          0.02887,          0.00773,          0.13782
                1291,          0.02687,          0.00712,          0.14084
                1292,          0.02726,          0.00731,          0.15544
                1293,          0.02549,          0.00665,          0.14743
                1294,          0.02533,          0.00670,          0.15169
                1295,          0.02816,          0.00746,          0.14559
                1296,          0.02763,          0.00705,          0.15009
                1297,          0.02335,          0.00614,          0.14627
                1298,          0.02625,          0.00680,          0.14640
                1299,          0.02551,          0.00677,          0.13930
                1300,          0.02669,          0.00702,          0.15802
                1301,          0.02230,          0.00568,          0.16457
                1302,          0.02909,          0.00789,          0.14086
                1303,          0.02614,          0.00704,          0.14400
                1304,          0.02661,          0.00711,          0.15129
                1305,          0.02486,          0.00654,          0.17515
                1306,          0.03024,          0.00816,          0.13843
                1307,          0.02774,          0.00729,          0.15288
                1308,          0.02547,          0.00677,          0.14718
                1309,          0.02455,          0.00641,          0.15349
                1310,          0.02419,          0.00624,          0.15558
                1311,          0.02666,          0.00696,          0.13063
                1312,          0.02794,          0.00738,          0.15190
                1313,          0.02810,          0.00756,          0.15576
                1314,          0.02631,          0.00696,          0.14571
                1315,          0.02831,          0.00754,          0.15319
                1316,          0.02588,          0.00681,          0.17106
                1317,          0.02657,          0.00694,          0.14950
                1318,          0.02692,          0.00718,          0.14743
                1319,          0.02564,          0.00686,          0.14461
                1320,          0.02713,          0.00722,          0.14135
                1321,          0.02629,          0.00691,          0.15159
                1322,          0.02726,          0.00731,          0.12682
                1323,          0.02492,          0.00660,          0.14341
                1324,          0.02496,          0.00662,          0.15330
                1325,          0.02922,          0.00781,          0.13607
                1326,          0.03018,          0.00795,          0.14939
                1327,          0.02702,          0.00718,          0.16014
                1328,          0.02717,          0.00715,          0.14681
                1329,          0.02655,          0.00704,          0.13410
                1330,          0.02751,          0.00740,          0.14969
                1331,          0.02831,          0.00754,          0.14385
                1332,          0.02607,          0.00694,          0.15757
                1333,          0.02583,          0.00685,          0.15281
                1334,          0.02608,          0.00679,          0.14754
                1335,          0.02754,          0.00738,          0.13932
                1336,          0.02879,          0.00780,          0.14652
                1337,          0.02755,          0.00727,          0.14252
                1338,          0.02236,          0.00599,          0.15347
                1339,          0.03125,          0.00836,          0.16122
                1340,          0.02240,          0.00581,          0.16506
                1341,          0.02592,          0.00679,          0.14469
                1342,          0.02540,          0.00654,          0.15470
                1343,          0.02349,          0.00616,          0.15085
                1344,          0.02890,          0.00760,          0.13963
                1345,          0.02537,          0.00669,          0.15668
                1346,          0.02492,          0.00641,          0.14341
                1347,          0.02279,          0.00592,          0.14240
                1348,          0.02570,          0.00690,          0.13186
                1349,          0.02543,          0.00670,          0.15326
                1350,          0.02584,          0.00687,          0.16072
                1351,          0.02656,          0.00704,          0.16739
                1352,          0.02886,          0.00779,          0.14866
                1353,          0.02491,          0.00662,          0.15124
                1354,          0.02709,          0.00710,          0.15441
                1355,          0.02981,          0.00770,          0.16919
                1356,          0.02313,          0.00596,          0.20193
                1357,          0.02803,          0.00751,          0.15252
                1358,          0.02489,          0.00653,          0.16262
                1359,          0.02947,          0.00788,          0.15662
                1360,          0.02603,          0.00684,          0.15107
                1361,          0.02577,          0.00678,          0.16092
                1362,          0.02682,          0.00708,          0.16695
                1363,          0.02772,          0.00745,          0.14116
                1364,          0.02446,          0.00638,          0.16100
                1365,          0.02714,          0.00704,          0.14858
                1366,          0.02639,          0.00698,          0.15932
                1367,          0.02944,          0.00790,          0.14306
                1368,          0.02595,          0.00685,          0.16413
                1369,          0.02727,          0.00712,          0.16400
                1370,          0.02475,          0.00639,          0.17407
                1371,          0.02818,          0.00750,          0.16328
                1372,          0.02190,          0.00577,          0.16453
                1373,          0.02661,          0.00702,          0.15605
                1374,          0.02283,          0.00601,          0.13316
                1375,          0.02774,          0.00704,          0.16751
                1376,          0.02867,          0.00748,          0.14972
                1377,          0.02598,          0.00688,          0.15067
                1378,          0.02690,          0.00720,          0.13555
                1379,          0.02534,          0.00666,          0.16008
                1380,          0.02867,          0.00762,          0.15055
                1381,          0.02794,          0.00730,          0.14706
                1382,          0.02321,          0.00610,          0.15780
                1383,          0.02511,          0.00666,          0.16338
                1384,          0.02535,          0.00680,          0.13462
                1385,          0.02393,          0.00639,          0.14109
                1386,          0.02580,          0.00686,          0.15251
                1387,          0.03057,          0.00799,          0.16080
                1388,          0.02926,          0.00779,          0.15039
                1389,          0.02435,          0.00644,          0.15536
                1390,          0.02692,          0.00699,          0.15485
                1391,          0.02607,          0.00689,          0.15455
                1392,          0.02553,          0.00673,          0.14628
                1393,          0.02939,          0.00774,          0.15879
                1394,          0.02736,          0.00718,          0.14655
                1395,          0.02653,          0.00703,          0.14975
                1396,          0.03017,          0.00789,          0.15114
                1397,          0.02568,          0.00678,          0.15314
                1398,          0.02539,          0.00659,          0.15828
                1399,          0.02991,          0.00793,          0.14531
                1400,          0.02581,          0.00683,          0.14517
                1401,          0.02851,          0.00744,          0.14144
                1402,          0.02354,          0.00625,          0.13586
                1403,          0.02301,          0.00614,          0.14849
                1404,          0.02964,          0.00784,          0.14190
                1405,          0.02780,          0.00735,          0.13998
                1406,          0.02323,          0.00619,          0.14001
                1407,          0.02776,          0.00738,          0.14962
                1408,          0.02563,          0.00664,          0.14766
                1409,          0.02759,          0.00733,          0.13898
                1410,          0.02442,          0.00643,          0.15460
                1411,          0.02687,          0.00708,          0.13588
                1412,          0.02610,          0.00676,          0.14500
                1413,          0.02456,          0.00639,          0.16476
                1414,          0.02234,          0.00574,          0.16828
                1415,          0.02682,          0.00719,          0.13836
                1416,          0.02203,          0.00579,          0.12069
                1417,          0.02596,          0.00684,          0.14436
                1418,          0.02413,          0.00639,          0.14136
                1419,          0.02679,          0.00722,          0.13745
                1420,          0.02560,          0.00678,          0.16023
                1421,          0.02719,          0.00724,          0.14243
                1422,          0.02435,          0.00641,          0.13690
                1423,          0.02568,          0.00676,          0.14438
                1424,          0.02614,          0.00688,          0.13355
                1425,          0.02572,          0.00688,          0.13502
                1426,          0.02986,          0.00794,          0.14440
                1427,          0.02539,          0.00665,          0.13785
                1428,          0.03025,          0.00788,          0.13436
                1429,          0.02380,          0.00632,          0.14789
                1430,          0.02847,          0.00763,          0.14754
                1431,          0.02550,          0.00670,          0.15058
                1432,          0.02609,          0.00690,          0.16613
                1433,          0.02721,          0.00722,          0.14960
                1434,          0.02497,          0.00663,          0.13717
                1435,          0.02825,          0.00762,          0.15944
                1436,          0.02227,          0.00588,          0.15530
                1437,          0.02478,          0.00648,          0.16313
                1438,          0.02677,          0.00697,          0.17630
                1439,          0.02680,          0.00707,          0.13818
                1440,          0.02407,          0.00627,          0.14803
                1441,          0.02822,          0.00759,          0.13891
                1442,          0.02736,          0.00718,          0.15493
                1443,          0.02575,          0.00686,          0.15178
                1444,          0.02967,          0.00790,          0.14069
                1445,          0.02540,          0.00672,          0.13824
                1446,          0.02579,          0.00671,          0.16083
                1447,          0.02918,          0.00762,          0.15672
                1448,          0.02624,          0.00713,          0.13097
                1449,          0.02408,          0.00633,          0.14815
                1450,          0.02497,          0.00652,          0.15953
                1451,          0.02554,          0.00666,          0.14426
                1452,          0.02992,          0.00789,          0.14693
                1453,          0.03033,          0.00792,          0.13778
                1454,          0.02319,          0.00616,          0.14123
                1455,          0.02389,          0.00640,          0.13773
                1456,          0.02938,          0.00787,          0.13894
                1457,          0.02914,          0.00768,          0.14275
                1458,          0.02487,          0.00639,          0.15532
                1459,          0.02599,          0.00683,          0.13835
                1460,          0.02675,          0.00720,          0.12879
                1461,          0.02347,          0.00615,          0.15636
                1462,          0.02548,          0.00670,          0.14760
                1463,          0.02864,          0.00750,          0.14836
                1464,          0.02388,          0.00622,          0.14374
                1465,          0.02272,          0.00586,          0.15856
                1466,          0.02411,          0.00634,          0.14501
                1467,          0.03102,          0.00826,          0.14716
                1468,          0.02511,          0.00664,          0.13919
                1469,          0.02951,          0.00792,          0.15890
                1470,          0.02594,          0.00673,          0.15348
                1471,          0.02529,          0.00670,          0.13732
                1472,          0.02424,          0.00639,          0.14603
                1473,          0.02503,          0.00663,          0.14036
                1474,          0.02584,          0.00682,          0.15926
                1475,          0.02522,          0.00677,          0.15795
                1476,          0.02734,          0.00708,          0.14981
                1477,          0.02211,          0.00571,          0.15756
                1478,          0.02679,          0.00709,          0.14873
                1479,          0.02650,          0.00699,          0.14483
                1480,          0.02851,          0.00750,          0.14034
                1481,          0.02660,          0.00710,          0.15764
                1482,          0.02484,          0.00652,          0.14312
                1483,          0.03039,          0.00806,          0.14226
                1484,          0.02148,          0.00572,          0.13873
                1485,          0.02430,          0.00644,          0.14706
                1486,          0.02513,          0.00669,          0.14466
                1487,          0.02516,          0.00657,          0.15110
                1488,          0.02868,          0.00758,          0.14514
                1489,          0.02508,          0.00650,          0.15508
                1490,          0.02636,          0.00706,          0.14466
                1491,          0.02638,          0.00702,          0.12967
                1492,          0.02549,          0.00663,          0.14759
                1493,          0.02261,          0.00602,          0.15091
                1494,          0.02613,          0.00696,          0.14652
                1495,          0.02342,          0.00621,          0.14440
                1496,          0.02255,          0.00595,          0.14479
                1497,          0.02402,          0.00630,          0.16173
                1498,          0.02800,          0.00737,          0.14189
                1499,          0.02596,          0.00681,          0.16008
                1500,          0.02762,          0.00731,          0.15048
                1501,          0.02414,          0.00633,          0.15077
                1502,          0.02727,          0.00712,          0.15004
                1503,          0.02811,          0.00761,          0.15139
                1504,          0.02871,          0.00760,          0.14591
                1505,          0.02395,          0.00627,          0.17347
                1506,          0.02517,          0.00675,          0.15498
                1507,          0.02883,          0.00760,          0.13585
                1508,          0.02509,          0.00651,          0.13928
                1509,          0.02367,          0.00617,          0.13196
                1510,          0.02647,          0.00686,          0.15156
                1511,          0.02797,          0.00746,          0.14899
                1512,          0.02714,          0.00712,          0.16602
                1513,          0.02533,          0.00663,          0.14876
                1514,          0.02358,          0.00620,          0.14546
                1515,          0.02529,          0.00664,          0.13271
                1516,          0.03124,          0.00819,          0.16122
                1517,          0.02772,          0.00738,          0.13860
                1518,          0.02545,          0.00681,          0.15856
                1519,          0.02484,          0.00656,          0.14718
                1520,          0.02639,          0.00702,          0.13306
                1521,          0.02583,          0.00665,          0.15296
                1522,          0.02553,          0.00673,          0.16437
                1523,          0.02727,          0.00716,          0.14841
                1524,          0.02907,          0.00780,          0.13944
                1525,          0.02663,          0.00702,          0.15602
                1526,          0.02737,          0.00727,          0.14159
                1527,          0.02572,          0.00681,          0.14608
                1528,          0.02324,          0.00618,          0.13529
                1529,          0.02937,          0.00781,          0.14734
                1530,          0.02791,          0.00740,          0.14139
                1531,          0.02661,          0.00709,          0.15040
                1532,          0.02535,          0.00659,          0.15668
                1533,          0.02433,          0.00647,          0.14515
                1534,          0.02440,          0.00637,          0.16081
                1535,          0.03278,          0.00891,          0.13090
                1536,          0.02501,          0.00661,          0.15530
                1537,          0.02298,          0.00608,          0.15620
                1538,          0.02415,          0.00631,          0.14577
                1539,          0.02479,          0.00651,          0.15517
                1540,          0.02464,          0.00640,          0.16574
                1541,          0.02751,          0.00729,          0.14675
                1542,          0.03092,          0.00808,          0.16120
                1543,          0.03196,          0.00842,          0.14110
                1544,          0.02622,          0.00684,          0.13679
                1545,          0.02490,          0.00658,          0.14252
                1546,          0.02461,          0.00641,          0.15404
                1547,          0.02967,          0.00796,          0.14926
                1548,          0.02590,          0.00687,          0.14552
                1549,          0.02278,          0.00606,          0.14444
                1550,          0.02783,          0.00737,          0.15223
                1551,          0.03071,          0.00799,          0.15225
