# TRAINING ITERATION,         BCE_LOSS,         MSE_LOSS,     JACCARD_LOSS
                1796,          0.05239,          0.01319,          0.23095
                1797,          0.04632,          0.01194,          0.24150
                1798,          0.04488,          0.01145,          0.23810
                1799,          0.04217,          0.01088,          0.23998
                1800,          0.04589,          0.01173,          0.26057
                1801,          0.04829,          0.01254,          0.23201
                1802,          0.04167,          0.01056,          0.24112
                1803,          0.04614,          0.01194,          0.24692
                1804,          0.04503,          0.01140,          0.25271
                1805,          0.05073,          0.01311,          0.23625
                1806,          0.04675,          0.01208,          0.23491
                1807,          0.04279,          0.01112,          0.24388
                1808,          0.04240,          0.01081,          0.23182
                1809,          0.04516,          0.01170,          0.26723
                1810,          0.04440,          0.01144,          0.25194
                1811,          0.04110,          0.01046,          0.23020
                1812,          0.04850,          0.01234,          0.22578
                1813,          0.04694,          0.01202,          0.23170
                1814,          0.04371,          0.01120,          0.23379
                1815,          0.04777,          0.01219,          0.24606
                1816,          0.04379,          0.01123,          0.23495
                1817,          0.05106,          0.01314,          0.24044
                1818,          0.04362,          0.01121,          0.22934
                1819,          0.04331,          0.01087,          0.24580
                1820,          0.04517,          0.01179,          0.23968
                1821,          0.04416,          0.01117,          0.24991
                1822,          0.04755,          0.01234,          0.22846
                1823,          0.04475,          0.01154,          0.23937
                1824,          0.04400,          0.01113,          0.24189
                1825,          0.04511,          0.01150,          0.24507
                1826,          0.04532,          0.01148,          0.25633
                1827,          0.04197,          0.01051,          0.26338
                1828,          0.05250,          0.01356,          0.23072
                1829,          0.04099,          0.01022,          0.25397
                1830,          0.04846,          0.01234,          0.23694
                1831,          0.04474,          0.01131,          0.26373
                1832,          0.04238,          0.01099,          0.22221
                1833,          0.04814,          0.01247,          0.23681
                1834,          0.04954,          0.01252,          0.23445
                1835,          0.04683,          0.01198,          0.22261
                1836,          0.04921,          0.01273,          0.24194
                1837,          0.05074,          0.01327,          0.22931
                1838,          0.04276,          0.01092,          0.21888
                1839,          0.04359,          0.01120,          0.23422
                1840,          0.04667,          0.01200,          0.22752
                1841,          0.04250,          0.01075,          0.23092
                1842,          0.04675,          0.01184,          0.23843
                1843,          0.04854,          0.01246,          0.23492
                1844,          0.04343,          0.01126,          0.22623
                1845,          0.04590,          0.01185,          0.23495
                1846,          0.04631,          0.01194,          0.24047
                1847,          0.04502,          0.01157,          0.22605
                1848,          0.05294,          0.01380,          0.24009
                1849,          0.04479,          0.01140,          0.25196
                1850,          0.04058,          0.01029,          0.26401
                1851,          0.04335,          0.01110,          0.23576
                1852,          0.05235,          0.01363,          0.22396
                1853,          0.04882,          0.01249,          0.26899
                1854,          0.04416,          0.01148,          0.23122
                1855,          0.04541,          0.01174,          0.24334
                1856,          0.04830,          0.01225,          0.23079
                1857,          0.04502,          0.01151,          0.24477
                1858,          0.04753,          0.01218,          0.23476
                1859,          0.04383,          0.01105,          0.25005
                1860,          0.04932,          0.01283,          0.23459
                1861,          0.04353,          0.01113,          0.26562
                1862,          0.04238,          0.01093,          0.24490
                1863,          0.04549,          0.01180,          0.25608
                1864,          0.05066,          0.01296,          0.23779
                1865,          0.04797,          0.01232,          0.22141
                1866,          0.04217,          0.01071,          0.23950
                1867,          0.05299,          0.01374,          0.23777
                1868,          0.04524,          0.01168,          0.25543
                1869,          0.04765,          0.01248,          0.23258
                1870,          0.05014,          0.01295,          0.23371
                1871,          0.04345,          0.01106,          0.21706
                1872,          0.05003,          0.01286,          0.25881
                1873,          0.04436,          0.01118,          0.24301
                1874,          0.04521,          0.01159,          0.23633
                1875,          0.04614,          0.01187,          0.22170
                1876,          0.04408,          0.01120,          0.23623
                1877,          0.04129,          0.01059,          0.22612
                1878,          0.04331,          0.01104,          0.24768
                1879,          0.04768,          0.01249,          0.23093
                1880,          0.04704,          0.01199,          0.25423
                1881,          0.04835,          0.01237,          0.24322
                1882,          0.04371,          0.01119,          0.21225
                1883,          0.04898,          0.01262,          0.23056
                1884,          0.04430,          0.01128,          0.23262
                1885,          0.04379,          0.01105,          0.24740
                1886,          0.04627,          0.01208,          0.24395
                1887,          0.04816,          0.01223,          0.22604
                1888,          0.04511,          0.01153,          0.24528
                1889,          0.05379,          0.01381,          0.24063
                1890,          0.04891,          0.01252,          0.23500
                1891,          0.04046,          0.01028,          0.28095
                1892,          0.03969,          0.01008,          0.24294
                1893,          0.04599,          0.01200,          0.23112
                1894,          0.04242,          0.01086,          0.22543
                1895,          0.04751,          0.01211,          0.24063
                1896,          0.04662,          0.01175,          0.25726
                1897,          0.04811,          0.01263,          0.23841
                1898,          0.04756,          0.01224,          0.23013
                1899,          0.04487,          0.01150,          0.25186
                1900,          0.04489,          0.01126,          0.24548
                1901,          0.05515,          0.01410,          0.23801
                1902,          0.04104,          0.01037,          0.25357
                1903,          0.04177,          0.01037,          0.22738
                1904,          0.04286,          0.01112,          0.23551
                1905,          0.04778,          0.01217,          0.22697
                1906,          0.04361,          0.01112,          0.23811
                1907,          0.04572,          0.01168,          0.24793
                1908,          0.04390,          0.01124,          0.23595
                1909,          0.04115,          0.01031,          0.23030
                1910,          0.04522,          0.01153,          0.24239
                1911,          0.04477,          0.01139,          0.23605
                1912,          0.04681,          0.01196,          0.22130
                1913,          0.03571,          0.00892,          0.24001
                1914,          0.04047,          0.01026,          0.24336
                1915,          0.04594,          0.01195,          0.23280
                1916,          0.04687,          0.01166,          0.24820
                1917,          0.04126,          0.01048,          0.21082
                1918,          0.04640,          0.01176,          0.20940
                1919,          0.04504,          0.01157,          0.23756
                1920,          0.04584,          0.01161,          0.25667
                1921,          0.04498,          0.01152,          0.24560
                1922,          0.05117,          0.01324,          0.25450
                1923,          0.04254,          0.01085,          0.22875
                1924,          0.04277,          0.01078,          0.22382
                1925,          0.04706,          0.01211,          0.21900
                1926,          0.04992,          0.01292,          0.22862
                1927,          0.04340,          0.01102,          0.24301
                1928,          0.04419,          0.01151,          0.24567
                1929,          0.04405,          0.01151,          0.23052
                1930,          0.04834,          0.01241,          0.24316
                1931,          0.04178,          0.01059,          0.22922
                1932,          0.04641,          0.01181,          0.22438
                1933,          0.04819,          0.01229,          0.21447
                1934,          0.04641,          0.01182,          0.25656
                1935,          0.04243,          0.01074,          0.25358
                1936,          0.04527,          0.01175,          0.22589
                1937,          0.04403,          0.01133,          0.21887
                1938,          0.04632,          0.01184,          0.23592
                1939,          0.04380,          0.01096,          0.23776
                1940,          0.04402,          0.01105,          0.25491
                1941,          0.04571,          0.01170,          0.25805
                1942,          0.04787,          0.01246,          0.23201
                1943,          0.04632,          0.01163,          0.22826
                1944,          0.04390,          0.01122,          0.23449
                1945,          0.04342,          0.01107,          0.23219
                1946,          0.04830,          0.01247,          0.23457
                1947,          0.04962,          0.01289,          0.25171
                1948,          0.03876,          0.00975,          0.26728
                1949,          0.04936,          0.01279,          0.24541
                1950,          0.03885,          0.00987,          0.21942
                1951,          0.04601,          0.01166,          0.22086
                1952,          0.04920,          0.01259,          0.23447
                1953,          0.04238,          0.01065,          0.24099
                1954,          0.04441,          0.01141,          0.24427
                1955,          0.04484,          0.01156,          0.22837
                1956,          0.04360,          0.01122,          0.23276
                1957,          0.04902,          0.01238,          0.24293
                1958,          0.04624,          0.01187,          0.24448
                1959,          0.04337,          0.01101,          0.26030
                1960,          0.04288,          0.01093,          0.23828
                1961,          0.04676,          0.01207,          0.23427
                1962,          0.04658,          0.01200,          0.22416
                1963,          0.04493,          0.01153,          0.24275
                1964,          0.04673,          0.01206,          0.24852
                1965,          0.04306,          0.01091,          0.26097
                1966,          0.04734,          0.01229,          0.23740
                1967,          0.04535,          0.01144,          0.24793
                1968,          0.04078,          0.01038,          0.24518
                1969,          0.04795,          0.01219,          0.22435
                1970,          0.05021,          0.01281,          0.25015
                1971,          0.04557,          0.01171,          0.23708
                1972,          0.04683,          0.01187,          0.24316
                1973,          0.04123,          0.01056,          0.23303
                1974,          0.04192,          0.01065,          0.23962
                1975,          0.04435,          0.01125,          0.22468
                1976,          0.04419,          0.01127,          0.23048
                1977,          0.04622,          0.01168,          0.22722
                1978,          0.04926,          0.01266,          0.23949
                1979,          0.04872,          0.01259,          0.23391
                1980,          0.04330,          0.01103,          0.25240
                1981,          0.04793,          0.01232,          0.26597
                1982,          0.04495,          0.01154,          0.22620
                1983,          0.04581,          0.01170,          0.24432
                1984,          0.04597,          0.01190,          0.23027
                1985,          0.04700,          0.01211,          0.23285
                1986,          0.04411,          0.01139,          0.23122
                1987,          0.04454,          0.01134,          0.24803
                1988,          0.04681,          0.01197,          0.26504
                1989,          0.04903,          0.01295,          0.23624
                1990,          0.04809,          0.01226,          0.24852
                1991,          0.04242,          0.01062,          0.23431
                1992,          0.05197,          0.01335,          0.23091
                1993,          0.04033,          0.01023,          0.21960
                1994,          0.05539,          0.01467,          0.23101
                1995,          0.04432,          0.01130,          0.22371
                1996,          0.04066,          0.01037,          0.21659
                1997,          0.03963,          0.01017,          0.23986
                1998,          0.04498,          0.01143,          0.23658
                1999,          0.04572,          0.01162,          0.24347
                2000,          0.04961,          0.01276,          0.24914
                2001,          0.04881,          0.01242,          0.23931
                2002,          0.04398,          0.01117,          0.24626
                2003,          0.04808,          0.01229,          0.26268
                2004,          0.04190,          0.01071,          0.23339
                2005,          0.04667,          0.01197,          0.23088
                2006,          0.04381,          0.01119,          0.22658
                2007,          0.03927,          0.00980,          0.22867
                2008,          0.04283,          0.01088,          0.23893
                2009,          0.04592,          0.01161,          0.23564
                2010,          0.04303,          0.01109,          0.21659
                2011,          0.04155,          0.01066,          0.21835
                2012,          0.04324,          0.01109,          0.22117
                2013,          0.04517,          0.01158,          0.23387
                2014,          0.04439,          0.01135,          0.23187
                2015,          0.04328,          0.01080,          0.24938
                2016,          0.04702,          0.01243,          0.23764
                2017,          0.05179,          0.01337,          0.24185
                2018,          0.04647,          0.01191,          0.24753
                2019,          0.04659,          0.01191,          0.24113
                2020,          0.04364,          0.01117,          0.24202
                2021,          0.04063,          0.01039,          0.22843
                2022,          0.04671,          0.01198,          0.24169
                2023,          0.04402,          0.01111,          0.23373
                2024,          0.04634,          0.01167,          0.22926
                2025,          0.04874,          0.01229,          0.22693
                2026,          0.04152,          0.01068,          0.23715
                2027,          0.04813,          0.01232,          0.25393
                2028,          0.04896,          0.01247,          0.23472
                2029,          0.04845,          0.01245,          0.24563
                2030,          0.04570,          0.01150,          0.24929
                2031,          0.03734,          0.00931,          0.21827
                2032,          0.04487,          0.01172,          0.24370
                2033,          0.04715,          0.01206,          0.24457
                2034,          0.04043,          0.01021,          0.23472
                2035,          0.04236,          0.01064,          0.24540
                2036,          0.04836,          0.01255,          0.24454
                2037,          0.05177,          0.01356,          0.21977
                2038,          0.04656,          0.01175,          0.24017
                2039,          0.04427,          0.01121,          0.24739
                2040,          0.03910,          0.01008,          0.22925
                2041,          0.04988,          0.01291,          0.22837
                2042,          0.04372,          0.01129,          0.22463
                2043,          0.04609,          0.01176,          0.25648
                2044,          0.04252,          0.01095,          0.26141
                2045,          0.04676,          0.01200,          0.26221
                2046,          0.04815,          0.01235,          0.24747
                2047,          0.04575,          0.01167,          0.22098
                2048,          0.05202,          0.01349,          0.23735
                2049,          0.04202,          0.01075,          0.23391
                2050,          0.04318,          0.01113,          0.27061
                2051,          0.04822,          0.01272,          0.23973
                2052,          0.03870,          0.00983,          0.21865
                2053,          0.04511,          0.01164,          0.22704
                2054,          0.04927,          0.01271,          0.23328
                2055,          0.04853,          0.01251,          0.23802
                2056,          0.04843,          0.01269,          0.24967
                2057,          0.04106,          0.01032,          0.24131
                2058,          0.04270,          0.01092,          0.23316
                2059,          0.04996,          0.01288,          0.22443
                2060,          0.04697,          0.01191,          0.22908
                2061,          0.04618,          0.01179,          0.22923
                2062,          0.04823,          0.01210,          0.27117
                2063,          0.04535,          0.01183,          0.26934
                2064,          0.04212,          0.01074,          0.24197
                2065,          0.04403,          0.01124,          0.23652
                2066,          0.04953,          0.01258,          0.21786
                2067,          0.04117,          0.01045,          0.22798
                2068,          0.04293,          0.01096,          0.22400
                2069,          0.04628,          0.01175,          0.22515
                2070,          0.04759,          0.01219,          0.23808
                2071,          0.05278,          0.01383,          0.25242
                2072,          0.04411,          0.01125,          0.24477
                2073,          0.04025,          0.01022,          0.25036
                2074,          0.04755,          0.01220,          0.26388
                2075,          0.04512,          0.01167,          0.23278
                2076,          0.04839,          0.01238,          0.24306
                2077,          0.04494,          0.01150,          0.21188
                2078,          0.05089,          0.01303,          0.22323
                2079,          0.04792,          0.01227,          0.23398
                2080,          0.04684,          0.01197,          0.23953
                2081,          0.04026,          0.01014,          0.24803
                2082,          0.04397,          0.01103,          0.23910
                2083,          0.04791,          0.01254,          0.22284
                2084,          0.04854,          0.01250,          0.23516
                2085,          0.05013,          0.01294,          0.24989
                2086,          0.04592,          0.01177,          0.23957
                2087,          0.04421,          0.01132,          0.24254
                2088,          0.04779,          0.01235,          0.21871
                2089,          0.03553,          0.00885,          0.24393
                2090,          0.04874,          0.01254,          0.23855
                2091,          0.04414,          0.01120,          0.25512
                2092,          0.03661,          0.00932,          0.25492
                2093,          0.04146,          0.01069,          0.25534
                2094,          0.04726,          0.01232,          0.23228
                2095,          0.04349,          0.01094,          0.24825
                2096,          0.05049,          0.01305,          0.21505
                2097,          0.05224,          0.01342,          0.23103
                2098,          0.04534,          0.01163,          0.25175
                2099,          0.05010,          0.01263,          0.25754
                2100,          0.04666,          0.01209,          0.23061
                2101,          0.04753,          0.01217,          0.23263
                2102,          0.05177,          0.01351,          0.22884
                2103,          0.04789,          0.01219,          0.23211
                2104,          0.04590,          0.01175,          0.23069
                2105,          0.04289,          0.01076,          0.22884
                2106,          0.04204,          0.01071,          0.26483
                2107,          0.04615,          0.01170,          0.25598
                2108,          0.05404,          0.01382,          0.23586
                2109,          0.04646,          0.01195,          0.22803
                2110,          0.04690,          0.01190,          0.22816
                2111,          0.04359,          0.01117,          0.22463
                2112,          0.04568,          0.01165,          0.25141
                2113,          0.04864,          0.01270,          0.23290
                2114,          0.04363,          0.01117,          0.23305
                2115,          0.04522,          0.01166,          0.23959
                2116,          0.04282,          0.01096,          0.24034
                2117,          0.04461,          0.01150,          0.24863
                2118,          0.04838,          0.01224,          0.25396
                2119,          0.04663,          0.01215,          0.23357
                2120,          0.04764,          0.01222,          0.24376
                2121,          0.04318,          0.01099,          0.24222
                2122,          0.04613,          0.01169,          0.24423
                2123,          0.04354,          0.01102,          0.24236
                2124,          0.04813,          0.01238,          0.25854
                2125,          0.04754,          0.01230,          0.23167
                2126,          0.04088,          0.01019,          0.22913
                2127,          0.04258,          0.01080,          0.24824
                2128,          0.04511,          0.01157,          0.22656
                2129,          0.04203,          0.01064,          0.21774
                2130,          0.04474,          0.01167,          0.21800
                2131,          0.04433,          0.01125,          0.23075
                2132,          0.04667,          0.01193,          0.23342
                2133,          0.04378,          0.01114,          0.26981
                2134,          0.04876,          0.01241,          0.25216
                2135,          0.04540,          0.01170,          0.22629
                2136,          0.04621,          0.01208,          0.22118
                2137,          0.05318,          0.01371,          0.22461
                2138,          0.03950,          0.00990,          0.22891
                2139,          0.04327,          0.01101,          0.23537
                2140,          0.04448,          0.01134,          0.25241
                2141,          0.03871,          0.00968,          0.26772
                2142,          0.04375,          0.01116,          0.26003
                2143,          0.04571,          0.01173,          0.22309
                2144,          0.04699,          0.01231,          0.22363
                2145,          0.04543,          0.01181,          0.22661
                2146,          0.04705,          0.01199,          0.23819
                2147,          0.05197,          0.01338,          0.21827
                2148,          0.04484,          0.01148,          0.22348
                2149,          0.04341,          0.01090,          0.23445
                2150,          0.04053,          0.01023,          0.22738
                2151,          0.04283,          0.01085,          0.24480
                2152,          0.04293,          0.01093,          0.23510
                2153,          0.04501,          0.01147,          0.21989
                2154,          0.05095,          0.01296,          0.21461
                2155,          0.04547,          0.01162,          0.23279
                2156,          0.04479,          0.01140,          0.25196
                2157,          0.04711,          0.01212,          0.23588
                2158,          0.04694,          0.01193,          0.23343
                2159,          0.04437,          0.01124,          0.23094
                2160,          0.04961,          0.01318,          0.21749
                2161,          0.05209,          0.01354,          0.22319
                2162,          0.04511,          0.01148,          0.20475
                2163,          0.04849,          0.01233,          0.22311
                2164,          0.04365,          0.01099,          0.23961
                2165,          0.04867,          0.01253,          0.26729
                2166,          0.04332,          0.01103,          0.23985
                2167,          0.04792,          0.01207,          0.23307
                2168,          0.04301,          0.01080,          0.22756
                2169,          0.04123,          0.01015,          0.22610
                2170,          0.05003,          0.01291,          0.25850
                2171,          0.04947,          0.01293,          0.26369
                2172,          0.04828,          0.01239,          0.23708
                2173,          0.04113,          0.01059,          0.21617
                2174,          0.04188,          0.01049,          0.24574
                2175,          0.04468,          0.01152,          0.23750
                2176,          0.04539,          0.01165,          0.21865
                2177,          0.04759,          0.01225,          0.23273
                2178,          0.04831,          0.01230,          0.23917
                2179,          0.04811,          0.01249,          0.24433
                2180,          0.04228,          0.01082,          0.22627
                2181,          0.04981,          0.01288,          0.23418
                2182,          0.04287,          0.01103,          0.22960
                2183,          0.04469,          0.01133,          0.22747
                2184,          0.04358,          0.01105,          0.27958
                2185,          0.05240,          0.01365,          0.23709
                2186,          0.04234,          0.01070,          0.23477
                2187,          0.04862,          0.01251,          0.22950
                2188,          0.04379,          0.01112,          0.25275
                2189,          0.04272,          0.01089,          0.22162
                2190,          0.04685,          0.01232,          0.23167
                2191,          0.04669,          0.01178,          0.25467
                2192,          0.04230,          0.01092,          0.22421
                2193,          0.04126,          0.01033,          0.23303
                2194,          0.04215,          0.01064,          0.23467
                2195,          0.05208,          0.01309,          0.23009
                2196,          0.04936,          0.01311,          0.22469
                2197,          0.04732,          0.01210,          0.24706
                2198,          0.04553,          0.01162,          0.22957
                2199,          0.04459,          0.01150,          0.21081
                2200,          0.04629,          0.01182,          0.25984
                2201,          0.04391,          0.01115,          0.23407
                2202,          0.04933,          0.01259,          0.23599
                2203,          0.04235,          0.01062,          0.23816
                2204,          0.04728,          0.01234,          0.22468
                2205,          0.04801,          0.01240,          0.23807
                2206,          0.04484,          0.01153,          0.24801
                2207,          0.04328,          0.01088,          0.24210
                2208,          0.04734,          0.01209,          0.22880
                2209,          0.04790,          0.01247,          0.23047
                2210,          0.03894,          0.00973,          0.24125
                2211,          0.05100,          0.01307,          0.22716
                2212,          0.03906,          0.00980,          0.22830
                2213,          0.04214,          0.01065,          0.24865
                2214,          0.04397,          0.01137,          0.21962
                2215,          0.04189,          0.01070,          0.24299
                2216,          0.04441,          0.01129,          0.24070
                2217,          0.03810,          0.00966,          0.26738
                2218,          0.04595,          0.01195,          0.27153
                2219,          0.04268,          0.01094,          0.22785
                2220,          0.04617,          0.01163,          0.21578
                2221,          0.04392,          0.01110,          0.23688
                2222,          0.04403,          0.01100,          0.27375
                2223,          0.04159,          0.01051,          0.24323
                2224,          0.04818,          0.01237,          0.26952
                2225,          0.04489,          0.01149,          0.25959
                2226,          0.04861,          0.01239,          0.24795
                2227,          0.04498,          0.01163,          0.22040
                2228,          0.05233,          0.01349,          0.23863
                2229,          0.05443,          0.01399,          0.25566
                2230,          0.04145,          0.01040,          0.23008
                2231,          0.04695,          0.01194,          0.24536
                2232,          0.04897,          0.01259,          0.23220
                2233,          0.04237,          0.01073,          0.24547
                2234,          0.04384,          0.01121,          0.22998
                2235,          0.04687,          0.01198,          0.23542
                2236,          0.04403,          0.01130,          0.22690
                2237,          0.04204,          0.01063,          0.25510
                2238,          0.04492,          0.01133,          0.24467
                2239,          0.03976,          0.01008,          0.22224
                2240,          0.04648,          0.01205,          0.23009
                2241,          0.04121,          0.01047,          0.23129
                2242,          0.05002,          0.01294,          0.21523
                2243,          0.04265,          0.01085,          0.22844
                2244,          0.03741,          0.00944,          0.21713
                2245,          0.04404,          0.01109,          0.25301
                2246,          0.04160,          0.01058,          0.24393
                2247,          0.04480,          0.01139,          0.22729
                2248,          0.04650,          0.01208,          0.22156
                2249,          0.04282,          0.01097,          0.23529
                2250,          0.04425,          0.01110,          0.23047
                2251,          0.03797,          0.00957,          0.22973
                2252,          0.04442,          0.01157,          0.23503
                2253,          0.04578,          0.01176,          0.25520
                2254,          0.04681,          0.01203,          0.23865
                2255,          0.04196,          0.01060,          0.23144
                2256,          0.04378,          0.01126,          0.24749
                2257,          0.05132,          0.01337,          0.24730
                2258,          0.04690,          0.01207,          0.22247
                2259,          0.03740,          0.00947,          0.24584
                2260,          0.04219,          0.01079,          0.22565
                2261,          0.04191,          0.01069,          0.23372
                2262,          0.04515,          0.01148,          0.23751
                2263,          0.04373,          0.01106,          0.22538
                2264,          0.04561,          0.01154,          0.23666
                2265,          0.04731,          0.01226,          0.22016
                2266,          0.04400,          0.01114,          0.22721
                2267,          0.04392,          0.01117,          0.22493
                2268,          0.04615,          0.01170,          0.24065
                2269,          0.04004,          0.01011,          0.21973
                2270,          0.04352,          0.01115,          0.24153
                2271,          0.04125,          0.01053,          0.22847
                2272,          0.04261,          0.01098,          0.23024
                2273,          0.04594,          0.01175,          0.20578
                2274,          0.04424,          0.01132,          0.23009
                2275,          0.04062,          0.01046,          0.21011
                2276,          0.04453,          0.01152,          0.24320
                2277,          0.04595,          0.01171,          0.23321
                2278,          0.04824,          0.01255,          0.22843
                2279,          0.04517,          0.01153,          0.25223
                2280,          0.04517,          0.01167,          0.22664
                2281,          0.05130,          0.01322,          0.23636
                2282,          0.03924,          0.00983,          0.23190
                2283,          0.04970,          0.01291,          0.22074
                2284,          0.04307,          0.01102,          0.21911
                2285,          0.04192,          0.01054,          0.24740
                2286,          0.04711,          0.01208,          0.27503
                2287,          0.05189,          0.01342,          0.25923
                2288,          0.04460,          0.01154,          0.22201
                2289,          0.03673,          0.00939,          0.22067
                2290,          0.04227,          0.01070,          0.21349
                2291,          0.04803,          0.01209,          0.24086
                2292,          0.04242,          0.01105,          0.23644
                2293,          0.04679,          0.01210,          0.23137
                2294,          0.04442,          0.01132,          0.23875
                2295,          0.05467,          0.01433,          0.23296
                2296,          0.04419,          0.01128,          0.22439
                2297,          0.03948,          0.00985,          0.21729
                2298,          0.04986,          0.01306,          0.23035
                2299,          0.04481,          0.01129,          0.25751
                2300,          0.04600,          0.01179,          0.22870
                2301,          0.03838,          0.00970,          0.23284
                2302,          0.04491,          0.01153,          0.21206
                2303,          0.04558,          0.01160,          0.22489
                2304,          0.04576,          0.01164,          0.24371
                2305,          0.04597,          0.01198,          0.21903
                2306,          0.04296,          0.01101,          0.25250
                2307,          0.04185,          0.01056,          0.22264
                2308,          0.04554,          0.01160,          0.22368
                2309,          0.04662,          0.01191,          0.21774
                2310,          0.04366,          0.01102,          0.23993
                2311,          0.04634,          0.01194,          0.24618
                2312,          0.03897,          0.00987,          0.25348
                2313,          0.03837,          0.00966,          0.22317
                2314,          0.03756,          0.00949,          0.24216
                2315,          0.04363,          0.01118,          0.23981
                2316,          0.04323,          0.01107,          0.22511
                2317,          0.04551,          0.01164,          0.23214
                2318,          0.04138,          0.01044,          0.23136
                2319,          0.04782,          0.01215,          0.23015
                2320,          0.04491,          0.01151,          0.22560
                2321,          0.04211,          0.01066,          0.20559
                2322,          0.04512,          0.01161,          0.22794
                2323,          0.04366,          0.01093,          0.24469
                2324,          0.04621,          0.01203,          0.22321
                2325,          0.04083,          0.01048,          0.21966
                2326,          0.04788,          0.01238,          0.24270
                2327,          0.04309,          0.01086,          0.26301
                2328,          0.04524,          0.01157,          0.22679
                2329,          0.04274,          0.01069,          0.23605
                2330,          0.04496,          0.01126,          0.23557
                2331,          0.04453,          0.01125,          0.24569
                2332,          0.04469,          0.01116,          0.24790
                2333,          0.04533,          0.01147,          0.24495
                2334,          0.04326,          0.01094,          0.20341
                2335,          0.04591,          0.01177,          0.21476
                2336,          0.04068,          0.01027,          0.23278
                2337,          0.04253,          0.01079,          0.25249
                2338,          0.04376,          0.01117,          0.24255
                2339,          0.04163,          0.01065,          0.22763
                2340,          0.04989,          0.01265,          0.22474
                2341,          0.05165,          0.01343,          0.24256
                2342,          0.05059,          0.01299,          0.26213
                2343,          0.04333,          0.01113,          0.26145
                2344,          0.05248,          0.01358,          0.24271
                2345,          0.04272,          0.01094,          0.24839
                2346,          0.04010,          0.01018,          0.23784
                2347,          0.04394,          0.01123,          0.20911
                2348,          0.04526,          0.01159,          0.22939
                2349,          0.04350,          0.01130,          0.22181
                2350,          0.05201,          0.01335,          0.23172
                2351,          0.04242,          0.01066,          0.22888
                2352,          0.03960,          0.01012,          0.21289
                2353,          0.03874,          0.00974,          0.21957
                2354,          0.04351,          0.01125,          0.21969
                2355,          0.04716,          0.01209,          0.24297
                2356,          0.04369,          0.01121,          0.24696
                2357,          0.04852,          0.01240,          0.24127
                2358,          0.04504,          0.01119,          0.23269
                2359,          0.04223,          0.01084,          0.22454
                2360,          0.05422,          0.01389,          0.24541
                2361,          0.04340,          0.01114,          0.22190
                2362,          0.04931,          0.01263,          0.23645
                2363,          0.04409,          0.01111,          0.23367
                2364,          0.04356,          0.01111,          0.23300
                2365,          0.03908,          0.00975,          0.26408
                2366,          0.04353,          0.01123,          0.21608
                2367,          0.04448,          0.01100,          0.25228
                2368,          0.04940,          0.01228,          0.25053
                2369,          0.04934,          0.01276,          0.23337
                2370,          0.04458,          0.01120,          0.25642
                2371,          0.04979,          0.01271,          0.23775
                2372,          0.04027,          0.01017,          0.22322
                2373,          0.04299,          0.01084,          0.22368
                2374,          0.04389,          0.01130,          0.24605
                2375,          0.04599,          0.01168,          0.24892
                2376,          0.04705,          0.01228,          0.21780
                2377,          0.04851,          0.01252,          0.22556
                2378,          0.05097,          0.01290,          0.22799
                2379,          0.04680,          0.01175,          0.26878
                2380,          0.04278,          0.01080,          0.27770
                2381,          0.05038,          0.01312,          0.22481
                2382,          0.04768,          0.01211,          0.22457
                2383,          0.05052,          0.01302,          0.23540
                2384,          0.03899,          0.00965,          0.23506
                2385,          0.04591,          0.01179,          0.24504
                2386,          0.04563,          0.01171,          0.24136
                2387,          0.04379,          0.01131,          0.22562
                2388,          0.04398,          0.01117,          0.22667
                2389,          0.04465,          0.01147,          0.22443
                2390,          0.04154,          0.01040,          0.24885
                2391,          0.04481,          0.01136,          0.22743
                2392,          0.04498,          0.01146,          0.24505
                2393,          0.04553,          0.01174,          0.24107
                2394,          0.04210,          0.01078,          0.22651
                2395,          0.04441,          0.01115,          0.23195
