# TRAINING ITERATION,           G_LOSS,           D_LOSS,         MSE_LOSS,     JACCARD_LOSS
                 877,         -1.69493,         -2.27423,          0.10199,          0.96883
                 878,         -1.70632,         -2.46432,          0.09237,          0.96928
                 879,         -1.52224,         -1.12136,          0.09467,          0.95844
                 880,         -1.51860,         -2.23708,          0.11302,          0.96464
                 881,         -1.67907,         -8.65895,          0.10923,          0.96136
                 882,         -1.69214,         -5.20804,          0.10744,          0.96417
                 883,         -1.62741,         -4.09070,          0.10662,          0.96792
                 884,         -1.56467,         -4.01860,          0.10262,          0.96703
                 885,         -1.54746,         -4.12558,          0.11515,          0.95732
                 886,         -1.74311,         -6.58319,          0.11099,          0.96028
                 887,         -1.51793,         -4.16398,          0.09835,          0.96642
                 888,         -1.83897,         -2.44785,          0.10137,          0.95920
                 889,         -1.73375,         -2.63662,          0.10267,          0.95694
                 890,         -1.58823,         -2.46525,          0.10527,          0.95522
                 891,         -1.77423,         -6.90074,          0.09828,          0.96867
                 892,         -1.51105,         -1.54134,          0.09745,          0.95477
                 893,         -1.61423,         -4.69073,          0.10040,          0.95910
                 894,         -1.66526,         -3.14438,          0.11582,          0.95657
                 895,         -1.71143,         -3.19510,          0.10685,          0.96951
                 896,         -1.49431,         -2.17332,          0.10447,          0.96064
                 897,         -1.66077,         -2.77682,          0.10615,          0.95541
                 898,         -1.70571,         -4.58431,          0.10673,          0.96014
                 899,         -1.65081,         -4.16292,          0.10181,          0.96860
                 900,         -1.50267,         -6.29605,          0.09818,          0.96044
                 901,         -1.68010,         -4.21238,          0.10892,          0.95659
                 902,         -1.76984,         -4.57313,          0.11028,          0.95777
                 903,         -1.68707,         -6.05314,          0.10008,          0.96676
                 904,         -1.72422,         -4.26739,          0.09456,          0.97063
                 905,         -1.47052,         -7.41913,          0.10788,          0.95482
                 906,         -1.53209,         -3.50602,          0.11017,          0.95910
                 907,         -1.62656,         -3.54422,          0.10623,          0.96346
                 908,         -1.57292,         -5.30639,          0.10680,          0.96577
                 909,         -1.62130,         -3.21346,          0.10933,          0.96368
                 910,         -1.76183,         -3.51098,          0.10549,          0.95981
                 911,         -1.78494,         -2.22249,          0.09807,          0.96470
                 912,         -1.70891,         -3.04436,          0.11078,          0.95279
                 913,         -1.54358,         -3.04035,          0.10200,          0.96012
                 914,         -1.54879,         -2.68787,          0.10652,          0.96071
                 915,         -1.73156,         -2.41241,          0.09749,          0.96332
                 916,         -1.69296,         -3.07849,          0.10987,          0.96215
                 917,         -1.53766,         -4.64729,          0.10652,          0.95122
                 918,         -1.44724,         -3.03123,          0.10227,          0.95476
                 919,         -1.41011,         -4.78341,          0.10438,          0.95491
                 920,         -1.61733,         -5.44341,          0.10188,          0.96288
                 921,         -1.75058,         -1.93903,          0.10774,          0.96046
                 922,         -1.63466,         -3.43512,          0.09763,          0.95625
                 923,         -1.56981,         -1.89619,          0.10172,          0.96494
                 924,         -1.66002,         -2.58165,          0.10860,          0.95805
                 925,         -1.63303,         -2.46716,          0.08988,          0.95531
                 926,         -1.65369,         -5.86656,          0.10142,          0.95993
                 927,         -1.56102,         -2.68088,          0.09461,          0.96669
                 928,         -1.66622,         -2.90817,          0.09967,          0.95936
                 929,         -1.75471,         -2.88405,          0.10614,          0.96323
                 930,         -1.49253,         -3.28039,          0.10241,          0.96463
                 931,         -1.53709,         -3.71876,          0.11644,          0.95851
                 932,         -1.66805,         -3.90697,          0.09968,          0.96279
                 933,         -1.62781,         -5.64949,          0.10645,          0.95877
                 934,         -1.59541,         -3.53794,          0.10520,          0.96694
                 935,         -1.56127,         -2.55777,          0.10055,          0.97089
                 936,         -1.68267,         -4.24849,          0.09938,          0.96267
                 937,         -1.69437,         -2.11229,          0.10385,          0.96638
                 938,         -1.54207,         -5.43927,          0.10145,          0.96635
                 939,         -1.47658,         -2.69275,          0.09810,          0.96602
                 940,         -1.58029,         -2.86162,          0.10272,          0.96894
                 941,         -1.40268,         -1.82262,          0.09843,          0.96683
                 942,         -1.53885,         -4.14091,          0.09885,          0.96720
                 943,         -1.69451,         -4.04225,          0.10436,          0.96493
                 944,         -1.58487,         -3.74485,          0.09751,          0.96850
                 945,         -1.54223,         -5.69762,          0.09685,          0.97151
                 946,         -1.64153,         -5.01129,          0.09775,          0.96424
                 947,         -1.65101,         -2.67922,          0.09814,          0.96489
                 948,         -1.52220,         -2.04175,          0.09919,          0.96713
                 949,         -1.59252,         -1.79359,          0.09610,          0.97410
                 950,         -1.53468,         -2.31521,          0.09882,          0.96345
                 951,         -1.59518,         -2.23701,          0.09428,          0.97167
                 952,         -1.78546,         -3.85676,          0.09778,          0.96775
                 953,         -1.61716,         -4.64547,          0.10220,          0.96559
                 954,         -1.55141,         -3.06443,          0.09862,          0.96392
                 955,         -1.73598,         -4.17134,          0.09151,          0.96584
                 956,         -1.66583,         -4.31931,          0.09781,          0.97220
                 957,         -1.63053,         -2.72699,          0.10454,          0.96518
                 958,         -1.62490,         -2.21155,          0.09688,          0.96454
                 959,         -1.55302,         -1.82716,          0.09759,          0.96136
                 960,         -1.60698,         -6.69342,          0.10568,          0.96568
                 961,         -1.57442,         -2.61381,          0.10570,          0.96436
                 962,         -1.82286,         -3.96858,          0.10142,          0.96932
                 963,         -1.60941,         -2.87248,          0.10445,          0.97092
                 964,         -1.57646,         -2.49406,          0.10324,          0.96814
                 965,         -1.56686,         -3.63863,          0.10005,          0.96051
                 966,         -1.61764,         -3.24559,          0.09890,          0.96099
                 967,         -1.70162,         -2.85974,          0.10614,          0.96698
                 968,         -1.59591,         -5.62354,          0.09132,          0.97490
                 969,         -1.58759,         -1.86820,          0.09039,          0.96474
                 970,         -1.44407,         -2.25668,          0.10808,          0.96572
                 971,         -1.49917,         -4.89414,          0.09917,          0.96692
                 972,         -1.63985,         -2.57958,          0.09693,          0.96763
                 973,         -1.70341,         -7.79563,          0.10409,          0.96363
                 974,         -1.52573,         -3.89898,          0.09192,          0.96548
                 975,         -1.69048,         -5.07492,          0.10481,          0.96416
                 976,         -1.57448,         -2.82596,          0.10736,          0.96265
                 977,         -1.58162,         -3.60805,          0.10328,          0.96977
                 978,         -1.61786,         -2.64048,          0.09869,          0.96844
                 979,         -1.49824,         -2.60188,          0.09027,          0.97000
                 980,         -1.74133,         -5.62872,          0.09651,          0.97271
                 981,         -1.60411,         -2.38642,          0.09564,          0.96967
                 982,         -1.46713,         -2.09211,          0.09873,          0.96786
                 983,         -1.53713,         -8.57918,          0.08667,          0.96969
                 984,         -1.65761,         -2.44668,          0.09781,          0.97325
                 985,         -1.64947,         -2.18149,          0.09825,          0.96628
                 986,         -1.54083,         -1.79669,          0.10020,          0.96830
                 987,         -1.70621,         -2.18918,          0.09266,          0.97441
                 988,         -1.50192,         -6.23727,          0.09956,          0.97256
                 989,         -1.56367,         -1.92363,          0.09007,          0.96940
                 990,         -1.60573,         -4.04984,          0.09977,          0.96161
                 991,         -1.74397,         -2.11062,          0.10027,          0.97122
                 992,         -1.57557,         -2.36974,          0.09841,          0.97133
                 993,         -1.58104,         -3.57583,          0.08766,          0.97177
                 994,         -1.66876,         -3.39381,          0.09426,          0.97189
                 995,         -1.52224,         -2.18568,          0.08870,          0.97266
                 996,         -1.68267,         -2.98687,          0.09253,          0.96585
                 997,         -1.67974,         -2.53040,          0.10530,          0.96643
                 998,         -1.62623,         -3.61288,          0.09447,          0.97072
                 999,         -1.77988,         -3.82522,          0.09479,          0.97492
                1000,         -1.35229,         -1.50472,          0.09076,          0.96691
                1001,         -1.64738,         -1.96527,          0.10189,          0.96660
                1002,         -1.71323,         -3.00088,          0.09580,          0.96961
                1003,         -1.60150,         -2.98493,          0.09106,          0.96625
                1004,         -1.52312,         -1.85833,          0.09951,          0.97491
                1005,         -1.54639,         -2.05167,          0.09116,          0.96532
                1006,         -1.56932,         -3.62957,          0.08989,          0.97365
                1007,         -1.60245,         -1.88583,          0.08926,          0.97119
                1008,         -1.58641,         -3.15989,          0.09939,          0.96621
                1009,         -1.63492,         -2.32569,          0.08931,          0.97392
                1010,         -1.47093,         -2.25398,          0.09780,          0.97390
                1011,         -1.51669,         -3.78071,          0.08982,          0.96956
                1012,         -1.49506,         -2.63902,          0.08827,          0.96606
                1013,         -1.67521,         -3.84961,          0.09634,          0.97128
                1014,         -1.55989,         -2.94597,          0.09234,          0.96438
                1015,         -1.74210,         -2.40002,          0.09183,          0.97095
                1016,         -1.60406,         -1.41791,          0.09188,          0.97140
                1017,         -1.67572,         -7.90284,          0.09156,          0.96702
                1018,         -1.68339,         -2.61486,          0.09210,          0.96935
                1019,         -1.51533,         -2.25545,          0.09381,          0.96309
                1020,         -1.56922,         -1.64017,          0.08612,          0.97687
                1021,         -1.58751,         -4.21694,          0.09001,          0.96794
                1022,         -1.54849,         -5.32100,          0.09490,          0.97474
                1023,         -1.60963,         -2.81964,          0.08429,          0.97105
                1024,         -1.47957,         -1.90183,          0.08546,          0.97600
                1025,         -1.48021,         -1.86671,          0.09572,          0.96980
                1026,         -1.70095,         -8.16517,          0.09255,          0.97131
                1027,         -1.46493,         -2.36930,          0.09905,          0.96560
                1028,         -1.56412,         -1.56247,          0.09094,          0.96966
                1029,         -1.68353,         -2.61897,          0.09683,          0.96655
                1030,         -1.60755,         -2.46297,          0.10031,          0.97177
                1031,         -1.59728,         -1.50272,          0.09537,          0.97184
                1032,         -1.66710,         -2.63352,          0.08725,          0.97152
                1033,         -1.53021,         -2.57764,          0.08817,          0.96636
                1034,         -1.51991,         -5.34021,          0.09142,          0.97216
                1035,         -1.46556,         -2.42148,          0.08757,          0.97508
                1036,         -1.53546,         -2.10252,          0.09334,          0.96504
                1037,         -1.45191,         -3.94157,          0.09088,          0.96891
                1038,         -1.56207,         -3.29549,          0.08796,          0.96979
                1039,         -1.59683,         -2.56190,          0.10008,          0.96555
                1040,         -1.63005,         -3.60565,          0.08102,          0.96912
                1041,         -1.70395,         -2.23570,          0.09788,          0.96329
                1042,         -1.41722,         -2.04765,          0.09131,          0.96353
                1043,         -1.42219,         -3.69456,          0.09282,          0.96445
                1044,         -1.50388,         -2.88393,          0.10061,          0.96814
                1045,         -1.50427,         -2.51862,          0.09070,          0.96763
                1046,         -1.58469,         -1.97729,          0.09544,          0.96972
                1047,         -1.45814,         -4.43335,          0.08888,          0.97168
                1048,         -1.59132,         -2.29806,          0.08850,          0.97258
                1049,         -1.47459,         -2.65924,          0.09833,          0.96471
                1050,         -1.64248,         -1.99836,          0.10382,          0.96755
                1051,         -1.36805,         -0.98539,          0.08354,          0.97354
                1052,         -1.45135,         -1.88844,          0.09667,          0.96790
                1053,         -1.49461,         -1.98889,          0.09821,          0.97068
                1054,         -1.55979,         -2.59509,          0.10310,          0.96734
                1055,         -1.53287,         -2.61581,          0.09104,          0.97146
                1056,         -1.61125,         -2.40843,          0.08974,          0.97101
                1057,         -1.77095,         -2.33042,          0.10390,          0.96823
                1058,         -1.57915,         -1.93408,          0.09009,          0.97220
                1059,         -1.68142,         -2.56073,          0.10482,          0.96547
                1060,         -1.60307,         -1.63754,          0.08886,          0.96537
                1061,         -1.44065,         -1.91866,          0.09013,          0.97061
                1062,         -1.60160,         -2.09759,          0.08735,          0.96759
                1063,         -1.61040,         -5.64951,          0.08332,          0.97250
                1064,         -1.32875,         -1.80711,          0.09220,          0.95903
                1065,         -1.79557,         -2.25962,          0.09201,          0.97285
                1066,         -1.47588,         -1.98221,          0.09719,          0.97257
                1067,         -1.50179,         -2.38130,          0.09788,          0.97093
                1068,         -1.43223,         -4.33882,          0.08452,          0.97333
                1069,         -1.70752,         -1.79610,          0.09689,          0.96688
                1070,         -1.61371,         -2.23289,          0.10107,          0.96536
                1071,         -1.64483,         -2.38584,          0.09664,          0.96844
                1072,         -1.53762,         -1.40126,          0.08704,          0.97072
                1073,         -1.31676,         -5.79164,          0.09477,          0.96340
                1074,         -1.48626,         -1.34949,          0.08781,          0.96878
                1075,         -1.53418,         -2.06428,          0.09158,          0.96972
                1076,         -1.47451,         -1.28822,          0.09162,          0.96554
                1077,         -1.41297,         -2.54309,          0.08373,          0.97311
                1078,         -1.72664,         -2.17243,          0.08841,          0.97385
                1079,         -1.41665,         -2.27976,          0.08425,          0.97288
                1080,         -1.54835,         -2.26453,          0.08153,          0.97146
                1081,         -1.69068,         -3.30806,          0.09114,          0.96720
                1082,         -1.38150,         -3.01354,          0.09728,          0.96743
                1083,         -1.51401,         -1.62640,          0.08849,          0.97473
                1084,         -1.61170,         -3.55209,          0.08889,          0.97242
                1085,         -1.42621,         -2.80088,          0.09590,          0.96526
                1086,         -1.49922,         -3.61237,          0.08283,          0.96829
                1087,         -1.68530,         -2.63453,          0.09014,          0.96665
                1088,         -1.51283,         -1.19182,          0.08746,          0.96232
                1089,         -1.54328,         -2.52644,          0.08382,          0.96610
                1090,         -1.49936,         -0.98583,          0.08723,          0.96289
                1091,         -1.56689,         -3.69911,          0.09697,          0.97066
                1092,         -1.51889,         -4.61569,          0.09287,          0.97124
                1093,         -1.50824,         -1.95793,          0.08121,          0.97212
                1094,         -1.58277,         -1.52994,          0.08808,          0.96971
                1095,         -1.59045,         -3.80034,          0.08317,          0.97022
                1096,         -1.45748,         -2.21967,          0.09049,          0.96483
                1097,         -1.52743,         -3.35681,          0.08691,          0.97133
                1098,         -1.67833,         -3.53241,          0.08965,          0.96815
                1099,         -1.64662,         -1.46347,          0.09695,          0.96356
                1100,         -1.32512,         -1.71482,          0.09516,          0.96754
                1101,         -1.54516,         -3.16975,          0.09070,          0.96876
                1102,         -1.42708,         -2.26730,          0.09477,          0.96581
                1103,         -1.50920,         -1.22425,          0.08823,          0.96878
                1104,         -1.46696,         -3.15469,          0.08794,          0.96569
                1105,         -1.63620,         -2.41761,          0.09559,          0.96681
                1106,         -1.57716,         -2.30099,          0.09272,          0.96934
                1107,         -1.62976,         -2.95345,          0.09547,          0.97063
                1108,         -1.58416,         -2.84449,          0.09204,          0.96594
                1109,         -1.63868,         -4.41958,          0.07555,          0.96865
                1110,         -1.54923,         -2.03945,          0.09253,          0.96303
                1111,         -1.58727,         -2.29423,          0.08580,          0.96877
                1112,         -1.57954,         -1.57335,          0.09458,          0.97251
                1113,         -1.47891,         -1.99993,          0.08960,          0.96314
                1114,         -1.53979,         -3.34591,          0.08441,          0.96980
                1115,         -1.69941,         -1.87533,          0.08751,          0.96272
                1116,         -1.59151,         -2.03187,          0.08495,          0.96377
                1117,         -1.54763,         -2.32214,          0.09269,          0.96927
                1118,         -1.85434,         -1.87727,          0.09422,          0.97062
                1119,         -1.79145,         -2.74726,          0.08882,          0.97052
                1120,         -1.45883,         -1.49472,          0.08476,          0.96392
                1121,         -1.62409,         -2.08018,          0.09667,          0.96975
                1122,         -1.56431,         -1.90527,          0.08925,          0.96931
                1123,         -1.58387,         -4.57860,          0.08422,          0.96653
                1124,         -1.73904,         -4.82138,          0.09156,          0.96668
                1125,         -1.60551,         -2.11975,          0.08441,          0.96799
                1126,         -1.37894,         -3.02833,          0.09751,          0.97221
                1127,         -1.58568,         -3.75708,          0.09414,          0.97544
                1128,         -1.68174,         -1.84661,          0.08652,          0.97037
                1129,         -1.44448,         -1.14143,          0.07926,          0.96684
                1130,         -1.42284,         -2.09993,          0.09287,          0.96607
                1131,         -1.57325,         -1.36661,          0.09272,          0.97224
                1132,         -1.59718,         -1.91925,          0.08544,          0.97510
                1133,         -1.59855,         -1.24110,          0.09145,          0.96915
                1134,         -1.66347,         -2.54545,          0.08946,          0.96471
                1135,         -1.58096,         -2.83321,          0.08838,          0.97450
                1136,         -1.54422,         -2.72898,          0.08537,          0.96925
                1137,         -1.48351,         -3.49347,          0.09484,          0.96526
                1138,         -1.50258,         -1.91298,          0.08136,          0.96569
                1139,         -1.58650,         -2.34423,          0.08282,          0.96730
                1140,         -1.53681,         -3.17842,          0.09045,          0.96917
                1141,         -1.55792,         -1.79801,          0.07870,          0.96924
                1142,         -1.48685,         -2.95296,          0.08793,          0.96488
                1143,         -1.56701,         -5.25711,          0.09478,          0.96950
                1144,         -1.57437,         -2.43425,          0.09504,          0.96430
                1145,         -1.66170,         -1.94651,          0.08838,          0.96525
                1146,         -1.58235,         -2.94496,          0.09077,          0.96485
                1147,         -1.40301,         -2.66119,          0.09658,          0.95795
                1148,         -1.65953,         -2.80462,          0.09337,          0.96010
                1149,         -1.66491,         -2.98488,          0.08713,          0.97240
                1150,         -1.59750,         -1.55948,          0.08980,          0.96951
                1151,         -1.51309,         -2.28895,          0.09468,          0.95983
                1152,         -1.65602,         -1.90508,          0.08587,          0.97362
                1153,         -1.57429,         -2.67786,          0.09606,          0.96559
                1154,         -1.41223,         -2.89515,          0.08277,          0.96818
                1155,         -1.47326,         -1.01478,          0.08807,          0.95849
                1156,         -1.54302,         -2.67680,          0.09592,          0.96710
                1157,         -1.54215,         -1.79065,          0.09754,          0.95977
                1158,         -1.60149,         -2.06904,          0.08804,          0.96373
                1159,         -1.58186,         -1.14874,          0.08760,          0.97019
                1160,         -1.38390,         -1.85321,          0.08209,          0.96692
                1161,         -1.42949,         -2.77374,          0.07369,          0.97252
                1162,         -1.44003,         -4.92829,          0.08004,          0.97088
                1163,         -1.61284,         -1.61414,          0.08424,          0.96559
                1164,         -1.53452,         -2.05979,          0.08104,          0.96545
                1165,         -1.42356,         -1.37384,          0.08571,          0.96488
                1166,         -1.53671,         -2.16825,          0.09358,          0.95513
                1167,         -1.58817,         -2.75181,          0.09255,          0.95874
                1168,         -1.55952,         -4.68082,          0.08183,          0.96639
                1169,         -1.49354,         -1.29590,          0.08463,          0.96648
                1170,         -1.62190,         -1.51377,          0.08784,          0.96122
                1171,         -1.59940,         -1.59772,          0.08895,          0.97024
                1172,         -1.44284,         -1.79869,          0.09317,          0.95742
                1173,         -1.34212,         -1.69977,          0.09110,          0.96432
                1174,         -1.33838,         -1.61699,          0.09521,          0.95844
                1175,         -1.40555,         -2.14777,          0.08913,          0.96728
                1176,         -1.63114,         -1.57633,          0.08365,          0.97723
                1177,         -1.68989,         -2.04861,          0.07348,          0.97131
                1178,         -1.63724,         -2.09556,          0.07808,          0.96911
                1179,         -1.40631,         -2.54931,          0.08561,          0.96953
                1180,         -1.43487,         -1.12205,          0.08825,          0.95999
                1181,         -1.58072,         -2.53056,          0.09716,          0.95730
                1182,         -1.41738,         -1.58390,          0.09140,          0.96140
                1183,         -1.53980,         -2.87958,          0.09026,          0.96528
                1184,         -1.43062,         -4.72889,          0.08148,          0.96593
                1185,         -1.68728,         -1.26158,          0.09920,          0.95856
                1186,         -1.59110,         -1.51371,          0.07336,          0.97334
                1187,         -1.29312,         -2.70719,          0.09366,          0.96900
                1188,         -1.73049,         -1.83301,          0.09098,          0.96714
                1189,         -1.52076,         -2.27161,          0.08604,          0.96760
                1190,         -1.53426,         -1.91003,          0.08031,          0.96934
                1191,         -1.42006,         -0.88804,          0.08482,          0.96414
                1192,         -1.52711,         -2.03301,          0.09784,          0.96160
                1193,         -1.53186,         -2.33745,          0.09654,          0.96220
                1194,         -1.41084,         -2.07713,          0.08014,          0.96743
                1195,         -1.52311,         -2.04382,          0.08580,          0.97151
                1196,         -1.52448,         -1.90010,          0.08113,          0.96796
                1197,         -1.43634,         -1.99181,          0.08840,          0.96854
                1198,         -1.45397,         -1.64135,          0.08728,          0.95692
                1199,         -1.62560,         -1.03515,          0.08650,          0.96421
                1200,         -1.47625,         -2.99637,          0.08964,          0.96344
                1201,         -1.53523,         -1.43880,          0.08631,          0.96340
                1202,         -1.53676,         -2.61470,          0.07953,          0.96958
                1203,         -1.58343,         -1.44732,          0.09428,          0.96153
                1204,         -1.71724,         -2.65629,          0.08932,          0.96984
                1205,         -1.56385,         -2.61630,          0.09155,          0.96962
                1206,         -1.71476,         -1.93967,          0.08528,          0.96603
                1207,         -1.63056,         -1.90779,          0.09304,          0.96681
                1208,         -1.59380,         -2.92969,          0.09176,          0.96191
                1209,         -1.52797,         -1.98705,          0.09368,          0.95958
                1210,         -1.52127,         -1.28021,          0.09591,          0.96081
                1211,         -1.53612,         -1.45133,          0.08688,          0.96690
                1212,         -1.54733,         -1.22784,          0.09116,          0.96250
                1213,         -1.46659,         -1.41050,          0.08746,          0.96444
                1214,         -1.50960,         -1.68293,          0.07872,          0.97488
                1215,         -1.54008,         -3.68547,          0.09080,          0.96281
                1216,         -1.51208,         -1.49970,          0.08100,          0.96952
                1217,         -1.56460,         -2.56148,          0.08166,          0.96861
                1218,         -1.42232,         -0.96822,          0.08659,          0.96249
                1219,         -1.65635,         -2.96372,          0.07872,          0.96288
                1220,         -1.46980,         -1.50813,          0.08220,          0.96210
                1221,         -1.60851,         -2.07673,          0.08737,          0.96828
                1222,         -1.58344,         -1.62852,          0.08289,          0.96601
                1223,         -1.44762,         -2.47298,          0.07717,          0.96168
                1224,         -1.57804,         -1.55386,          0.08094,          0.96153
                1225,         -1.55345,         -1.98937,          0.09261,          0.96375
                1226,         -1.52377,         -1.44705,          0.08474,          0.96084
                1227,         -1.48754,         -1.87196,          0.08248,          0.97068
                1228,         -1.51773,         -2.58908,          0.08814,          0.96669
                1229,         -1.68214,         -1.82949,          0.08632,          0.96519
                1230,         -1.45016,         -1.43175,          0.07319,          0.96957
                1231,         -1.50211,         -1.73836,          0.07403,          0.97670
                1232,         -1.72837,         -2.16767,          0.07530,          0.97313
                1233,         -1.35925,         -4.45082,          0.08209,          0.96837
                1234,         -1.53211,         -1.13363,          0.07807,          0.96621
                1235,         -1.57440,         -1.13129,          0.08432,          0.96694
                1236,         -1.47196,         -1.01433,          0.07651,          0.96815
                1237,         -1.57486,         -1.11895,          0.07315,          0.96611
                1238,         -1.44867,         -2.77314,          0.07257,          0.96707
                1239,         -1.32007,         -1.94182,          0.08478,          0.96512
                1240,         -1.61254,         -1.68011,          0.08499,          0.96806
                1241,         -1.67879,         -1.48581,          0.08535,          0.96752
                1242,         -1.76277,         -2.79642,          0.07394,          0.97190
                1243,         -1.34108,         -2.64304,          0.08468,          0.96754
                1244,         -1.51565,         -2.96628,          0.07306,          0.96626
                1245,         -1.61011,         -2.25706,          0.07441,          0.97228
                1246,         -1.49364,         -1.75381,          0.07650,          0.97038
                1247,         -1.43742,         -2.81455,          0.08632,          0.96558
                1248,         -1.45434,         -2.33370,          0.07566,          0.96448
                1249,         -1.40751,         -2.74582,          0.08044,          0.97125
                1250,         -1.55219,         -2.08990,          0.08323,          0.96488
                1251,         -1.53770,         -1.71316,          0.08061,          0.96886
                1252,         -1.39094,         -1.42555,          0.07615,          0.96566
                1253,         -1.53137,         -1.37584,          0.08364,          0.96816
                1254,         -1.53829,         -5.93359,          0.07279,          0.96676
                1255,         -1.52299,         -1.98870,          0.08363,          0.96484
                1256,         -1.57135,         -3.76674,          0.08289,          0.97180
                1257,         -1.56136,         -1.86449,          0.08040,          0.97206
                1258,         -1.40754,         -2.27996,          0.08747,          0.96440
                1259,         -1.60497,         -2.87323,          0.08039,          0.96502
                1260,         -1.52605,         -2.38661,          0.07456,          0.96864
                1261,         -1.52501,         -3.80346,          0.07420,          0.96485
                1262,         -1.58368,         -1.06521,          0.07411,          0.97166
                1263,         -1.45245,         -1.96457,          0.06996,          0.96438
                1264,         -1.53358,         -2.97044,          0.08374,          0.96780
                1265,         -1.65312,         -1.80933,          0.07394,          0.96583
                1266,         -1.60724,         -2.03693,          0.08105,          0.96472
                1267,         -1.56220,         -1.92372,          0.08005,          0.96442
                1268,         -1.69203,         -1.26030,          0.07893,          0.96070
                1269,         -1.42659,         -1.92015,          0.07948,          0.96648
                1270,         -1.53837,         -1.98800,          0.08405,          0.97079
                1271,         -1.43809,         -1.53557,          0.08055,          0.97054
                1272,         -1.54578,         -1.97821,          0.08031,          0.96546
                1273,         -1.62757,         -1.29124,          0.07482,          0.96173
                1274,         -1.45859,         -1.87108,          0.07680,          0.95813
                1275,         -1.46450,         -2.02403,          0.07859,          0.96637
                1276,         -1.48317,         -3.48834,          0.07299,          0.96435
                1277,         -1.53723,         -0.91368,          0.07552,          0.96728
                1278,         -1.71937,         -1.40641,          0.07742,          0.97260
                1279,         -1.44503,         -1.34158,          0.06907,          0.96780
                1280,         -1.36870,         -1.72358,          0.07742,          0.96864
                1281,         -1.64444,         -1.51819,          0.08242,          0.96955
                1282,         -1.39467,         -2.90631,          0.07921,          0.97391
                1283,         -1.50320,         -4.00134,          0.07517,          0.96833
                1284,         -1.47666,         -1.74589,          0.08170,          0.96532
                1285,         -1.49960,         -3.32473,          0.08396,          0.96215
                1286,         -1.62159,         -3.12485,          0.07852,          0.96782
                1287,         -1.37996,         -2.44305,          0.07502,          0.96577
                1288,         -1.43197,         -1.82960,          0.07520,          0.96535
                1289,         -1.28604,         -1.66240,          0.07971,          0.96760
                1290,         -1.53732,         -3.13508,          0.07173,          0.96960
                1291,         -1.47703,         -2.61359,          0.07655,          0.96954
                1292,         -1.63280,         -3.23133,          0.07755,          0.95918
                1293,         -1.44067,         -1.98875,          0.07730,          0.96253
                1294,         -1.37630,         -1.95059,          0.07639,          0.95666
                1295,         -1.65288,         -1.67373,          0.08193,          0.96369
                1296,         -1.44630,         -1.36111,          0.07242,          0.96181
                1297,         -1.37647,         -1.41969,          0.07785,          0.95533
                1298,         -1.46628,         -1.11671,          0.07710,          0.95821
                1299,         -1.57426,         -1.20863,          0.07205,          0.96303
                1300,         -1.50134,         -2.64704,          0.07610,          0.96330
                1301,         -1.55354,         -1.58659,          0.07305,          0.95800
                1302,         -1.62364,         -2.40259,          0.07690,          0.95629
                1303,         -1.56177,         -2.13318,          0.08140,          0.96101
                1304,         -1.53553,         -1.61330,          0.08807,          0.95763
                1305,         -1.48381,         -1.79378,          0.08864,          0.95933
                1306,         -1.53355,         -1.29991,          0.07217,          0.95652
                1307,         -1.48858,         -1.55450,          0.08522,          0.94849
                1308,         -1.47036,         -1.76770,          0.07574,          0.96287
                1309,         -1.40887,         -2.52343,          0.07971,          0.96023
                1310,         -1.42840,         -1.82325,          0.08344,          0.95450
                1311,         -1.43837,         -1.32138,          0.07685,          0.94918
                1312,         -1.46420,         -1.59333,          0.07684,          0.96251
                1313,         -1.42812,         -2.48401,          0.07613,          0.96689
                1314,         -1.47695,         -1.19191,          0.07479,          0.96106
                1315,         -1.52974,         -1.30886,          0.07689,          0.96032
                1316,         -1.50932,         -1.63964,          0.07316,          0.95850
                1317,         -1.30860,         -1.41864,          0.07798,          0.96334
                1318,         -1.65419,         -2.13041,          0.08066,          0.95595
                1319,         -1.48850,         -2.03502,          0.08273,          0.96082
                1320,         -1.35863,         -2.18594,          0.07967,          0.96837
                1321,         -1.54423,         -1.38255,          0.07074,          0.96795
                1322,         -1.42324,         -1.78646,          0.07903,          0.96436
                1323,         -1.45499,         -1.48444,          0.08024,          0.96190
                1324,         -1.44505,         -1.20843,          0.07218,          0.96002
                1325,         -1.53853,         -1.72759,          0.07800,          0.96777
                1326,         -1.29683,         -1.61430,          0.06981,          0.96947
                1327,         -1.52447,         -1.76366,          0.07510,          0.96627
                1328,         -1.51617,         -2.79416,          0.07646,          0.96185
                1329,         -1.47289,         -1.97105,          0.07769,          0.96450
                1330,         -1.54094,         -1.76865,          0.07431,          0.96312
                1331,         -1.57666,         -2.38982,          0.06723,          0.96997
                1332,         -1.52071,         -1.64495,          0.07252,          0.95941
                1333,         -1.57225,         -2.11777,          0.07922,          0.96072
                1334,         -1.55129,         -2.38612,          0.08191,          0.96390
                1335,         -1.47071,         -2.45387,          0.08519,          0.95364
                1336,         -1.56393,         -2.64036,          0.07627,          0.96617
                1337,         -1.57889,         -1.91709,          0.08340,          0.96727
                1338,         -1.51883,         -1.81926,          0.06788,          0.96719
                1339,         -1.54752,         -1.39021,          0.07177,          0.96543
                1340,         -1.53081,         -2.69259,          0.07743,          0.96177
                1341,         -1.50988,         -1.17435,          0.07695,          0.96550
