# TRAINING ITERATION,           G_LOSS,           D_LOSS,         MSE_LOSS,     JACCARD_LOSS
                2156,         -1.65569,          0.58738,          0.04069,          0.49845
                2157,         -1.75027,          0.46276,          0.03533,          0.52726
                2158,         -1.21493,          0.56988,          0.04192,          0.51734
                2159,         -1.73303,          0.65052,          0.04281,          0.50182
                2160,         -1.70350,          0.61910,          0.04416,          0.53141
                2161,         -1.49563,          0.45322,          0.04506,          0.50212
                2162,         -1.56595,          0.44937,          0.04140,          0.52502
                2163,         -1.79300,          0.57805,          0.03985,          0.50039
                2164,         -1.32222,          0.55718,          0.04516,          0.51197
                2165,         -1.56532,          0.42766,          0.04047,          0.50748
                2166,         -1.52861,          0.31572,          0.04298,          0.53461
                2167,         -1.35213,          0.46093,          0.03833,          0.49862
                2168,         -1.68839,          0.30234,          0.04061,          0.48394
                2169,         -1.63399,          0.59899,          0.03758,          0.51063
                2170,         -1.33657,          0.66622,          0.04192,          0.49742
                2171,         -1.45356,          0.47873,          0.04160,          0.51408
                2172,         -1.52469,          0.57021,          0.04374,          0.51642
                2173,         -1.58150,          0.39489,          0.03805,          0.49254
                2174,         -1.50002,          0.48126,          0.04402,          0.49382
                2175,         -1.59041,          0.66534,          0.04085,          0.52485
                2176,         -1.58543,          0.58851,          0.03776,          0.51250
                2177,         -1.65655,          0.86453,          0.04069,          0.53025
                2178,         -1.41098,          0.70676,          0.04201,          0.53687
                2179,         -1.52260,          0.43034,          0.04201,          0.50850
                2180,         -1.19721,          0.57441,          0.04392,          0.51703
                2181,         -1.23981,          0.49697,          0.04648,          0.53321
                2182,         -1.61746,          0.46277,          0.03877,          0.51464
                2183,         -1.65553,          0.48867,          0.03754,          0.47127
                2184,         -1.52232,          0.40079,          0.03498,          0.50167
                2185,         -1.48538,          0.53085,          0.04113,          0.51467
                2186,         -1.75281,          0.62289,          0.04028,          0.51437
                2187,         -1.57170,          0.26039,          0.03827,          0.52480
                2188,         -1.32872,          0.59879,          0.04554,          0.51998
                2189,         -1.41503,          0.62285,          0.04076,          0.48180
                2190,         -1.38160,          0.66755,          0.04214,          0.50485
                2191,         -1.49707,          0.37409,          0.03957,          0.55489
                2192,         -1.58530,          0.34729,          0.03715,          0.47524
                2193,         -1.67217,          0.63087,          0.03596,          0.52235
                2194,         -1.69716,          0.36927,          0.04019,          0.49962
                2195,         -1.30399,          0.43122,          0.04390,          0.53188
                2196,         -1.67196,          0.42044,          0.03653,          0.47487
                2197,         -1.73879,          0.58041,          0.04185,          0.54983
                2198,         -1.27532,          0.77131,          0.04336,          0.50988
                2199,         -1.43564,          0.63010,          0.04256,          0.53665
                2200,         -1.48128,          0.63334,          0.04398,          0.51185
                2201,         -1.27734,          0.51670,          0.04338,          0.51908
                2202,         -1.54517,          0.27547,          0.04062,          0.52034
                2203,         -1.67550,          0.39773,          0.03670,          0.55063
                2204,         -1.70159,          0.46747,          0.03341,          0.50873
                2205,         -1.35746,          0.78864,          0.04145,          0.50420
                2206,         -1.31421,          0.57577,          0.04226,          0.53844
                2207,         -1.44326,          0.43828,          0.04144,          0.50474
                2208,         -1.33789,          0.72738,          0.04316,          0.53771
                2209,         -1.36796,          0.71404,          0.04283,          0.52126
                2210,         -1.55313,          0.61651,          0.03860,          0.50527
                2211,         -1.67446,          0.47267,          0.03792,          0.50701
                2212,         -1.75308,         -0.12174,          0.03368,          0.48357
                2213,         -1.45836,          0.54928,          0.04000,          0.50359
                2214,         -1.22883,          0.51026,          0.04147,          0.51070
                2215,         -1.60140,         -1.01758,          0.03918,          0.48421
                2216,         -1.14734,          0.21360,          0.04147,          0.52199
                2217,         -1.04471,         -0.27109,          0.03936,          0.53960
                2218,         -1.15021,          0.19875,          0.03849,          0.49483
                2219,         -1.26010,          0.48278,          0.03526,          0.47487
                2220,         -1.11175,          0.30730,          0.04227,          0.52974
                2221,         -1.32664,          0.42208,          0.03818,          0.50392
                2222,         -1.31649,          0.54795,          0.03906,          0.51143
                2223,         -1.35543,          0.64563,          0.03808,          0.51107
                2224,         -1.45238,          0.51231,          0.03619,          0.49599
                2225,         -1.63622,          0.51755,          0.03516,          0.49435
                2226,         -1.49290,          0.36590,          0.04595,          0.52133
                2227,         -1.38892,          0.43328,          0.03660,          0.46522
                2228,         -1.38062,          0.41234,          0.04100,          0.53278
                2229,         -1.73203,          0.64430,          0.03591,          0.50394
                2230,         -1.57255,          0.53366,          0.03936,          0.50640
                2231,         -1.54201,          0.43760,          0.03041,          0.47619
                2232,         -1.33347,          0.67615,          0.03704,          0.48643
                2233,         -1.39914,          0.76442,          0.04120,          0.50164
                2234,         -1.40300,          0.59485,          0.04168,          0.52316
                2235,         -0.98798,          0.57677,          0.04449,          0.53555
                2236,         -1.22738,          0.59846,          0.04357,          0.50074
                2237,         -1.40395,          0.68097,          0.03757,          0.52211
                2238,         -1.14823,          0.69906,          0.04566,          0.52285
                2239,         -1.49491,          0.79478,          0.03752,          0.49577
                2240,         -1.16642,          0.77572,          0.04349,          0.49983
                2241,         -1.21320,          0.83784,          0.04550,          0.52364
                2242,         -1.51110,          0.85767,          0.04017,          0.49780
                2243,         -1.23268,          0.82547,          0.04127,          0.53504
                2244,         -1.36867,          0.95049,          0.03643,          0.49854
                2245,         -1.23962,          0.21743,          0.04209,          0.49805
                2246,         -1.33157,          0.62434,          0.03620,          0.48102
                2247,         -1.32855,          0.14436,          0.04105,          0.48749
                2248,         -1.13332,          0.77396,          0.04669,          0.53630
                2249,         -1.66778,          0.49353,          0.03845,          0.50224
                2250,         -1.37127,          0.89097,          0.04071,          0.52193
                2251,         -1.23558,          0.79148,          0.03970,          0.48446
                2252,         -1.60388,          0.72320,          0.03950,          0.51869
                2253,         -1.37172,          0.53631,          0.03568,          0.48334
                2254,         -1.44319,          0.68183,          0.03527,          0.47147
                2255,         -1.56050,          0.47601,          0.03541,          0.49310
                2256,         -1.14015,          0.44219,          0.03682,          0.49492
                2257,         -1.34314,          0.75971,          0.04290,          0.52587
                2258,         -1.48914,          0.65438,          0.03929,          0.52712
                2259,         -1.19750,          0.71513,          0.03936,          0.47739
                2260,         -1.38271,          0.61881,          0.03786,          0.48638
                2261,         -1.48198,          0.52006,          0.04076,          0.51207
                2262,         -1.28993,          0.55255,          0.04139,          0.51351
                2263,         -1.27711,          0.68500,          0.03910,          0.51330
                2264,         -1.28170,          0.71626,          0.03866,          0.48958
                2265,         -1.46165,          0.59637,          0.04084,          0.51748
                2266,         -1.41176,          0.47419,          0.03842,          0.50415
                2267,         -1.44381,          0.65204,          0.03453,          0.46711
                2268,         -0.76021,          0.83220,          0.04836,          0.52969
                2269,         -1.36437,          0.66864,          0.03622,          0.51523
                2270,         -1.32768,          0.42334,          0.03691,          0.47525
                2271,         -1.35088,          0.61166,          0.03859,          0.47645
                2272,         -1.37464,          0.61530,          0.03672,          0.46325
                2273,         -1.09503,          1.01878,          0.04425,          0.48994
                2274,         -1.38076,          0.54802,          0.04269,          0.52636
                2275,         -1.21047,          0.73754,          0.03899,          0.51668
                2276,         -1.19439,          0.71624,          0.04000,          0.52283
                2277,         -1.31316,          0.93351,          0.03749,          0.50809
                2278,         -1.38956,          0.62268,          0.03280,          0.48998
                2279,         -1.05624,          0.78961,          0.04157,          0.50451
                2280,         -1.44697,          0.54035,          0.03987,          0.50221
                2281,         -1.29337,          0.55475,          0.03694,          0.47853
                2282,         -1.07693,          0.34156,          0.04069,          0.49815
                2283,         -1.27827,          0.52479,          0.04065,          0.49869
                2284,         -0.99033,          0.83659,          0.04297,          0.50979
                2285,         -1.43639,          0.57800,          0.03750,          0.48119
                2286,         -1.40115,          0.66780,          0.04086,          0.49206
                2287,         -1.33220,          0.38350,          0.03976,          0.49779
                2288,         -1.39558,          0.70216,          0.03676,          0.48254
                2289,         -1.31862,          0.40084,          0.03766,          0.49870
                2290,         -1.39971,          0.75208,          0.03747,          0.44303
                2291,         -1.32454,          0.42282,          0.03656,          0.47834
                2292,         -1.23671,          0.79745,          0.03796,          0.48157
                2293,         -1.43116,          0.72890,          0.03686,          0.50621
                2294,         -1.47863,          0.52694,          0.04283,          0.48776
                2295,         -1.09073,          0.50067,          0.04027,          0.48681
                2296,         -1.34636,          0.11844,          0.03719,          0.51328
                2297,         -1.41125,          0.79622,          0.04181,          0.49467
                2298,         -1.10449,          0.60521,          0.04236,          0.49644
                2299,         -1.27939,          0.68284,          0.03887,          0.46952
                2300,         -1.34031,          0.75901,          0.03629,          0.48666
                2301,         -1.11039,          0.69780,          0.04013,          0.51989
                2302,         -1.25748,          0.76725,          0.04091,          0.49402
                2303,         -1.55360,          0.84683,          0.03544,          0.51059
                2304,         -1.37636,          0.53869,          0.03898,          0.52466
                2305,         -1.08529,          0.87887,          0.04262,          0.51740
                2306,         -1.67241,          0.79586,          0.03543,          0.45629
                2307,         -1.10052,          0.84164,          0.04482,          0.49647
                2308,         -1.63328,          0.67102,          0.03447,          0.45378
                2309,         -1.38808,          0.49462,          0.03585,          0.43771
                2310,         -1.35586,          0.79739,          0.03846,          0.49151
                2311,         -1.06003,          0.87504,          0.04316,          0.50707
                2312,         -1.33002,          0.92999,          0.04236,          0.47911
                2313,         -1.00157,          0.94794,          0.04522,          0.49030
                2314,         -1.38693,          0.73515,          0.03920,          0.45080
                2315,         -1.29842,          0.62805,          0.03987,          0.50734
                2316,         -1.40753,          0.88891,          0.04171,          0.49317
                2317,         -1.41538,          0.63222,          0.03639,          0.46077
                2318,         -1.20619,          0.36562,          0.03835,          0.51990
                2319,         -1.40270,          0.91839,          0.03827,          0.46187
                2320,         -1.60345,          0.42908,          0.03471,          0.50640
                2321,         -1.37130,          0.80212,          0.03947,          0.50144
                2322,         -1.36784,          0.61416,          0.03749,          0.46321
                2323,         -1.06582,          0.74806,          0.04145,          0.51543
                2324,         -1.40310,          0.61839,          0.03647,          0.49200
                2325,         -1.49278,          0.87730,          0.03150,          0.48072
                2326,         -1.23141,          0.90712,          0.03710,          0.49062
                2327,         -1.18278,          1.06253,          0.03944,          0.48715
                2328,         -1.15900,          1.05116,          0.04182,          0.51669
                2329,         -1.21912,          0.87095,          0.03660,          0.49317
                2330,         -1.47101,          0.70397,          0.03798,          0.48901
                2331,         -1.43439,          0.36792,          0.03622,          0.45766
                2332,         -0.90112,          0.27117,          0.04198,          0.51418
                2333,         -0.88448,          0.24037,          0.04323,          0.50579
                2334,         -1.16454,          0.85618,          0.03999,          0.49669
                2335,         -1.36794,          0.64425,          0.03929,          0.50741
                2336,         -1.25345,          0.98239,          0.04174,          0.51315
                2337,         -1.08597,          0.49866,          0.04337,          0.50529
                2338,         -1.40315,          0.68897,          0.03616,          0.47618
                2339,         -1.36381,          0.58017,          0.04010,          0.46997
                2340,         -1.06821,          0.88100,          0.03951,          0.48748
                2341,         -1.14539,          0.81632,          0.04176,          0.52649
                2342,         -1.12224,          1.10406,          0.04705,          0.52835
                2343,         -1.03181,          0.14664,          0.03834,          0.48560
                2344,         -0.57286,          0.21939,          0.04252,          0.53608
                2345,         -1.18858,          0.46582,          0.04107,          0.50218
                2346,         -1.17899,          0.88891,          0.03923,          0.47849
                2347,         -1.00161,          0.66547,          0.03648,          0.47560
                2348,         -0.96507,          0.76758,          0.03609,          0.48661
                2349,         -0.92400,          0.80083,          0.03997,          0.48653
                2350,         -0.74859,          0.65085,          0.04435,          0.52389
                2351,         -1.05756,          0.80762,          0.04331,          0.47681
                2352,         -1.04284,          0.61301,          0.03794,          0.50531
                2353,         -1.10128,          0.65509,          0.03444,          0.45184
                2354,         -1.41715,          0.36238,          0.03400,          0.45702
                2355,         -1.29486,          0.50971,          0.03503,          0.45331
                2356,         -1.26190,          0.70343,          0.03488,          0.49184
                2357,         -1.00201,          0.84512,          0.04099,          0.49442
                2358,         -1.10328,          0.80172,          0.03682,          0.48395
                2359,         -0.92510,          0.47175,          0.03990,          0.46900
                2360,         -0.97538,          1.01277,          0.04232,          0.50443
                2361,         -1.18985,          0.72697,          0.03580,          0.51597
                2362,         -0.52480,          1.56741,          0.04784,          0.52494
                2363,         -1.44707,          1.03210,          0.03826,          0.46184
                2364,         -1.34114,          0.59481,          0.04125,          0.47435
                2365,         -1.03513,          0.69893,          0.03869,          0.50294
                2366,         -1.18270,          1.15334,          0.04400,          0.56127
                2367,         -1.01504,          0.92937,          0.03921,          0.52320
                2368,         -1.29016,          0.31101,          0.03749,          0.49160
                2369,         -1.07542,          1.07930,          0.03796,          0.48864
                2370,         -1.01482,          1.03297,          0.03839,          0.48546
                2371,         -1.08864,          0.86316,          0.03719,          0.48757
                2372,         -1.35727,          0.78261,          0.03962,          0.48345
                2373,         -1.53244,          1.14229,          0.03366,          0.48889
                2374,         -0.90361,          0.90801,          0.04078,          0.51556
                2375,         -1.46489,          0.80723,          0.03972,          0.49342
                2376,         -1.19074,          0.97517,          0.03901,          0.44222
                2377,         -1.11702,          0.89952,          0.04347,          0.52692
                2378,         -1.22701,          0.74747,          0.04185,          0.54486
                2379,         -0.51493,          1.23714,          0.04297,          0.47262
                2380,         -1.37097,          0.87917,          0.04102,          0.48286
                2381,         -1.07860,          0.18197,          0.03626,          0.49647
                2382,         -0.88439,          0.57239,          0.03912,          0.48084
                2383,         -1.33265,          0.86520,          0.03575,          0.46896
                2384,         -1.13366,          0.80892,          0.03614,          0.46666
                2385,         -1.40597,          0.21876,          0.03476,          0.47438
                2386,         -0.62817,          1.13557,          0.04479,          0.53790
                2387,         -1.02591,          1.01949,          0.03664,          0.47304
                2388,         -1.06304,          0.90387,          0.03931,          0.51559
                2389,         -0.97641,          0.86544,          0.03992,          0.53025
                2390,         -0.99203,          1.28201,          0.04272,          0.54580
                2391,         -1.31112,          0.87682,          0.03294,          0.48658
                2392,         -0.64115,          1.33732,          0.04323,          0.50804
                2393,         -1.26493,          0.93181,          0.03379,          0.43464
                2394,         -1.16275,          1.03493,          0.03551,          0.48078
                2395,         -1.21554,          0.75944,          0.03282,          0.50043
                2396,         -1.01809,          0.63032,          0.03613,          0.47492
                2397,         -0.69531,          0.83506,          0.03918,          0.50742
                2398,         -1.06637,          1.16594,          0.03889,          0.49099
                2399,         -0.91218,          0.85470,          0.03767,          0.47418
                2400,         -1.16935,          0.90620,          0.03735,          0.45994
                2401,         -0.74782,          0.95303,          0.04142,          0.49051
                2402,         -0.43111,          1.01612,          0.04844,          0.55562
                2403,         -1.00226,          1.07612,          0.04274,          0.49016
                2404,         -1.16211,          0.92266,          0.03753,          0.45054
                2405,         -1.26671,          0.69132,          0.04015,          0.45301
                2406,         -1.15563,          0.87830,          0.03453,          0.44542
                2407,         -1.13269,          1.02091,          0.04102,          0.49695
                2408,         -1.18228,          0.83557,          0.04537,          0.50778
                2409,         -0.90121,          0.62171,          0.04187,          0.52533
                2410,         -0.91331,          0.96672,          0.03561,          0.46353
                2411,         -1.00912,          0.25989,          0.03756,          0.48410
                2412,         -0.90409,          0.99822,          0.03430,          0.45855
                2413,         -0.34365,          1.45450,          0.04799,          0.51341
                2414,         -0.66643,          0.73308,          0.03775,          0.48219
                2415,         -1.03785,          0.28177,          0.03968,          0.47251
                2416,         -1.18054,          0.98499,          0.03985,          0.46746
                2417,         -0.94501,          0.91234,          0.04020,          0.49438
                2418,         -0.92578,          1.02222,          0.03634,          0.48295
                2419,         -0.73681,          0.53256,          0.04288,          0.52781
                2420,         -1.20767,          0.72372,          0.03405,          0.51126
                2421,         -0.73223,          0.81999,          0.04043,          0.46508
                2422,         -1.05265,          1.03250,          0.03959,          0.47113
                2423,         -1.03617,          0.72608,          0.03392,          0.50176
                2424,         -0.86462,          0.93546,          0.03906,          0.45418
                2425,         -0.81583,          1.16956,          0.03773,          0.50464
                2426,         -1.35971,          1.07269,          0.03327,          0.49917
                2427,         -0.99163,          1.09577,          0.03675,          0.49838
                2428,         -1.20339,          1.08990,          0.03434,          0.45004
                2429,         -1.40898,          1.08095,          0.03373,          0.49557
                2430,         -1.33152,          0.82381,          0.03357,          0.52742
                2431,         -1.03730,          1.27149,          0.03451,          0.48664
                2432,         -0.75418,          1.12240,          0.03838,          0.49196
                2433,         -1.07056,          1.15862,          0.03638,          0.45910
                2434,         -1.14004,          1.27564,          0.04068,          0.51756
                2435,         -0.92479,          1.01368,          0.03548,          0.46065
                2436,         -1.04177,          1.41667,          0.04028,          0.49496
                2437,         -1.04968,          1.16994,          0.03799,          0.45611
                2438,         -1.34635,          1.04166,          0.03622,          0.50639
                2439,         -1.22045,          1.09327,          0.03442,          0.45217
                2440,         -0.66161,          1.45029,          0.03686,          0.48246
                2441,         -0.73234,          1.34686,          0.04418,          0.53237
                2442,         -1.37820,          0.99104,          0.03811,          0.46465
                2443,         -0.94821,          1.21569,          0.03921,          0.51890
                2444,         -0.83950,          1.49999,          0.03988,          0.46814
                2445,         -1.09934,          1.26865,          0.04438,          0.49537
                2446,         -0.85094,          1.17961,          0.04814,          0.54555
                2447,         -1.68200,          0.95855,          0.03309,          0.51976
                2448,         -1.21364,          0.69309,          0.03790,          0.49955
                2449,         -0.90801,          1.11853,          0.03794,          0.46722
                2450,         -1.07267,          1.06794,          0.03800,          0.47706
                2451,         -0.53805,          1.33253,          0.04195,          0.49230
                2452,         -1.07371,          0.92306,          0.03937,          0.47217
                2453,         -1.14140,          1.31711,          0.04065,          0.52004
                2454,         -0.94327,          1.16848,          0.04346,          0.50783
                2455,         -1.24747,          1.30042,          0.04006,          0.47079
                2456,         -1.24777,          1.28725,          0.04008,          0.49507
                2457,         -1.07325,          1.31008,          0.03867,          0.46458
                2458,         -0.65860,          1.21140,          0.04164,          0.50966
                2459,         -1.22265,          1.16110,          0.04024,          0.46107
                2460,         -0.83036,          1.15380,          0.04204,          0.48036
                2461,         -1.18260,          1.38169,          0.04052,          0.49029
                2462,         -1.04336,          1.28003,          0.03742,          0.47869
                2463,         -1.15807,          1.18298,          0.03564,          0.46138
                2464,         -1.26218,          1.14518,          0.03419,          0.48163
                2465,         -1.01189,          0.83856,          0.03461,          0.44291
                2466,         -0.82441,          1.05698,          0.03586,          0.48498
                2467,         -1.09267,          1.06713,          0.03444,          0.50393
                2468,         -1.03800,          1.22442,          0.03922,          0.46253
                2469,         -0.91601,          0.79588,          0.03853,          0.47313
                2470,         -0.90382,          0.13081,          0.03783,          0.48138
                2471,         -1.00878,          1.08094,          0.03581,          0.46227
                2472,         -0.86199,          0.28766,          0.03704,          0.53972
                2473,         -0.27215,          1.18118,          0.04509,          0.50697
                2474,         -0.95338,          0.84432,          0.04104,          0.50267
                2475,         -1.15145,          1.01622,          0.03768,          0.48447
                2476,         -0.58205,          0.91508,          0.04113,          0.49144
                2477,         -0.70163,          1.35435,          0.03868,          0.48437
                2478,         -0.72792,          1.44828,          0.03757,          0.49389
                2479,         -0.58982,          1.54392,          0.04011,          0.49257
                2480,         -0.68414,          1.38804,          0.04094,          0.49883
                2481,         -0.96844,          1.24892,          0.03665,          0.48453
                2482,         -0.80496,          1.32835,          0.03976,          0.47563
                2483,         -1.02297,          1.22980,          0.03710,          0.46370
                2484,         -1.12246,          1.42461,          0.03500,          0.48937
                2485,         -0.82964,          1.18572,          0.04102,          0.45736
                2486,         -0.90642,          1.11341,          0.03985,          0.50139
                2487,         -0.65554,          1.30201,          0.04028,          0.48643
                2488,         -0.60778,          1.46091,          0.04188,          0.46966
                2489,         -0.66067,          1.23680,          0.04080,          0.47617
                2490,         -0.79728,          1.62941,          0.04011,          0.49133
                2491,         -0.53158,          1.73215,          0.04130,          0.48043
                2492,         -0.59702,          1.28904,          0.04101,          0.50030
                2493,         -0.93486,          1.10902,          0.04155,          0.49040
                2494,         -0.73640,          1.36993,          0.04169,          0.47968
                2495,         -0.90521,          1.49087,          0.03930,          0.44702
                2496,         -1.14245,          1.52710,          0.03436,          0.48286
                2497,         -0.90419,          1.04914,          0.03532,          0.44456
                2498,         -0.91766,          1.18430,          0.03495,          0.44702
                2499,         -0.95668,          1.25368,          0.03557,          0.48897
                2500,         -0.99481,          1.28404,          0.03523,          0.47304
                2501,         -0.69563,          1.44313,          0.03899,          0.48732
                2502,         -0.73319,          1.50687,          0.04175,          0.48934
                2503,         -0.85148,          1.29685,          0.04487,          0.49458
                2504,         -0.93174,          1.40119,          0.04659,          0.50832
                2505,         -0.92720,          1.17070,          0.04196,          0.49634
                2506,         -0.95664,          1.47292,          0.03820,          0.48705
                2507,         -1.18812,          1.05632,          0.03517,          0.40180
                2508,         -0.83655,          1.43382,          0.04193,          0.46800
                2509,         -1.04552,          1.47303,          0.03725,          0.45173
                2510,         -0.94678,          1.55488,          0.03576,          0.45475
                2511,         -1.16888,          1.63357,          0.03693,          0.47512
                2512,         -0.92604,          1.18408,          0.04089,          0.47602
                2513,         -0.86073,          1.37959,          0.03797,          0.48891
                2514,         -0.91826,          1.60371,          0.03763,          0.46243
                2515,         -1.07730,          1.48689,          0.03625,          0.46425
                2516,         -0.77112,          1.58929,          0.03792,          0.43564
                2517,         -1.04496,          1.40002,          0.03853,          0.47079
                2518,         -1.61041,          1.16981,          0.03256,          0.42784
                2519,         -0.84709,          1.41552,          0.03992,          0.49923
                2520,         -1.24238,          1.19942,          0.03364,          0.42271
                2521,         -1.26781,          1.13434,          0.03306,          0.46969
                2522,         -0.43673,          1.33727,          0.04446,          0.50143
                2523,         -0.77940,          1.14194,          0.04014,          0.49336
                2524,         -0.72672,          1.40892,          0.03821,          0.47578
                2525,         -1.08315,          1.16734,          0.03573,          0.40446
                2526,         -1.11689,          0.96195,          0.03353,          0.45767
                2527,         -0.43336,          1.26237,          0.03641,          0.50187
                2528,         -0.91738,          1.49134,          0.03992,          0.48026
                2529,         -1.19827,          1.56948,          0.03507,          0.44992
                2530,         -1.04629,          1.75574,          0.04210,          0.48578
                2531,         -1.09263,          1.27607,          0.03539,          0.46654
                2532,         -0.68753,          1.48786,          0.04240,          0.49362
                2533,         -1.42987,          1.47555,          0.03314,          0.51254
                2534,         -1.07788,          1.28042,          0.03333,          0.42106
                2535,         -0.60819,          1.85895,          0.03922,          0.48926
                2536,         -0.70550,          1.49241,          0.03817,          0.47881
                2537,         -0.69136,          1.29899,          0.03881,          0.51402
                2538,         -0.83747,          1.62964,          0.03831,          0.49864
                2539,         -0.68924,          1.57390,          0.03968,          0.50066
                2540,         -0.99178,          1.34104,          0.03579,          0.46701
                2541,         -0.99663,          1.26219,          0.03803,          0.46127
                2542,         -0.77812,          1.64254,          0.03781,          0.46629
                2543,         -0.70595,          1.46744,          0.03678,          0.44869
                2544,         -1.06701,          1.18366,          0.03336,          0.45725
                2545,         -0.47732,          1.22777,          0.03694,          0.48276
                2546,         -0.28973,          1.57750,          0.04002,          0.50808
                2547,         -0.70001,          1.46739,          0.03628,          0.44479
                2548,         -0.43387,          1.66843,          0.04131,          0.48789
                2549,         -1.13593,          1.50591,          0.03520,          0.44556
                2550,         -0.80023,          1.44029,          0.03721,          0.46431
                2551,         -1.12485,          1.38359,          0.03264,          0.48613
                2552,         -0.24055,          1.83739,          0.04085,          0.51211
                2553,         -0.35797,          1.85330,          0.04267,          0.49056
                2554,         -0.75513,          1.83491,          0.04108,          0.46565
                2555,         -0.87957,          1.67580,          0.04205,          0.49057
                2556,         -0.91279,          1.67387,          0.03863,          0.43240
                2557,         -0.61705,          1.51698,          0.03836,          0.45164
                2558,         -1.01854,          1.45638,          0.03750,          0.47363
                2559,         -1.15088,          1.43312,          0.03315,          0.46585
                2560,         -1.00056,          1.46615,          0.03369,          0.45095
                2561,         -1.08168,          1.44426,          0.03505,          0.48038
                2562,         -0.97540,          1.68930,          0.03695,          0.44781
                2563,         -0.56203,          1.80511,          0.03906,          0.47620
                2564,         -0.79455,          1.98464,          0.04189,          0.50000
                2565,         -1.04821,          1.99386,          0.03938,          0.48149
                2566,         -0.75893,          1.73093,          0.03922,          0.47303
                2567,         -0.89756,          1.68695,          0.03671,          0.44064
                2568,         -0.93811,          1.55754,          0.03430,          0.46793
                2569,         -0.67013,          1.67760,          0.03745,          0.47892
                2570,         -0.56502,          1.81638,          0.04204,          0.48871
                2571,         -0.47803,          1.93724,          0.04051,          0.49729
                2572,         -0.99957,          1.41828,          0.04064,          0.47614
                2573,         -1.23296,          1.74016,          0.03531,          0.45766
                2574,         -1.23879,          1.79382,          0.03522,          0.46915
                2575,         -1.11416,          1.62437,          0.03650,          0.51635
                2576,         -0.30086,          1.74275,          0.04008,          0.47045
                2577,         -0.53944,          1.85296,          0.04462,          0.50166
                2578,         -0.68516,          2.02056,          0.04222,          0.50693
                2579,         -0.64712,          1.88569,          0.04084,          0.47855
                2580,         -0.82199,          1.57660,          0.04050,          0.48535
                2581,         -0.99471,          1.62565,          0.03704,          0.44892
                2582,         -1.01666,          1.82547,          0.03540,          0.44415
                2583,         -0.79511,          1.68002,          0.03579,          0.44644
                2584,         -0.70576,          1.87251,          0.03604,          0.46285
                2585,         -1.30997,          1.38246,          0.03132,          0.44808
                2586,         -1.06909,          1.72465,          0.03136,          0.47783
                2587,         -0.69914,          1.47937,          0.03519,          0.43922
                2588,         -0.75475,          1.90469,          0.03792,          0.49481
                2589,         -1.02229,          1.65775,          0.03599,          0.44550
                2590,         -0.44831,          1.83920,          0.03963,          0.45325
                2591,         -0.88038,          1.61637,          0.03412,          0.47150
                2592,         -1.03262,          1.60447,          0.03259,          0.43677
                2593,         -0.67368,          1.75722,          0.03785,          0.49460
                2594,         -0.54958,          1.67334,          0.03684,          0.48900
                2595,         -0.74395,          1.78774,          0.03943,          0.47119
                2596,         -1.03470,          1.55258,          0.03556,          0.47112
                2597,         -0.44015,          1.97537,          0.03970,          0.48680
                2598,         -0.63894,          2.22469,          0.04113,          0.49932
                2599,         -0.24056,          2.02971,          0.04154,          0.51347
                2600,         -0.29862,          2.21595,          0.04384,          0.53914
                2601,         -0.49209,          1.98465,          0.04296,          0.49192
                2602,         -0.76739,          2.10084,          0.03957,          0.47374
                2603,         -0.59717,          2.08273,          0.03922,          0.48476
                2604,         -0.61629,          1.89991,          0.03774,          0.46959
                2605,         -0.62868,          1.67359,          0.03558,          0.45264
                2606,         -0.73053,          1.78201,          0.03535,          0.49148
                2607,         -0.05204,          1.68819,          0.04243,          0.48878
                2608,         -0.36939,          1.45115,          0.03642,          0.45937
                2609,         -0.69058,          1.61435,          0.03546,          0.46715
                2610,         -0.69705,          1.89425,          0.03907,          0.45756
                2611,         -0.60346,          2.05071,          0.03762,          0.49254
                2612,         -1.01837,          1.46999,          0.03041,          0.42666
                2613,         -1.09279,          1.51378,          0.03247,          0.41909
                2614,         -0.81102,          2.14890,          0.03247,          0.47194
                2615,         -0.88049,          1.84384,          0.03336,          0.46468
                2616,         -1.25577,          1.67873,          0.03196,          0.44027
                2617,         -0.45775,          1.95901,          0.04117,          0.45478
                2618,         -0.21566,          1.72116,          0.03873,          0.48310
                2619,         -0.58673,          1.53314,          0.03878,          0.47469
                2620,         -1.11162,          1.51968,          0.03772,          0.48584
                2621,         -0.96473,          1.46298,          0.03487,          0.42341
                2622,         -0.53252,          1.46758,          0.03865,          0.48846
                2623,         -0.52927,          1.85355,          0.03830,          0.44588
                2624,         -0.59999,          2.00527,          0.03629,          0.46234
                2625,         -0.63918,          2.20894,          0.03844,          0.49105
                2626,         -1.07617,          1.53241,          0.03246,          0.46015
                2627,         -0.08105,          2.39061,          0.04093,          0.47106
                2628,         -0.34900,          2.05718,          0.04194,          0.48695
                2629,         -0.44563,          2.20617,          0.04078,          0.48896
                2630,         -0.71418,          1.71907,          0.03868,          0.44622
                2631,         -0.30789,          1.91341,          0.04253,          0.48674
                2632,         -0.81664,          2.00992,          0.03689,          0.44938
                2633,         -0.74711,          2.33906,          0.03838,          0.47938
                2634,         -0.88703,          2.37457,          0.03764,          0.47684
                2635,         -1.16248,          1.84422,          0.03206,          0.41361
