# TRAINING ITERATION,           G_LOSS,           D_LOSS,         MSE_LOSS,     JACCARD_LOSS
                  59,         -2.42561,        -12.58902,          0.13688,          1.00000
                  60,         -2.42961,        -14.30881,          0.13026,          0.96875
                  61,         -2.82308,        -10.63349,          0.12973,          1.00000
                  62,         -2.61696,        -10.79875,          0.12878,          1.00000
                  63,         -2.60275,        -10.01354,          0.13586,          1.00000
                  64,         -2.58294,        -11.19096,          0.13226,          1.00000
                  65,         -2.61714,         -5.14647,          0.13262,          1.00000
                  66,         -2.69328,        -14.00928,          0.12898,          1.00000
                  67,         -2.49643,         -9.04884,          0.13237,          1.00000
                  68,         -2.63630,         -7.61663,          0.13310,          1.00000
                  69,         -2.93940,         -7.31682,          0.12791,          1.00000
                  70,         -2.67319,        -11.55170,          0.13174,          1.00000
                  71,         -2.66036,         -4.28932,          0.13447,          1.00000
                  72,         -2.46446,         -6.12913,          0.13151,          0.93750
                  73,         -2.66336,         -4.63956,          0.12971,          1.00000
                  74,         -2.49804,         -5.46617,          0.13705,          0.96875
                  75,         -2.74260,         -8.83121,          0.13611,          0.96875
                  76,         -2.55765,         -6.98370,          0.12278,          0.96875
                  77,         -2.48421,         -3.76864,          0.12153,          1.00000
                  78,         -2.44444,         -6.59480,          0.12659,          0.96875
                  79,         -2.58325,         -6.90652,          0.12899,          0.96875
                  80,         -2.54779,         -4.76908,          0.13260,          1.00000
                  81,         -2.69815,         -3.77273,          0.12696,          1.00000
                  82,         -2.46360,         -4.49666,          0.13669,          1.00000
                  83,         -2.32600,         -5.42136,          0.13127,          1.00000
                  84,         -2.65473,         -5.81632,          0.13205,          1.00000
                  85,         -2.62949,         -2.95539,          0.12747,          0.96875
                  86,         -2.61709,         -3.62992,          0.13220,          0.96875
                  87,         -2.70956,         -3.91248,          0.13874,          1.00000
                  88,         -2.66165,         -2.50948,          0.13298,          1.00000
                  89,         -2.59485,         -5.10530,          0.13253,          0.93750
                  90,         -2.49855,         -4.05741,          0.13026,          1.00000
                  91,         -2.48035,         -3.61418,          0.11987,          1.00000
                  92,         -2.57218,         -4.96449,          0.12639,          1.00000
                  93,         -2.70407,         -4.35413,          0.13228,          1.00000
                  94,         -2.59823,         -4.33361,          0.12354,          1.00000
                  95,         -2.58527,         -3.19007,          0.12575,          1.00000
                  96,         -2.45472,         -3.93123,          0.12048,          1.00000
                  97,         -2.39627,         -2.24642,          0.11907,          0.96875
                  98,         -2.45364,         -2.75425,          0.11934,          0.96875
                  99,         -2.34484,         -3.01021,          0.12378,          1.00000
                 100,         -2.43766,         -4.85459,          0.12033,          1.00000
                 101,         -2.48963,         -3.08021,          0.11696,          0.96875
                 102,         -2.31605,         -2.81501,          0.11438,          0.93750
                 103,         -2.49329,         -3.40551,          0.11574,          1.00000
                 104,         -2.40232,         -4.06599,          0.12129,          1.00000
                 105,         -2.50567,         -2.74789,          0.11742,          1.00000
                 106,         -2.48113,         -2.99640,          0.11458,          0.96875
                 107,         -2.44338,         -2.35007,          0.12040,          0.96875
                 108,         -2.35977,         -1.60848,          0.11320,          0.96875
                 109,         -2.25193,         -1.82674,          0.10652,          0.96875
                 110,         -2.34322,         -2.80391,          0.11454,          1.00000
                 111,         -2.59640,         -2.69195,          0.12088,          1.00000
                 112,         -2.54122,         -2.69613,          0.11247,          1.00000
                 113,         -2.35644,         -3.06237,          0.10615,          0.93750
                 114,         -2.27746,         -1.55592,          0.11407,          1.00000
                 115,         -2.35971,         -2.68598,          0.11399,          0.96875
                 116,         -2.39238,         -2.20981,          0.11327,          1.00000
                 117,         -2.43410,         -2.24008,          0.11335,          0.96875
                 118,         -2.37256,         -1.66268,          0.11429,          1.00000
                 119,         -2.29686,         -1.31559,          0.10717,          1.00000
                 120,         -2.60870,         -2.80876,          0.11446,          0.96875
                 121,         -2.41274,         -2.11361,          0.11040,          0.96875
                 122,         -2.31983,         -1.65458,          0.10255,          1.00000
                 123,         -2.09352,         -1.93537,          0.09890,          1.00000
                 124,         -2.44046,         -2.46680,          0.10718,          1.00000
                 125,         -2.41514,         -2.38846,          0.10153,          1.00000
                 126,         -2.34863,         -1.50782,          0.10499,          0.96875
                 127,         -2.32780,         -1.57973,          0.10632,          1.00000
                 128,         -2.26056,         -1.41187,          0.09759,          1.00000
                 129,         -2.27870,         -3.45015,          0.10451,          1.00000
                 130,         -2.50544,         -2.18033,          0.11069,          1.00000
                 131,         -2.32646,         -3.00491,          0.09958,          0.96875
                 132,         -2.15624,         -1.42468,          0.10217,          0.96875
                 133,         -2.40626,         -1.32758,          0.09866,          1.00000
                 134,         -2.43455,         -2.39005,          0.10869,          0.96875
                 135,         -2.32007,         -2.56296,          0.09855,          1.00000
                 136,         -2.19505,         -2.12144,          0.10167,          0.96875
                 137,         -2.35367,         -1.58423,          0.09505,          0.96875
                 138,         -2.12900,         -1.18395,          0.09288,          1.00000
                 139,         -2.39434,         -1.71020,          0.10006,          1.00000
                 140,         -2.24650,         -2.47500,          0.10220,          0.96875
                 141,         -2.28709,         -1.20770,          0.09552,          0.96875
                 142,         -2.16596,         -1.86304,          0.09720,          0.96875
                 143,         -2.35756,         -1.76737,          0.09882,          1.00000
                 144,         -2.04434,         -1.85053,          0.10134,          1.00000
                 145,         -2.10747,         -1.88882,          0.09536,          1.00000
                 146,         -2.17987,         -2.12725,          0.08921,          1.00000
                 147,         -2.09835,         -1.34711,          0.08760,          1.00000
                 148,         -2.08768,         -1.47608,          0.08341,          1.00000
                 149,         -2.12482,         -1.62785,          0.08867,          1.00000
                 150,         -2.06937,         -1.88747,          0.09157,          0.96875
                 151,         -2.09840,         -1.20553,          0.08962,          1.00000
                 152,         -2.25858,         -1.54505,          0.08525,          0.96875
                 153,         -2.00476,         -1.42979,          0.07781,          1.00000
                 154,         -2.16611,         -1.46953,          0.08524,          1.00000
                 155,         -1.95671,         -1.24642,          0.08273,          1.00000
                 156,         -2.08134,         -1.38324,          0.07310,          1.00000
                 157,         -2.08512,         -1.94146,          0.08664,          1.00000
                 158,         -2.01435,         -1.36578,          0.07795,          1.00000
                 159,         -2.19687,         -1.54348,          0.08571,          1.00000
                 160,         -2.25815,         -1.25626,          0.08795,          1.00000
                 161,         -2.09512,         -0.77100,          0.08489,          1.00000
                 162,         -2.08148,         -0.96123,          0.08185,          0.96875
                 163,         -2.13407,         -2.06434,          0.08221,          1.00000
                 164,         -1.97981,         -1.47773,          0.07297,          1.00000
                 165,         -1.98172,         -1.72606,          0.07793,          1.00000
                 166,         -1.92012,         -1.10306,          0.08122,          1.00000
                 167,         -2.08054,         -1.04201,          0.07555,          0.96875
                 168,         -2.02612,         -1.99106,          0.08711,          1.00000
                 169,         -1.87519,         -1.64115,          0.08062,          1.00000
                 170,         -2.09854,         -1.26147,          0.07570,          1.00000
                 171,         -1.97002,         -1.15158,          0.07880,          1.00000
                 172,         -2.20940,         -1.60376,          0.09078,          1.00000
                 173,         -2.13971,         -1.34789,          0.08851,          1.00000
                 174,         -2.17677,         -1.03641,          0.08809,          1.00000
                 175,         -1.96564,         -1.12792,          0.08293,          1.00000
                 176,         -1.88259,         -1.31360,          0.08083,          1.00000
                 177,         -1.88421,         -1.06855,          0.07209,          0.99993
                 178,         -1.85911,         -0.51925,          0.07699,          0.99964
                 179,         -1.97207,         -1.25124,          0.07964,          1.00000
                 180,         -1.93126,         -0.97003,          0.07611,          1.00000
                 181,         -1.93991,         -1.03760,          0.06798,          0.99990
                 182,         -1.75719,         -0.81730,          0.07856,          1.00000
                 183,         -1.92650,         -0.76378,          0.07256,          1.00000
                 184,         -1.82612,         -0.58249,          0.08015,          0.99983
                 185,         -1.88137,         -0.88667,          0.08574,          0.99992
                 186,         -2.01255,         -0.87389,          0.08429,          1.00000
                 187,         -1.93611,         -1.02943,          0.08167,          0.99975
                 188,         -1.85889,         -0.81382,          0.08805,          0.99960
                 189,         -1.84336,         -0.75430,          0.06803,          1.00000
                 190,         -1.81237,         -0.69824,          0.07709,          1.00000
                 191,         -1.72000,         -0.91132,          0.07643,          0.99965
                 192,         -1.70379,         -0.83974,          0.07452,          0.99993
                 193,         -1.98006,         -0.94196,          0.07349,          1.00000
                 194,         -1.69978,         -1.10539,          0.06986,          1.00000
                 195,         -1.64964,         -0.67431,          0.06203,          0.96875
                 196,         -1.59034,         -0.90041,          0.06951,          0.99956
                 197,         -1.64724,         -0.98777,          0.08101,          0.99991
                 198,         -1.76794,         -0.56461,          0.07493,          0.99986
                 199,         -1.89683,         -1.08144,          0.06690,          0.96865
                 200,         -1.72716,         -1.14861,          0.06936,          0.99787
                 201,         -1.76193,         -1.07064,          0.07835,          0.99707
                 202,         -1.62086,         -0.85672,          0.08016,          0.99672
                 203,         -1.54935,         -0.71198,          0.07235,          0.99917
                 204,         -1.82092,         -1.04033,          0.06932,          0.99992
                 205,         -1.79952,         -0.86097,          0.06139,          0.93750
                 206,         -1.77204,         -0.94245,          0.07354,          0.99914
                 207,         -1.74883,         -1.27708,          0.07354,          0.99669
                 208,         -1.77973,         -0.69149,          0.07832,          0.99883
                 209,         -1.68592,         -0.27550,          0.07079,          0.99979
                 210,         -1.64356,         -1.13666,          0.08801,          0.99918
                 211,         -1.82658,         -1.18813,          0.07828,          0.98486
                 212,         -2.01307,         -0.71125,          0.07493,          0.99617
                 213,         -1.60808,         -0.68882,          0.07196,          0.99558
                 214,         -1.81453,         -1.12892,          0.07108,          0.99576
                 215,         -1.90151,         -1.06777,          0.08390,          0.98729
                 216,         -1.85239,         -0.56107,          0.07627,          0.99451
                 217,         -1.84677,         -1.04341,          0.07782,          0.99374
                 218,         -1.83639,         -1.09068,          0.07828,          0.99312
                 219,         -1.80598,         -0.53871,          0.06497,          0.99469
                 220,         -1.82237,         -0.98570,          0.06928,          0.99742
                 221,         -1.72267,         -0.86315,          0.07588,          0.99325
                 222,         -1.89920,         -1.29742,          0.08552,          0.99439
                 223,         -1.99808,         -1.29257,          0.08844,          0.98980
                 224,         -1.97085,         -0.96183,          0.07294,          0.99153
                 225,         -1.92758,         -1.03484,          0.07107,          0.99047
                 226,         -1.90001,         -0.96540,          0.08005,          0.99110
                 227,         -1.81412,         -0.64975,          0.07604,          0.99050
                 228,         -1.87771,         -1.52649,          0.07376,          0.99056
                 229,         -1.82325,         -0.96155,          0.07388,          0.98385
                 230,         -1.90458,         -1.24841,          0.08292,          0.98106
                 231,         -1.85018,         -0.91169,          0.08120,          0.97744
                 232,         -1.66742,         -0.52594,          0.07075,          0.98414
                 233,         -1.74280,         -0.93303,          0.06837,          0.98337
                 234,         -1.72054,         -0.71655,          0.07863,          0.97128
                 235,         -1.83083,         -0.76345,          0.06821,          0.98463
                 236,         -1.99226,         -1.04508,          0.07769,          0.98895
                 237,         -1.79030,         -0.80780,          0.06610,          0.97389
                 238,         -1.83449,         -0.86958,          0.07540,          0.98043
                 239,         -1.88869,         -0.82641,          0.06487,          0.98892
                 240,         -1.79388,         -1.61182,          0.07274,          0.96721
                 241,         -1.88073,         -0.78720,          0.07286,          0.97603
                 242,         -1.86690,         -1.07537,          0.07572,          0.98556
                 243,         -1.76606,         -0.71195,          0.07336,          0.97314
                 244,         -1.85750,         -0.82656,          0.07298,          0.96744
                 245,         -1.90740,         -0.83561,          0.07907,          0.94726
                 246,         -1.84586,         -0.49047,          0.06875,          0.98153
                 247,         -1.91611,         -0.52116,          0.06967,          0.97839
                 248,         -1.67817,         -0.66351,          0.07118,          0.96610
                 249,         -1.71856,         -0.85887,          0.07350,          0.96379
                 250,         -1.71536,         -0.93953,          0.06907,          0.92880
                 251,         -1.81081,         -0.99012,          0.07352,          0.92481
                 252,         -1.64733,         -0.79576,          0.06692,          0.97110
                 253,         -1.76553,         -1.28495,          0.07265,          0.96707
                 254,         -1.69259,         -1.20898,          0.07389,          0.96518
                 255,         -1.81919,         -0.68678,          0.07506,          0.94392
                 256,         -1.98749,         -1.24296,          0.07277,          0.96680
                 257,         -1.85517,         -1.44321,          0.07646,          0.96740
                 258,         -1.65804,         -0.99915,          0.06956,          0.93957
                 259,         -1.79174,         -1.77850,          0.08541,          0.96637
                 260,         -1.97633,         -1.19521,          0.07352,          0.95334
                 261,         -1.93751,         -1.17204,          0.07293,          0.97625
                 262,         -1.93434,         -1.03760,          0.07368,          0.93350
                 263,         -1.87101,         -0.84307,          0.08162,          0.96434
                 264,         -1.91363,         -0.52524,          0.07865,          0.97581
                 265,         -1.68042,         -0.88804,          0.08372,          0.96832
                 266,         -1.98779,         -1.62002,          0.08907,          0.95273
                 267,         -2.00572,         -1.01687,          0.08536,          0.97048
                 268,         -1.67665,         -1.74092,          0.07452,          0.98129
                 269,         -1.93363,         -0.83835,          0.07525,          0.96324
                 270,         -1.87806,         -1.00350,          0.07414,          0.95744
                 271,         -1.71838,         -0.69781,          0.07084,          0.95497
                 272,         -1.78835,         -1.09456,          0.08103,          0.95605
                 273,         -1.88658,         -0.88133,          0.07859,          0.97089
                 274,         -1.97552,         -0.81632,          0.08168,          0.98877
                 275,         -1.85754,         -1.03696,          0.06899,          0.95313
                 276,         -1.77749,         -0.34737,          0.06483,          0.98966
                 277,         -1.73548,         -0.45182,          0.07867,          0.96988
                 278,         -1.78083,         -0.74555,          0.07463,          0.97742
                 279,         -1.70368,         -0.51344,          0.07935,          0.92833
                 280,         -1.94027,         -0.98005,          0.07291,          0.91263
                 281,         -1.87922,         -0.65821,          0.07392,          0.92844
                 282,         -1.84479,         -1.00602,          0.06880,          0.96632
                 283,         -1.96808,         -1.40725,          0.07311,          0.96102
                 284,         -1.86112,         -0.81076,          0.07803,          0.93038
                 285,         -1.92469,         -0.71197,          0.08223,          0.90196
                 286,         -1.97740,         -1.13036,          0.08414,          0.95173
                 287,         -1.77513,         -0.70927,          0.08303,          0.95627
                 288,         -2.04214,         -1.82482,          0.08307,          0.91052
                 289,         -1.93640,         -1.47808,          0.07220,          0.94379
                 290,         -1.86196,         -0.93815,          0.06123,          0.93848
                 291,         -1.81246,         -0.65365,          0.06996,          0.92171
                 292,         -1.84705,         -1.38983,          0.06881,          0.96664
                 293,         -1.89315,         -1.17686,          0.07474,          0.91913
                 294,         -1.73669,         -1.84435,          0.07653,          0.93232
                 295,         -1.81608,         -1.19276,          0.08120,          0.96596
                 296,         -2.01850,         -1.61684,          0.07376,          0.95637
                 297,         -1.77422,         -1.68857,          0.07452,          0.90592
                 298,         -1.76137,         -0.82325,          0.07914,          0.92602
                 299,         -2.06764,         -0.97778,          0.07172,          0.86914
                 300,         -2.19288,         -1.48083,          0.07592,          0.91760
                 301,         -2.04215,         -0.91420,          0.06900,          0.91875
                 302,         -1.98035,         -0.87560,          0.07098,          0.92064
                 303,         -1.99746,         -0.45634,          0.06982,          0.93899
                 304,         -2.14690,         -1.36654,          0.07281,          0.91277
                 305,         -2.09637,         -0.72800,          0.08125,          0.94376
                 306,         -2.05301,         -0.94467,          0.07465,          0.91326
                 307,         -2.11168,         -0.62573,          0.06723,          0.97049
                 308,         -2.11067,         -1.31319,          0.07550,          0.93233
                 309,         -1.99912,         -0.67097,          0.06970,          0.93064
                 310,         -2.16044,         -0.98116,          0.07508,          0.93242
                 311,         -2.09672,         -0.59627,          0.07218,          0.95163
                 312,         -2.05928,         -0.70079,          0.06738,          0.86111
                 313,         -1.99737,         -1.07221,          0.07122,          0.93015
                 314,         -1.95709,         -0.48428,          0.07297,          0.90314
                 315,         -1.95430,         -0.86186,          0.07553,          0.93805
                 316,         -2.15424,         -0.86863,          0.07324,          0.96625
                 317,         -2.00291,         -0.65587,          0.06755,          0.96690
                 318,         -2.12290,         -0.54990,          0.06909,          0.93125
                 319,         -2.01425,         -0.49025,          0.06988,          0.93817
                 320,         -1.88375,         -0.44150,          0.06053,          0.91327
                 321,         -1.90574,         -0.71731,          0.06691,          0.91624
                 322,         -2.05036,         -0.52509,          0.06605,          0.88268
                 323,         -2.09679,         -1.12508,          0.07191,          0.95890
                 324,         -1.99974,         -0.54592,          0.06865,          0.95032
                 325,         -2.09520,         -0.59842,          0.06643,          0.94578
                 326,         -1.90447,         -0.53575,          0.07090,          0.85048
                 327,         -2.10328,         -0.53252,          0.07353,          0.89253
                 328,         -2.15584,         -0.52361,          0.06925,          0.87641
                 329,         -2.09089,         -0.36900,          0.06242,          0.91641
                 330,         -2.00524,         -0.71394,          0.06792,          0.94918
                 331,         -2.21350,         -0.55407,          0.06026,          0.89759
                 332,         -2.10430,         -0.56721,          0.06648,          0.92300
                 333,         -2.13330,         -0.90583,          0.07010,          0.92824
                 334,         -2.14984,         -0.71838,          0.07617,          0.92022
                 335,         -2.22362,         -0.79400,          0.06390,          0.93924
                 336,         -1.95524,         -0.53556,          0.06529,          0.87094
                 337,         -1.94760,         -0.72115,          0.06826,          0.90455
                 338,         -2.02494,         -0.54691,          0.06768,          0.88787
                 339,         -2.14336,         -0.57390,          0.05871,          0.91237
                 340,         -2.13453,         -0.06273,          0.06373,          0.90383
                 341,         -2.20640,         -0.42836,          0.06912,          0.89915
                 342,         -1.92984,         -0.32673,          0.06887,          0.90205
                 343,         -1.90171,         -0.48242,          0.06447,          0.92426
                 344,         -2.08187,         -0.39399,          0.06403,          0.93148
                 345,         -2.11587,         -0.21706,          0.06407,          0.92653
                 346,         -2.08826,         -0.48889,          0.06956,          0.89480
                 347,         -2.26111,         -0.65724,          0.06294,          0.88992
                 348,         -2.11557,         -0.38786,          0.07007,          0.91077
                 349,         -2.19157,         -0.49629,          0.06687,          0.92032
                 350,         -2.42399,         -0.40907,          0.06211,          0.90534
                 351,         -2.06829,         -0.43502,          0.06703,          0.87605
                 352,         -1.95154,         -0.48470,          0.06773,          0.87301
                 353,         -2.34057,         -0.29183,          0.06438,          0.86267
                 354,         -2.06259,         -0.36600,          0.06780,          0.86834
                 355,         -2.20002,         -0.26436,          0.06538,          0.91371
                 356,         -2.27205,         -0.66083,          0.07007,          0.90698
                 357,         -2.12729,         -0.37429,          0.06520,          0.85179
                 358,         -2.14334,         -0.57440,          0.06728,          0.89946
                 359,         -2.13058,         -0.72257,          0.06764,          0.88678
                 360,         -1.95210,         -0.22234,          0.06648,          0.85871
                 361,         -2.02488,         -0.34296,          0.06427,          0.91458
                 362,         -2.10616,         -0.50267,          0.06499,          0.92750
                 363,         -1.87620,         -0.38201,          0.06665,          0.83607
                 364,         -2.46762,         -0.51063,          0.06560,          0.84232
                 365,         -1.96842,         -0.30585,          0.06670,          0.90726
                 366,         -2.00887,         -0.43476,          0.06619,          0.87936
                 367,         -2.14515,         -1.08909,          0.06375,          0.85725
                 368,         -2.01374,         -0.19386,          0.06336,          0.94604
                 369,         -2.06570,         -0.39610,          0.06000,          0.87985
                 370,         -2.15902,         -0.43028,          0.06141,          0.85664
                 371,         -2.32979,         -0.67303,          0.06931,          0.84674
                 372,         -2.32025,         -0.53974,          0.06166,          0.86646
                 373,         -2.02565,         -0.32937,          0.05758,          0.88452
                 374,         -2.13252,         -0.03310,          0.05725,          0.89227
                 375,         -1.96997,         -0.20381,          0.06107,          0.85316
                 376,         -2.19227,         -0.28674,          0.06727,          0.81464
                 377,         -2.18901,         -0.06204,          0.06100,          0.85393
                 378,         -2.10322,         -0.52048,          0.06745,          0.82880
                 379,         -1.91875,         -0.33569,          0.06291,          0.85261
                 380,         -2.16630,         -0.65845,          0.06432,          0.90095
                 381,         -2.12523,         -0.29986,          0.05981,          0.87440
                 382,         -2.13151,         -0.71890,          0.07110,          0.81531
                 383,         -2.19872,         -0.41138,          0.06973,          0.80648
                 384,         -2.34599,         -0.61153,          0.06538,          0.85467
                 385,         -2.13503,         -0.25756,          0.06473,          0.89249
                 386,         -2.15466,         -0.46388,          0.07364,          0.84809
                 387,         -2.41329,         -0.28673,          0.06053,          0.84156
                 388,         -2.10407,         -0.62215,          0.06367,          0.87669
                 389,         -2.11880,         -0.66009,          0.05711,          0.84002
                 390,         -2.27309,         -0.36988,          0.05917,          0.91251
                 391,         -2.31719,         -0.28585,          0.06415,          0.85575
                 392,         -2.32911,         -0.58515,          0.06837,          0.85054
                 393,         -2.21060,         -0.45837,          0.06026,          0.92246
                 394,         -2.15692,         -0.53896,          0.06648,          0.84692
                 395,         -2.13838,         -0.53781,          0.06336,          0.86162
                 396,         -2.41958,         -0.68310,          0.06118,          0.89411
                 397,         -2.22723,         -0.08187,          0.05779,          0.92998
                 398,         -2.12428,         -0.43225,          0.06273,          0.82000
                 399,         -2.21259,         -0.20264,          0.06619,          0.84937
                 400,         -2.05815,         -0.36431,          0.06479,          0.80669
                 401,         -2.39544,         -0.38036,          0.06351,          0.81334
                 402,         -2.35526,         -0.55143,          0.06578,          0.88355
                 403,         -2.04628,         -0.21025,          0.06304,          0.84554
                 404,         -2.19720,         -0.43278,          0.06901,          0.79626
                 405,         -2.34760,         -0.46584,          0.06534,          0.82226
                 406,         -2.35207,         -0.46528,          0.05945,          0.86395
                 407,         -2.20303,         -0.43399,          0.06236,          0.80585
                 408,         -2.32103,         -0.35367,          0.06707,          0.84404
                 409,         -2.43425,         -0.33798,          0.05483,          0.82489
                 410,         -2.31535,         -0.57472,          0.06134,          0.80848
                 411,         -2.34442,         -0.24026,          0.06354,          0.81749
                 412,         -2.34240,         -0.16876,          0.06882,          0.81948
                 413,         -2.29685,         -0.41379,          0.05992,          0.83750
                 414,         -2.16432,         -0.27764,          0.05585,          0.82898
                 415,         -2.22144,         -0.31121,          0.05446,          0.83185
                 416,         -2.19539,         -0.56923,          0.05818,          0.86777
                 417,         -2.08604,         -0.62182,          0.06865,          0.79543
                 418,         -2.19546,          0.12488,          0.06168,          0.82689
                 419,         -2.22271,         -0.40356,          0.05421,          0.89539
                 420,         -2.21705,         -0.55048,          0.06118,          0.81336
                 421,         -2.12349,         -0.51948,          0.07634,          0.80034
                 422,         -2.29886,         -0.23764,          0.06083,          0.83467
                 423,         -2.16331,         -0.65168,          0.06415,          0.81630
                 424,         -2.47535,         -0.97882,          0.06375,          0.83845
                 425,         -2.33438,         -0.43913,          0.05809,          0.82105
                 426,         -2.24595,         -0.42226,          0.05792,          0.81583
                 427,         -2.14094,         -0.36199,          0.06566,          0.85954
                 428,         -2.41609,         -0.30909,          0.06361,          0.83716
                 429,         -2.49637,         -1.02453,          0.05910,          0.83326
                 430,         -2.43780,         -0.28557,          0.06435,          0.79421
                 431,         -2.23567,         -0.25972,          0.06382,          0.83360
                 432,         -2.25594,         -0.38089,          0.06353,          0.84900
                 433,         -2.35808,         -0.30122,          0.05790,          0.83358
                 434,         -2.29954,         -0.50343,          0.05539,          0.88688
                 435,         -2.24786,         -0.79578,          0.06305,          0.78643
                 436,         -2.32864,         -0.73373,          0.06359,          0.77367
                 437,         -2.52741,         -0.42911,          0.05760,          0.88997
                 438,         -2.32188,         -0.32027,          0.06669,          0.78587
                 439,         -2.28663,         -0.64092,          0.06418,          0.80370
                 440,         -2.44527,         -0.45321,          0.05497,          0.87424
                 441,         -2.19332,         -0.33676,          0.05746,          0.83984
                 442,         -2.31631,         -0.26354,          0.05451,          0.78950
                 443,         -2.20513,         -0.47649,          0.06084,          0.75518
                 444,         -2.23658,         -0.32522,          0.06760,          0.75277
                 445,         -2.37360,         -0.18342,          0.06319,          0.83842
                 446,         -2.31626,         -0.37193,          0.06312,          0.81006
                 447,         -2.27364,         -0.09709,          0.05548,          0.87831
                 448,         -2.25900,         -0.24239,          0.05600,          0.79466
                 449,         -2.40778,         -0.33329,          0.06530,          0.74377
                 450,         -2.59744,         -0.57274,          0.06460,          0.80195
                 451,         -2.36849,         -0.52023,          0.05938,          0.80056
                 452,         -2.21133,         -0.22905,          0.05683,          0.76978
                 453,         -2.24795,         -0.19692,          0.06084,          0.79218
                 454,         -2.30806,         -0.15333,          0.05767,          0.78831
                 455,         -2.27420,         -0.31881,          0.06292,          0.79429
                 456,         -2.39826,         -0.30884,          0.06127,          0.80732
                 457,         -2.48037,         -0.35941,          0.05599,          0.87509
                 458,         -2.07808,         -0.00485,          0.05852,          0.75824
                 459,         -2.45996,         -0.19410,          0.05677,          0.82171
                 460,         -2.45203,         -0.58560,          0.06051,          0.86801
                 461,         -2.30129,         -0.39303,          0.06300,          0.74857
                 462,         -2.06360,         -0.62355,          0.06659,          0.73707
                 463,         -2.43996,         -0.22039,          0.06523,          0.76309
