#           MSE_LOSS,        MSE_LOSS_NULL,       MSE_LOSS_INPUT,         JACCARD_LOSS,    JACCARD_LOSS_NULL,   JACCARD_LOSS_INPUT
             0.01758,              0.05713,              0.04077,              0.36402,              0.64820,              0.58333
             0.01534,              0.05078,              0.03127,              0.21190,              0.41851,              0.32225
             0.01151,              0.06079,              0.05097,              0.21959,              0.53092,              0.52193
             0.01457,              0.06006,              0.04794,              0.31330,              0.59709,              0.58442
             0.01702,              0.05688,              0.04471,              0.37826,              0.64903,              0.63492
             0.01328,              0.04492,              0.04061,              0.27490,              0.59547,              0.60656
             0.01522,              0.03418,              0.03027,              0.28671,              0.46667,              0.49342
             0.01647,              0.03638,              0.03245,              0.34050,              0.51203,              0.50159
             0.02167,              0.04297,              0.02704,              0.48214,              0.59864,              0.46154
             0.01369,              0.04932,              0.03792,              0.35266,              0.68243,              0.64621
             0.01019,              0.03491,              0.03047,              0.25000,              0.55426,              0.57977
             0.00767,              0.02246,              0.01732,              0.17872,              0.37551,              0.35745
             0.01095,              0.01929,              0.01638,              0.22318,              0.31855,              0.32927
             0.00833,              0.03198,              0.02445,              0.22449,              0.50192,              0.44922
             0.01662,              0.04443,              0.03227,              0.39614,              0.62329,              0.63281
             0.03451,              0.06079,              0.04049,              0.51084,              0.71143,              0.68551
             0.01992,              0.06738,              0.05960,              0.28753,              0.69697,              0.69007
             0.02667,              0.05542,              0.04617,              0.35849,              0.53286,              0.53935
             0.00484,              0.01636,              0.01188,              0.15328,              0.40854,              0.35220
             0.00567,              0.02295,              0.01423,              0.28571,              0.58750,              0.46452
             0.01389,              0.03784,              0.02512,              0.61856,              0.83784,              0.77857
             0.01225,              0.04077,              0.03357,              0.40940,              0.85204,              0.87059
             0.01058,              0.03198,              0.02685,              0.31892,              0.70053,              0.67027
             0.01304,              0.03662,              0.02305,              0.38636,              0.71770,              0.54822
             0.01540,              0.04126,              0.02445,              0.43103,              0.71008,              0.60204
             0.00903,              0.03638,              0.02655,              0.27179,              0.66518,              0.59908
             0.01175,              0.03394,              0.02030,              0.33168,              0.60173,              0.47619
             0.01243,              0.03125,              0.02006,              0.27778,              0.52033,              0.46154
             0.00889,              0.01807,              0.01930,              0.20796,              0.32456,              0.41485
             0.00717,              0.00732,              0.00773,              0.15982,              0.13761,              0.17209
             0.00774,              0.01367,              0.00966,              0.19704,              0.24348,              0.23744
             0.00805,              0.02832,              0.02357,              0.24339,              0.46964,              0.48361
             0.01432,              0.04175,              0.03436,              0.37306,              0.64286,              0.65200
             0.00958,              0.04517,              0.03972,              0.27692,              0.70611,              0.69380
             0.01551,              0.03198,              0.02339,              0.35780,              0.54583,              0.47137
             0.01429,              0.02979,              0.02021,              0.29730,              0.48031,              0.41200
             0.01725,              0.03369,              0.02349,              0.37450,              0.51685,              0.44106
             0.01561,              0.03955,              0.02676,              0.35060,              0.53642,              0.49438
             0.01896,              0.04468,              0.02677,              0.34266,              0.58095,              0.47464
             0.01941,              0.05078,              0.03459,              0.31833,              0.58592,              0.51097
             0.02177,              0.05957,              0.04117,              0.31025,              0.60697,              0.53723
             0.02843,              0.06763,              0.04543,              0.36643,              0.61419,              0.54717
             0.02157,              0.07007,              0.05179,              0.30607,              0.62121,              0.59551
             0.02190,              0.06201,              0.05047,              0.33235,              0.55580,              0.56161
             0.01701,              0.05762,              0.04162,              0.28049,              0.55792,              0.49877
             0.01349,              0.04248,              0.03472,              0.24150,              0.47027,              0.44837
             0.01572,              0.03174,              0.02676,              0.34661,              0.41667,              0.43408
             0.01354,              0.02661,              0.03117,              0.37755,              0.39927,              0.53903
             0.00558,              0.02539,              0.02591,              0.18868,              0.44635,              0.50000
             0.00789,              0.01831,              0.01428,              0.25143,              0.35885,              0.33333
             0.00536,              0.01343,              0.01241,              0.16763,              0.30387,              0.34043
             0.00714,              0.01367,              0.01325,              0.24699,              0.31111,              0.34574
             0.01468,              0.03540,              0.01828,              0.40678,              0.79670,              0.65891
             0.02049,              0.05713,              0.03108,              0.39163,              0.80969,              0.70892
             0.00634,              0.04907,              0.04067,              0.10631,              0.61468,              0.60938
             0.00552,              0.02026,              0.01553,              0.09772,              0.26433,              0.25902
             0.00693,              0.01636,              0.01012,              0.13746,              0.21474,              0.16612
             0.01200,              0.04053,              0.03029,              0.23770,              0.48116,              0.44444
             0.00968,              0.06519,              0.05705,              0.25123,              0.75000,              0.73295
             0.02038,              0.07324,              0.05901,              0.43119,              0.83102,              0.83648
             0.02205,              0.06030,              0.04811,              0.39583,              0.74398,              0.71704
             0.01469,              0.05103,              0.03562,              0.26733,              0.62575,              0.54890
             0.01634,              0.04785,              0.03171,              0.27077,              0.54902,              0.45882
             0.01045,              0.03760,              0.03243,              0.18095,              0.44126,              0.45961
             0.01164,              0.03662,              0.02957,              0.24211,              0.43732,              0.43072
             0.01774,              0.04541,              0.03783,              0.33992,              0.53143,              0.54938
             0.00685,              0.05225,              0.04571,              0.18605,              0.63314,              0.64220
             0.00848,              0.05200,              0.04331,              0.24870,              0.68489,              0.67230
             0.00680,              0.03931,              0.03566,              0.21965,              0.60755,              0.64453
             0.00797,              0.01758,              0.01237,              0.27660,              0.50704,              0.40426
             0.00698,              0.02417,              0.02053,              0.32174,              0.66000,              0.60123
             0.00236,              0.02930,              0.02859,              0.30435,              0.86331,              0.90511
             0.00165,              0.01636,              0.01779,              0.21951,              0.73626,              0.76000
             0.00576,              0.01172,              0.00462,              0.69231,              0.80000,              0.48837
             0.00821,              0.02319,              0.01470,              0.53125,              1.00000,              1.00000
             0.00791,              0.02881,              0.02506,              0.30612,              0.87407,              0.87681
             0.00831,              0.02100,              0.01635,              0.26627,              0.57718,              0.56250
             0.00851,              0.01489,              0.00970,              0.24309,              0.34078,              0.31013
             0.01764,              0.03369,              0.01681,              0.41441,              0.59740,              0.42512
             0.01378,              0.04688,              0.03748,              0.34466,              0.70588,              0.67843
             0.01777,              0.04785,              0.03469,              0.35521,              0.65552,              0.62500
             0.01790,              0.05469,              0.04110,              0.30063,              0.66667,              0.62229
             0.01586,              0.05737,              0.04451,              0.28923,              0.62834,              0.59207
             0.01568,              0.04688,              0.03638,              0.25472,              0.52174,              0.49041
             0.01057,              0.03735,              0.03000,              0.24597,              0.47222,              0.45317
             0.01126,              0.03589,              0.03660,              0.32164,              0.50690,              0.57447
             0.03444,              0.05518,              0.03853,              0.53495,              0.73139,              0.57485
             0.02557,              0.06934,              0.05417,              0.48889,              0.81375,              0.74096
             0.01639,              0.05127,              0.04155,              0.29617,              0.64024,              0.63043
             0.02131,              0.03931,              0.03106,              0.34132,              0.51111,              0.48137
             0.02645,              0.05127,              0.04469,              0.45312,              0.61224,              0.60218
             0.01920,              0.04443,              0.03738,              0.40530,              0.54167,              0.56037
             0.01515,              0.03564,              0.02640,              0.36364,              0.52143,              0.47547
             0.02381,              0.04810,              0.02788,              0.50638,              0.63141,              0.52590
             0.01545,              0.04663,              0.03959,              0.29562,              0.62215,              0.63366
             0.01646,              0.03516,              0.02816,              0.33083,              0.50526,              0.48399
             0.01478,              0.03589,              0.03193,              0.39409,              0.55682,              0.54325
             0.02046,              0.05371,              0.04250,              0.70769,              0.79422,              0.80172
             0.01411,              0.06641,              0.05502,              0.48052,              1.00000,              0.99595
             0.01792,              0.05566,              0.03709,              0.34167,              0.80565,              0.75983
             0.02079,              0.04541,              0.03462,              0.31322,              0.60390,              0.58362
             0.03590,              0.07397,              0.03776,              0.41546,              0.69336,              0.52473
             0.01790,              0.08447,              0.06988,              0.24543,              0.69899,              0.68476
             0.00735,              0.01685,              0.00796,              0.49296,              1.00000,              1.00000
             0.00696,              0.03052,              0.02272,              0.23448,              0.91912,              0.90833
             0.00742,              0.02905,              0.02226,              0.20896,              0.63298,              0.59884
             0.01310,              0.02759,              0.01574,              0.24125,              0.45749,              0.37441
             0.01825,              0.02954,              0.01721,              0.29653,              0.40604,              0.31679
             0.01941,              0.03857,              0.02276,              0.27731,              0.43889,              0.35952
             0.02277,              0.04517,              0.03523,              0.33058,              0.47074,              0.47632
             0.01836,              0.04761,              0.04184,              0.32686,              0.50000,              0.52987
             0.01324,              0.04492,              0.04024,              0.30400,              0.53488,              0.51087
             0.00661,              0.04370,              0.03968,              0.27206,              0.63475,              0.62633
             0.00208,              0.03003,              0.02986,              0.14474,              0.64737,              0.65990
             0.00251,              0.02637,              0.02610,              0.85714,              0.92308,              0.94017
             0.00488,              0.02124,              0.01636,              1.00000,              1.00000,              1.00000
             0.00865,              0.02075,              0.01194,              0.48193,              1.00000,              1.00000
             0.01087,              0.03369,              0.02099,              0.31288,              0.87342,              0.82906
             0.01313,              0.03857,              0.03088,              0.28938,              0.67521,              0.67382
             0.01208,              0.03760,              0.02659,              0.19677,              0.52027,              0.46127
             0.00367,              0.00415,              0.00104,              0.08333,              0.10180,              0.04487
             0.00823,              0.01685,              0.00968,              0.17808,              0.31507,              0.27411
             0.00928,              0.03540,              0.02369,              0.20833,              0.51971,              0.46094
             0.01032,              0.04370,              0.03801,              0.20364,              0.56113,              0.55763
             0.01619,              0.04370,              0.04256,              0.31365,              0.52339,              0.61250
             0.00949,              0.05054,              0.03925,              0.19583,              0.61607,              0.55521
             0.01161,              0.04199,              0.04038,              0.28205,              0.55305,              0.57576
             0.00836,              0.02637,              0.02688,              0.27168,              0.44628,              0.52439
             0.00742,              0.02979,              0.02279,              0.35537,              0.60099,              0.52239
             0.00615,              0.03271,              0.03180,              0.59184,              0.81212,              0.85093
             0.00327,              0.02002,              0.02077,              0.41667,              0.78095,              0.86139
             0.00809,              0.01270,              0.00735,              0.54545,              0.67532,              0.65455
             0.00521,              0.01416,              0.01446,              0.32353,              0.69048,              0.72816
             0.00710,              0.01465,              0.00988,              0.38144,              0.60000,              0.50000
             0.00480,              0.02002,              0.01641,              0.26087,              0.68908,              0.66087
             0.00957,              0.01709,              0.01260,              0.38211,              0.56911,              0.50833
             0.01482,              0.02026,              0.01485,              0.47929,              0.55705,              0.55319
             0.02791,              0.07349,              0.05045,              0.23979,              0.52166,              0.47148
             0.02370,              0.08130,              0.06002,              0.21000,              0.50762,              0.48627
             0.01854,              0.07568,              0.05775,              0.20442,              0.47184,              0.44222
             0.02576,              0.07666,              0.06289,              0.27623,              0.47720,              0.48350
             0.02508,              0.08911,              0.06755,              0.28153,              0.59157,              0.53152
             0.02047,              0.08789,              0.08185,              0.31818,              0.63492,              0.68037
             0.01082,              0.06787,              0.06436,              0.23630,              0.59785,              0.63283
             0.01189,              0.05127,              0.03972,              0.22182,              0.52500,              0.48509
             0.01497,              0.03809,              0.02770,              0.24262,              0.44068,              0.40123
             0.01932,              0.04077,              0.03240,              0.29462,              0.45879,              0.44598
             0.02610,              0.07104,              0.04397,              0.38462,              0.68794,              0.54663
             0.01915,              0.09180,              0.08085,              0.33333,              0.79830,              0.79614
             0.01078,              0.06665,              0.05572,              0.20833,              0.65783,              0.63131
             0.01572,              0.03174,              0.02081,              0.26006,              0.38235,              0.31677
             0.01821,              0.03296,              0.02284,              0.28739,              0.37088,              0.33824
             0.02119,              0.03271,              0.03117,              0.31183,              0.35450,              0.44324
             0.01828,              0.03003,              0.03002,              0.26630,              0.32976,              0.40458
             0.01367,              0.04468,              0.03942,              0.22849,              0.45636,              0.48241
             0.01851,              0.04370,              0.02806,              0.27729,              0.45547,              0.38753
             0.02223,              0.06079,              0.04201,              0.33333,              0.57773,              0.50238
             0.02732,              0.08716,              0.07048,              0.38936,              0.73913,              0.75111
             0.02569,              0.07300,              0.05657,              0.33835,              0.62552,              0.60987
             0.01899,              0.05005,              0.04157,              0.25672,              0.47344,              0.46818
             0.02074,              0.05200,              0.03406,              0.31335,              0.49420,              0.40855
             0.00935,              0.05664,              0.05151,              0.23967,              0.58734,              0.57644
             0.01142,              0.06421,              0.05329,              0.38686,              0.77581,              0.72956
             0.02364,              0.07349,              0.05098,              0.56122,              0.88012,              0.82463
             0.01267,              0.06982,              0.05525,              0.25911,              0.90794,              0.89583
             0.00905,              0.04907,              0.03991,              0.18118,              0.62229,              0.60458
             0.01756,              0.03101,              0.02098,              0.26316,              0.39564,              0.33223
             0.02874,              0.06299,              0.03189,              0.40164,              0.62019,              0.46518
             0.01340,              0.07324,              0.06202,              0.21538,              0.69284,              0.65446
             0.01118,              0.04199,              0.03861,              0.21455,              0.48451,              0.47554
             0.01978,              0.04395,              0.02451,              0.39184,              0.56075,              0.37748
             0.03144,              0.07739,              0.06986,              0.32157,              0.51713,              0.56312
             0.02477,              0.08301,              0.06748,              0.33652,              0.59028,              0.55908
             0.02765,              0.09961,              0.07258,              0.42628,              0.73250,              0.63000
             0.02895,              0.09131,              0.06397,              0.40525,              0.72763,              0.65207
             0.02840,              0.07690,              0.05173,              0.38084,              0.68182,              0.61576
             0.02973,              0.05737,              0.04584,              0.38213,              0.54651,              0.51843
             0.02599,              0.05347,              0.04330,              0.37151,              0.50577,              0.48585
             0.02851,              0.06323,              0.05003,              0.36779,              0.54873,              0.54965
             0.03093,              0.06592,              0.05475,              0.33659,              0.53360,              0.56198
             0.03605,              0.06299,              0.04645,              0.33278,              0.44714,              0.45788
             0.03915,              0.07764,              0.05380,              0.33434,              0.48624,              0.45023
             0.03022,              0.08179,              0.06665,              0.28693,              0.47926,              0.50000
             0.02464,              0.06958,              0.05157,              0.23509,              0.42729,              0.39104
             0.02091,              0.05566,              0.04597,              0.23722,              0.37937,              0.38992
             0.01921,              0.05176,              0.04507,              0.24213,              0.38971,              0.39405
             0.01032,              0.04956,              0.04699,              0.16981,              0.43100,              0.45940
             0.01133,              0.04932,              0.04499,              0.22047,              0.50000,              0.52152
             0.02489,              0.07202,              0.05989,              0.29933,              0.61077,              0.61277
             0.02839,              0.07007,              0.05382,              0.31498,              0.57058,              0.50902
             0.02630,              0.06934,              0.05395,              0.31944,              0.53890,              0.50403
             0.02679,              0.06250,              0.05139,              0.33185,              0.51406,              0.51389
             0.01848,              0.05518,              0.05079,              0.28278,              0.48085,              0.51883
             0.01980,              0.04126,              0.04182,              0.31897,              0.40334,              0.47442
             0.01750,              0.04712,              0.03679,              0.33922,              0.49742,              0.47967
             0.01315,              0.05200,              0.04745,              0.29057,              0.56499,              0.61413
             0.01315,              0.04956,              0.04056,              0.29150,              0.61145,              0.59317
             0.01116,              0.05078,              0.04777,              0.27313,              0.64198,              0.66667
             0.01569,              0.04980,              0.03856,              0.32584,              0.63551,              0.58842
             0.01849,              0.03809,              0.02937,              0.35018,              0.53979,              0.50865
             0.01329,              0.02954,              0.02125,              0.29839,              0.44322,              0.37132
             0.01278,              0.03369,              0.02644,              0.35676,              0.54762,              0.49805
             0.06143,              0.08325,              0.02893,              0.74783,              0.77500,              0.61215
             0.01319,              0.09839,              0.09248,              0.18280,              0.88962,              0.93721
             0.00815,              0.04956,              0.03739,              0.12011,              0.45618,              0.42482
             0.01582,              0.04150,              0.03260,              0.37019,              0.85000,              0.87429
             0.01201,              0.04248,              0.03471,              0.25556,              0.65414,              0.64173
             0.01772,              0.04150,              0.02849,              0.26623,              0.54313,              0.45890
             0.01454,              0.03223,              0.02455,              0.23684,              0.42173,              0.35625
             0.01944,              0.02759,              0.02316,              0.32982,              0.35202,              0.38206
             0.01355,              0.03345,              0.02548,              0.23151,              0.40176,              0.38924
             0.01450,              0.03809,              0.03206,              0.21547,              0.41600,              0.43836
             0.01369,              0.03809,              0.03175,              0.22314,              0.40103,              0.39737
             0.01282,              0.04175,              0.03674,              0.22397,              0.43182,              0.43878
             0.01031,              0.03955,              0.03376,              0.20217,              0.43548,              0.42308
             0.00649,              0.03125,              0.02651,              0.18304,              0.41558,              0.41100
             0.01468,              0.03931,              0.03347,              0.40000,              0.54762,              0.58301
             0.01405,              0.05420,              0.04886,              0.37438,              0.75254,              0.75085
             0.00661,              0.03809,              0.03545,              0.18462,              0.61905,              0.64368
             0.00991,              0.02148,              0.01461,              0.29282,              0.44444,              0.37561
             0.01268,              0.04053,              0.02737,              0.44056,              0.71861,              0.61111
             0.01139,              0.04932,              0.03550,              0.36420,              0.82114,              0.76077
             0.01245,              0.05347,              0.04116,              0.19266,              0.63478,              0.58182
             0.01185,              0.03345,              0.03735,              0.21495,              0.40774,              0.50000
             0.02416,              0.04224,              0.01778,              0.42705,              0.51488,              0.26774
             0.02617,              0.08716,              0.06234,              0.51982,              0.85612,              0.78348
             0.01506,              0.07812,              0.06304,              0.26263,              0.80000,              0.77778
             0.01056,              0.04126,              0.03206,              0.17702,              0.51057,              0.48580
             0.01104,              0.02686,              0.01843,              0.20447,              0.33333,              0.27356
             0.01557,              0.04150,              0.02268,              0.32636,              0.52469,              0.34810
             0.00616,              0.05664,              0.04835,              0.27027,              0.77076,              0.72028
             0.00458,              0.03394,              0.02797,              0.21000,              0.67805,              0.62500
             0.00422,              0.01196,              0.00918,              0.21875,              0.40496,              0.40367
             0.01592,              0.02173,              0.00670,              0.47619,              0.55280,              0.31429
             0.00766,              0.02173,              0.02316,              0.23214,              0.53939,              0.61798
             0.02251,              0.02905,              0.00871,              0.56593,              0.61340,              0.27848
             0.01800,              0.05444,              0.03736,              0.36052,              0.74832,              0.73529
             0.00877,              0.04443,              0.04255,              0.18705,              0.65233,              0.68707
             0.00427,              0.02856,              0.02308,              0.11111,              0.41637,              0.40636
             0.02031,              0.09912,              0.08758,              0.45291,              0.77629,              0.77515
             0.01426,              0.06738,              0.06461,              0.37745,              0.73404,              0.78947
             0.01750,              0.05786,              0.04749,              0.37500,              0.74295,              0.76140
             0.02158,              0.06592,              0.05047,              0.44223,              0.83851,              0.74351
             0.01314,              0.05859,              0.04538,              0.30000,              0.74534,              0.66667
             0.01858,              0.04932,              0.02586,              0.44700,              0.71378,              0.53750
             0.02494,              0.05957,              0.03817,              0.46863,              0.73273,              0.66052
             0.03094,              0.06665,              0.04042,              0.42779,              0.72414,              0.61491
             0.03324,              0.06958,              0.04540,              0.40481,              0.63616,              0.58711
             0.03108,              0.06006,              0.04522,              0.37879,              0.53017,              0.52070
             0.03201,              0.05054,              0.04276,              0.42202,              0.44421,              0.48401
             0.02686,              0.05322,              0.04511,              0.41111,              0.48552,              0.54299
             0.02280,              0.06787,              0.06079,              0.39032,              0.60965,              0.65957
             0.01246,              0.06763,              0.05884,              0.26838,              0.66908,              0.67003
             0.01366,              0.05713,              0.04127,              0.26838,              0.61579,              0.54000
             0.02365,              0.05273,              0.03049,              0.33628,              0.55102,              0.45912
             0.04204,              0.08936,              0.04338,              0.36542,              0.64779,              0.51049
             0.01823,              0.09302,              0.06723,              0.23061,              0.67914,              0.62934
             0.02512,              0.08203,              0.05891,              0.24421,              0.55082,              0.51712
             0.02057,              0.06616,              0.05255,              0.17468,              0.42146,              0.40562
             0.02357,              0.05396,              0.03961,              0.19837,              0.34424,              0.30853
             0.02273,              0.04468,              0.04333,              0.21978,              0.29756,              0.33017
             0.02330,              0.05151,              0.04014,              0.26509,              0.36379,              0.34336
             0.02262,              0.08325,              0.05995,              0.32527,              0.59615,              0.53008
             0.01995,              0.09937,              0.08620,              0.32704,              0.73201,              0.74757
             0.02416,              0.08813,              0.06642,              0.38110,              0.73824,              0.70233
             0.01980,              0.07959,              0.06180,              0.26065,              0.65726,              0.62528
             0.02144,              0.06958,              0.04705,              0.24670,              0.57809,              0.49451
             0.01578,              0.07129,              0.05169,              0.18807,              0.54991,              0.49802
             0.01868,              0.05908,              0.04994,              0.24880,              0.47732,              0.47732
             0.01595,              0.06372,              0.05186,              0.24854,              0.53704,              0.50435
             0.01425,              0.06714,              0.05585,              0.25733,              0.59783,              0.58314
             0.00793,              0.05688,              0.05046,              0.20168,              0.61478,              0.60372
             0.00288,              0.04077,              0.03975,              0.09202,              0.55667,              0.57049
             0.03067,              0.05225,              0.03034,              0.37197,              0.55440,              0.46795
             0.04321,              0.08203,              0.04399,              0.38306,              0.62338,              0.50116
             0.03342,              0.08301,              0.07760,              0.31158,              0.57823,              0.60063
             0.03510,              0.06152,              0.04863,              0.33456,              0.42000,              0.41766
             0.02874,              0.07861,              0.06222,              0.33875,              0.55613,              0.51115
             0.01769,              0.08301,              0.07851,              0.29110,              0.63315,              0.67118
             0.01197,              0.06641,              0.05803,              0.21122,              0.61678,              0.60633
             0.01638,              0.04858,              0.04761,              0.27869,              0.53639,              0.58824
             0.02189,              0.05396,              0.03441,              0.34000,              0.59409,              0.47006
             0.02406,              0.05420,              0.04863,              0.41156,              0.62535,              0.60858
             0.02587,              0.05078,              0.04120,              0.52988,              0.62462,              0.63754
             0.02078,              0.06421,              0.05485,              0.45690,              0.76453,              0.80583
             0.02324,              0.05859,              0.05257,              0.41447,              0.69971,              0.71884
             0.01689,              0.04297,              0.03372,              0.33670,              0.54489,              0.56393
             0.02021,              0.03979,              0.02768,              0.34528,              0.49245,              0.43354
             0.01793,              0.05151,              0.04173,              0.35836,              0.59437,              0.56901
             0.01295,              0.04956,              0.04203,              0.28916,              0.59882,              0.60542
             0.01196,              0.05444,              0.04623,              0.42754,              0.73841,              0.74815
             0.00927,              0.03369,              0.02148,              0.36567,              0.70051,              0.55307
             0.02755,              0.04492,              0.01689,              0.61084,              0.73016,              0.53947
             0.02964,              0.07373,              0.04500,              0.39335,              0.80965,              0.74286
             0.02229,              0.07715,              0.05635,              0.25893,              0.68996,              0.64734
             0.03116,              0.06396,              0.04195,              0.31866,              0.52087,              0.44350
             0.01881,              0.08594,              0.06409,              0.27642,              0.65549,              0.57476
             0.01871,              0.08374,              0.07610,              0.36140,              0.70722,              0.69841
             0.01188,              0.07324,              0.06321,              0.35676,              0.78329,              0.76471
             0.00901,              0.05469,              0.05424,              0.45902,              0.87843,              0.83562
             0.00760,              0.02832,              0.02549,              0.38554,              0.65909,              0.67949
             0.00704,              0.01880,              0.01794,              0.31481,              0.64706,              0.68644
             0.00909,              0.02637,              0.01792,              0.40000,              0.76056,              0.64567
             0.01770,              0.03662,              0.02465,              0.45251,              0.75000,              0.68098
             0.03249,              0.05273,              0.03216,              0.47546,              0.73469,              0.67373
             0.02567,              0.06030,              0.04403,              0.32542,              0.64829,              0.61708
             0.02126,              0.04517,              0.04060,              0.25885,              0.43023,              0.48526
             0.00378,              0.01147,              0.00570,              0.21000,              0.40171,              0.27778
             0.00371,              0.01416,              0.01113,              0.18605,              0.48333,              0.46429
             0.00399,              0.01001,              0.00983,              0.24419,              0.38318,              0.46602
             0.00836,              0.01367,              0.00877,              0.35537,              0.45528,              0.43750
