#           MSE_LOSS,        MSE_LOSS_NULL,       MSE_LOSS_INPUT,         JACCARD_LOSS,    JACCARD_LOSS_NULL,   JACCARD_LOSS_INPUT
             0.02003,              0.06787,              0.06039,              0.30056,              0.78754,              0.75781
             0.01672,              0.06714,              0.05556,              0.29123,              0.75758,              0.72159
             0.01758,              0.07715,              0.05998,              0.36402,              0.77451,              0.72011
             0.01429,              0.04028,              0.03070,              0.29730,              0.64706,              0.59289
             0.01725,              0.04395,              0.03213,              0.37450,              0.65693,              0.57463
             0.01561,              0.05078,              0.03934,              0.35060,              0.65615,              0.65505
             0.01896,              0.06079,              0.04223,              0.34266,              0.69748,              0.62382
             0.01941,              0.06738,              0.04915,              0.31833,              0.73797,              0.68343
             0.02177,              0.07837,              0.06031,              0.31025,              0.74825,              0.70833
             0.02843,              0.08936,              0.06745,              0.36643,              0.75776,              0.71522
             0.02157,              0.09668,              0.07636,              0.30607,              0.79359,              0.77083
             0.02190,              0.09668,              0.07943,              0.33235,              0.77953,              0.79362
             0.01701,              0.08228,              0.06682,              0.28049,              0.69485,              0.66030
             0.01349,              0.06812,              0.05782,              0.24150,              0.64733,              0.62937
             0.01572,              0.05347,              0.04673,              0.34661,              0.59189,              0.59946
             0.01354,              0.03906,              0.04338,              0.37755,              0.51282,              0.64516
             0.00558,              0.03735,              0.03774,              0.18868,              0.54643,              0.59140
             0.00789,              0.03198,              0.02633,              0.25143,              0.51984,              0.50211
             0.00536,              0.02515,              0.02273,              0.16763,              0.46818,              0.48000
             0.00714,              0.02026,              0.01937,              0.24699,              0.44149,              0.46939
             0.00484,              0.01978,              0.01724,              0.15328,              0.49390,              0.47853
             0.00567,              0.02808,              0.02022,              0.28571,              0.67647,              0.58084
             0.01389,              0.04419,              0.03081,              0.61856,              0.89163,              0.84713
             0.01225,              0.05298,              0.04429,              0.40940,              0.90795,              0.91943
             0.01058,              0.05273,              0.04925,              0.31892,              0.93913,              0.93534
             0.01304,              0.04297,              0.03673,              0.38636,              0.88442,              0.82353
             0.01540,              0.05371,              0.03717,              0.43103,              0.86614,              0.81395
             0.00903,              0.05029,              0.04215,              0.27179,              0.78327,              0.75479
             0.01175,              0.05103,              0.03515,              0.33168,              0.81641,              0.69565
             0.01243,              0.04614,              0.03345,              0.27778,              0.70000,              0.64876
             0.00889,              0.03613,              0.03417,              0.20796,              0.56274,              0.60853
             0.00717,              0.01855,              0.01544,              0.15982,              0.33480,              0.36323
             0.00774,              0.01221,              0.01014,              0.19704,              0.22727,              0.24528
             0.00805,              0.02979,              0.02476,              0.24339,              0.48413,              0.50400
             0.01432,              0.05200,              0.04326,              0.37306,              0.72203,              0.72563
             0.00958,              0.06079,              0.05595,              0.27692,              0.81639,              0.81126
             0.01551,              0.05420,              0.04727,              0.35780,              0.77622,              0.74820
             0.00735,              0.01685,              0.00796,              0.49296,              1.00000,              1.00000
             0.00696,              0.03320,              0.02541,              0.23448,              1.00000,              1.00000
             0.00742,              0.04321,              0.03623,              0.20896,              0.94149,              0.93605
             0.01310,              0.04346,              0.03043,              0.24125,              0.72358,              0.67308
             0.01825,              0.03882,              0.02636,              0.29653,              0.54639,              0.49225
             0.01941,              0.04370,              0.02921,              0.27731,              0.52339,              0.48125
             0.02277,              0.05493,              0.04216,              0.33058,              0.57398,              0.56800
             0.01836,              0.06128,              0.05710,              0.32686,              0.62283,              0.66667
             0.01324,              0.05884,              0.05684,              0.30400,              0.64439,              0.63614
             0.00661,              0.06079,              0.05627,              0.27206,              0.73235,              0.71810
             0.00208,              0.05249,              0.05250,              0.14474,              0.78182,              0.78723
             0.00251,              0.04419,              0.04395,              0.85714,              0.95263,              0.96316
             0.00488,              0.03345,              0.02856,              1.00000,              1.00000,              1.00000
             0.00865,              0.03491,              0.02610,              0.48193,              1.00000,              1.00000
             0.01087,              0.04077,              0.02807,              0.31288,              1.00000,              1.00000
             0.01313,              0.05225,              0.04395,              0.28938,              0.91453,              0.91416
             0.01208,              0.05127,              0.04416,              0.19677,              0.74205,              0.73214
             0.00367,              0.01123,              0.00586,              0.08333,              0.27545,              0.21935
             0.00823,              0.01562,              0.00946,              0.17808,              0.29907,              0.26425
             0.00928,              0.03833,              0.02661,              0.20833,              0.56272,              0.50781
             0.01032,              0.05762,              0.05129,              0.20364,              0.72840,              0.72393
             0.01619,              0.06323,              0.05929,              0.31365,              0.70765,              0.78107
             0.00949,              0.06836,              0.05803,              0.19583,              0.75067,              0.71429
             0.01161,              0.06299,              0.06041,              0.28205,              0.74352,              0.74725
             0.00836,              0.05151,              0.05079,              0.27168,              0.67412,              0.72381
             0.00742,              0.03979,              0.03307,              0.35537,              0.68487,              0.62447
             0.00615,              0.04468,              0.04124,              0.59184,              0.88406,              0.88889
             0.00327,              0.03735,              0.03725,              0.41667,              0.88953,              0.92771
             0.00809,              0.02710,              0.02108,              0.54545,              0.83459,              0.85586
             0.00521,              0.01978,              0.01983,              0.32353,              0.82653,              0.83761
             0.00710,              0.02124,              0.01673,              0.38144,              0.87000,              0.80000
             0.00480,              0.02466,              0.02055,              0.26087,              0.82787,              0.80508
             0.00957,              0.02661,              0.02225,              0.38211,              0.77305,              0.73381
             0.01482,              0.02734,              0.02102,              0.47929,              0.69136,              0.68627
             0.01367,              0.06006,              0.05377,              0.22849,              0.59420,              0.61369
             0.01851,              0.06616,              0.05083,              0.27729,              0.61451,              0.57041
             0.02223,              0.07715,              0.05650,              0.33333,              0.67811,              0.60793
             0.02732,              0.10669,              0.08779,              0.38936,              0.82922,              0.83673
             0.02569,              0.11230,              0.09198,              0.33835,              0.83032,              0.82274
             0.01899,              0.08813,              0.07376,              0.25672,              0.70923,              0.68369
             0.02074,              0.07275,              0.05635,              0.31335,              0.65639,              0.59778
             0.00935,              0.07031,              0.06523,              0.23967,              0.68085,              0.67599
             0.01142,              0.09082,              0.08025,              0.38686,              0.88783,              0.85965
             0.02364,              0.10059,              0.07832,              0.56122,              0.93002,              0.90270
             0.01267,              0.10254,              0.08841,              0.25911,              0.98131,              0.98010
             0.00905,              0.08643,              0.07403,              0.18118,              0.95676,              0.95455
             0.01756,              0.06055,              0.04768,              0.26316,              0.69859,              0.64759
             0.02874,              0.06836,              0.04021,              0.40164,              0.68966,              0.57022
             0.01340,              0.09058,              0.07882,              0.21538,              0.80652,              0.77204
             0.01118,              0.08374,              0.07734,              0.21455,              0.79398,              0.77201
             0.01978,              0.05737,              0.04805,              0.39184,              0.65097,              0.58904
             0.03144,              0.09497,              0.08660,              0.32157,              0.59754,              0.63793
             0.02477,              0.11157,              0.10182,              0.33652,              0.72425,              0.72841
             0.02765,              0.12842,              0.10426,              0.42628,              0.84295,              0.78720
             0.02895,              0.12939,              0.10501,              0.40525,              0.82298,              0.79756
             0.02840,              0.12622,              0.09980,              0.38084,              0.85033,              0.81239
             0.02973,              0.07837,              0.08002,              0.38213,              0.71812,              0.76360
             0.02599,              0.07324,              0.06335,              0.37151,              0.66519,              0.66741
             0.02851,              0.08569,              0.07024,              0.36779,              0.65485,              0.65859
             0.03093,              0.09058,              0.07748,              0.33659,              0.65317,              0.67831
             0.03605,              0.09033,              0.07460,              0.33278,              0.62081,              0.64789
             0.03915,              0.09912,              0.07343,              0.33434,              0.61702,              0.58788
             0.03022,              0.10962,              0.08667,              0.28693,              0.62709,              0.62182
             0.02464,              0.10669,              0.08223,              0.23509,              0.59375,              0.53912
             0.02091,              0.08765,              0.07585,              0.23722,              0.53582,              0.54230
             0.01921,              0.07910,              0.06249,              0.24213,              0.52769,              0.49324
             0.01032,              0.07300,              0.06923,              0.16981,              0.54069,              0.56284
             0.01133,              0.07568,              0.06973,              0.22047,              0.62880,              0.64596
             0.03444,              0.07422,              0.05692,              0.53495,              0.83288,              0.69231
             0.02557,              0.07446,              0.06550,              0.48889,              0.87143,              0.84348
             0.01639,              0.08667,              0.07638,              0.29617,              0.87224,              0.87624
             0.02131,              0.06982,              0.05893,              0.34132,              0.76064,              0.72105
             0.02645,              0.06226,              0.05365,              0.45312,              0.74344,              0.71781
             0.01920,              0.06445,              0.05811,              0.40530,              0.71935,              0.75698
             0.01515,              0.06201,              0.04902,              0.36364,              0.71955,              0.67665
             0.02381,              0.05933,              0.03866,              0.50638,              0.71893,              0.64260
             0.01545,              0.06470,              0.05668,              0.29562,              0.73003,              0.74095
             0.01646,              0.06128,              0.05360,              0.33083,              0.76292,              0.74769
             0.01478,              0.04468,              0.04192,              0.39409,              0.69057,              0.67466
             0.02046,              0.06445,              0.05311,              0.70769,              0.85993,              0.87786
             0.01411,              0.08569,              0.07429,              0.48052,              1.00000,              0.99693
             0.01792,              0.09009,              0.07121,              0.34167,              1.00000,              1.00000
             0.02079,              0.07397,              0.06262,              0.31322,              0.84637,              0.83965
             0.03590,              0.08496,              0.05290,              0.41546,              0.84672,              0.73199
             0.01790,              0.10962,              0.08937,              0.24543,              0.88212,              0.85567
             0.02791,              0.08447,              0.05998,              0.23979,              0.60595,              0.56346
             0.02370,              0.10669,              0.08573,              0.21000,              0.65813,              0.65452
             0.01854,              0.11646,              0.08956,              0.20442,              0.69030,              0.63268
             0.02576,              0.11133,              0.09467,              0.27623,              0.64225,              0.64877
             0.02508,              0.12134,              0.09721,              0.28153,              0.69028,              0.63755
             0.02047,              0.12598,              0.11811,              0.31818,              0.77594,              0.81775
             0.01082,              0.11304,              0.10978,              0.23630,              0.78876,              0.81911
             0.01189,              0.08423,              0.07456,              0.22182,              0.69697,              0.70190
             0.01497,              0.06323,              0.05305,              0.24262,              0.59268,              0.58293
             0.01932,              0.05908,              0.04866,              0.29462,              0.59753,              0.57644
             0.02610,              0.07422,              0.05351,              0.38462,              0.72902,              0.63613
             0.01915,              0.11328,              0.10154,              0.33333,              0.91519,              0.91218
             0.01078,              0.11133,              0.09861,              0.20833,              0.87356,              0.85629
             0.01572,              0.07104,              0.06212,              0.26006,              0.68794,              0.67233
             0.01821,              0.04858,              0.03090,              0.28739,              0.51688,              0.42609
             0.02119,              0.04443,              0.03901,              0.31183,              0.45161,              0.50259
             0.01828,              0.04590,              0.04295,              0.26630,              0.47595,              0.52913
             0.01468,              0.03735,              0.02022,              0.40678,              0.81383,              0.68889
             0.02049,              0.06860,              0.04279,              0.39163,              0.96564,              0.92593
             0.00634,              0.07251,              0.06168,              0.10631,              0.86842,              0.86527
             0.00552,              0.05151,              0.04353,              0.09772,              0.62611,              0.60991
             0.00693,              0.02637,              0.01979,              0.13746,              0.34727,              0.30065
             0.01200,              0.04346,              0.03209,              0.23770,              0.51445,              0.47059
             0.00968,              0.07422,              0.06569,              0.25123,              0.77949,              0.76104
             0.02038,              0.10327,              0.09042,              0.43119,              0.95270,              0.97772
             0.02205,              0.08716,              0.07846,              0.39583,              0.86861,              0.87970
             0.01469,              0.07739,              0.06736,              0.26733,              0.83862,              0.82353
             0.01634,              0.07056,              0.05424,              0.27077,              0.75654,              0.68579
             0.01045,              0.06250,              0.05528,              0.18095,              0.65810,              0.66247
             0.01164,              0.04980,              0.04415,              0.24211,              0.56354,              0.57345
             0.01774,              0.06006,              0.04938,              0.33992,              0.65079,              0.65318
             0.00685,              0.07129,              0.06484,              0.18605,              0.75064,              0.76842
             0.00848,              0.07544,              0.06625,              0.24870,              0.83065,              0.82633
             0.00680,              0.06665,              0.06115,              0.21965,              0.81493,              0.83901
             0.00797,              0.01733,              0.01758,              0.27660,              0.58197,              0.60150
             0.00698,              0.02832,              0.02544,              0.32174,              0.78378,              0.73006
             0.00236,              0.03589,              0.03535,              0.30435,              0.95455,              0.99342
             0.00165,              0.03003,              0.03139,              0.21951,              0.91111,              0.91667
             0.00576,              0.02148,              0.01520,              0.69231,              0.88000,              0.76471
             0.00821,              0.02588,              0.01739,              0.53125,              1.00000,              1.00000
             0.00791,              0.03784,              0.03407,              0.30612,              1.00000,              1.00000
             0.00831,              0.03516,              0.02964,              0.26627,              0.89441,              0.89103
             0.00851,              0.02710,              0.01888,              0.24309,              0.63793,              0.61074
             0.01764,              0.03906,              0.02194,              0.41441,              0.69869,              0.53659
             0.01378,              0.05298,              0.04498,              0.34466,              0.79779,              0.79537
             0.01777,              0.06860,              0.05615,              0.35521,              0.82405,              0.83072
             0.01790,              0.07446,              0.06100,              0.30063,              0.81333,              0.78237
             0.01586,              0.07715,              0.06195,              0.28923,              0.81026,              0.77596
             0.01568,              0.07007,              0.06120,              0.25472,              0.72843,              0.71392
             0.01057,              0.06372,              0.05464,              0.24597,              0.70541,              0.67733
             0.01126,              0.05151,              0.04892,              0.32164,              0.64329,              0.67732
             0.01582,              0.04419,              0.03544,              0.37019,              0.89163,              0.92135
             0.01201,              0.06201,              0.05438,              0.25556,              0.94074,              0.94595
             0.01772,              0.05957,              0.04729,              0.26623,              0.77460,              0.71622
             0.01454,              0.04980,              0.04186,              0.23684,              0.63551,              0.57143
             0.01944,              0.04175,              0.03422,              0.32982,              0.50893,              0.52885
             0.01355,              0.04175,              0.03130,              0.23151,              0.46594,              0.44083
             0.01450,              0.05347,              0.04304,              0.21547,              0.54342,              0.53003
             0.01369,              0.05078,              0.04700,              0.22314,              0.52261,              0.54430
             0.01282,              0.05981,              0.05432,              0.22397,              0.59466,              0.60294
             0.01031,              0.05322,              0.04939,              0.20217,              0.54094,              0.55362
             0.00649,              0.05200,              0.04481,              0.18304,              0.57258,              0.54496
             0.01468,              0.05273,              0.04573,              0.40000,              0.63905,              0.67110
             0.01405,              0.06860,              0.06251,              0.37438,              0.80286,              0.80172
             0.00661,              0.06201,              0.05932,              0.18462,              0.80635,              0.82099
             0.00991,              0.04395,              0.04118,              0.29282,              0.72581,              0.71805
             0.01268,              0.04443,              0.03143,              0.44056,              0.77447,              0.67822
             0.01139,              0.06396,              0.04993,              0.36420,              0.89726,              0.85882
             0.02489,              0.13623,              0.12869,              0.29933,              0.82912,              0.85052
             0.02839,              0.09912,              0.08930,              0.31498,              0.77040,              0.75370
             0.02630,              0.09570,              0.08134,              0.31944,              0.70125,              0.68302
             0.02679,              0.09790,              0.08412,              0.33185,              0.68900,              0.68259
             0.01848,              0.08276,              0.07594,              0.28278,              0.64818,              0.66983
             0.01980,              0.07080,              0.06622,              0.31897,              0.60041,              0.63580
             0.01750,              0.06885,              0.05590,              0.33922,              0.62806,              0.60563
             0.01315,              0.06909,              0.06243,              0.29057,              0.65661,              0.68900
             0.01315,              0.07471,              0.06484,              0.29150,              0.74634,              0.73183
             0.01116,              0.07178,              0.06885,              0.27313,              0.79675,              0.82038
             0.01569,              0.07300,              0.06180,              0.32584,              0.78272,              0.75067
             0.01849,              0.06128,              0.05326,              0.35018,              0.72754,              0.71633
             0.01329,              0.04541,              0.03802,              0.29839,              0.63481,              0.59259
             0.01278,              0.04321,              0.03464,              0.35676,              0.65314,              0.60507
             0.06143,              0.09595,              0.03925,              0.74783,              0.82390,              0.70850
             0.01319,              0.11401,              0.10726,              0.18280,              0.90680,              0.94490
             0.00815,              0.11328,              0.10025,              0.12011,              0.97071,              0.97124
             0.02031,              0.10840,              0.09632,              0.45291,              0.83932,              0.83789
             0.01426,              0.11792,              0.11332,              0.37745,              0.85790,              0.88971
             0.01750,              0.09473,              0.08736,              0.37500,              0.86414,              0.90261
             0.02158,              0.08569,              0.07588,              0.44223,              0.97230,              0.93036
             0.01314,              0.07715,              0.06925,              0.30000,              0.92128,              0.89021
             0.01858,              0.07812,              0.05951,              0.44700,              0.89636,              0.82769
             0.02494,              0.07471,              0.05287,              0.46863,              0.83607,              0.79276
             0.03094,              0.09106,              0.06584,              0.42779,              0.86343,              0.80628
             0.03324,              0.09155,              0.06649,              0.40481,              0.81169,              0.77880
             0.03108,              0.08911,              0.06659,              0.37879,              0.74642,              0.71579
             0.03201,              0.07690,              0.06104,              0.42202,              0.64815,              0.64632
             0.02686,              0.07275,              0.06061,              0.41111,              0.61066,              0.64557
             0.02280,              0.08325,              0.07513,              0.39032,              0.68200,              0.72961
             0.01246,              0.09424,              0.08382,              0.26838,              0.78455,              0.78178
             0.01366,              0.09106,              0.07407,              0.26838,              0.81087,              0.75991
             0.02365,              0.08301,              0.05967,              0.33628,              0.72034,              0.67506
             0.04204,              0.11377,              0.06596,              0.36542,              0.75527,              0.66042
             0.01823,              0.12720,              0.09986,              0.23061,              0.85832,              0.82206
             0.02512,              0.13013,              0.10693,              0.24421,              0.79080,              0.78191
             0.02057,              0.10669,              0.09056,              0.17468,              0.64076,              0.62647
             0.02357,              0.08862,              0.06882,              0.19837,              0.53698,              0.49556
             0.02273,              0.06982,              0.05975,              0.21978,              0.44341,              0.43277
             0.02330,              0.06860,              0.05622,              0.26509,              0.44745,              0.42810
             0.02262,              0.10107,              0.07596,              0.32527,              0.64890,              0.58179
             0.01995,              0.12817,              0.11350,              0.32704,              0.80645,              0.81683
             0.02416,              0.14014,              0.11655,              0.38110,              0.89828,              0.88408
             0.01980,              0.11719,              0.09882,              0.26065,              0.81911,              0.81031
             0.02144,              0.10498,              0.08534,              0.24670,              0.75972,              0.71776
             0.01578,              0.09692,              0.07767,              0.18807,              0.72711,              0.68774
             0.01868,              0.09082,              0.08064,              0.24880,              0.67148,              0.67626
             0.01595,              0.08667,              0.07821,              0.24854,              0.66231,              0.66538
             0.01425,              0.09351,              0.07868,              0.25733,              0.72128,              0.70356
             0.00793,              0.08936,              0.08226,              0.20168,              0.77378,              0.76333
             0.00288,              0.06519,              0.06470,              0.09202,              0.72951,              0.74531
             0.03067,              0.06543,              0.04211,              0.37197,              0.68020,              0.62069
             0.04321,              0.09937,              0.05848,              0.38306,              0.73333,              0.63596
             0.03342,              0.10864,              0.09806,              0.31158,              0.74539,              0.73651
             0.03510,              0.10278,              0.08940,              0.33456,              0.68791,              0.69702
             0.02874,              0.09253,              0.07787,              0.33875,              0.62748,              0.59083
             0.01769,              0.11353,              0.10305,              0.29110,              0.75487,              0.76501
             0.01197,              0.11011,              0.10188,              0.21122,              0.76441,              0.75845
             0.01638,              0.08740,              0.08622,              0.27869,              0.73814,              0.77664
             0.02189,              0.07178,              0.05682,              0.34000,              0.71533,              0.66321
             0.02406,              0.06934,              0.06524,              0.41156,              0.73766,              0.72660
             0.02587,              0.07690,              0.06621,              0.52988,              0.79949,              0.81843
             0.02078,              0.08594,              0.07499,              0.45690,              0.86486,              0.90270
             0.02324,              0.08179,              0.07634,              0.41447,              0.84171,              0.86318
             0.01689,              0.07568,              0.06580,              0.33670,              0.79897,              0.82065
             0.02021,              0.05786,              0.04509,              0.34528,              0.67714,              0.63393
             0.01793,              0.06519,              0.05615,              0.35836,              0.71582,              0.69867
             0.01295,              0.06982,              0.06055,              0.28916,              0.74479,              0.74667
             0.01245,              0.05786,              0.04952,              0.19266,              0.66761,              0.66097
             0.01185,              0.06250,              0.06470,              0.21495,              0.71709,              0.77513
             0.02416,              0.05151,              0.03549,              0.42705,              0.63554,              0.50305
             0.02617,              0.09424,              0.06843,              0.51982,              0.88128,              0.81081
             0.01506,              0.11279,              0.09747,              0.26263,              0.90234,              0.89641
             0.01056,              0.09277,              0.08171,              0.17702,              0.86168,              0.84941
             0.01104,              0.04517,              0.04100,              0.20447,              0.56923,              0.56677
             0.01557,              0.05029,              0.03184,              0.32636,              0.62236,              0.46154
             0.00616,              0.06738,              0.05875,              0.27027,              0.81899,              0.77640
             0.00458,              0.06274,              0.05748,              0.21000,              0.82637,              0.81063
             0.00422,              0.03882,              0.03524,              0.21875,              0.73611,              0.75490
             0.01592,              0.02881,              0.01312,              0.47619,              0.66292,              0.50820
             0.00766,              0.02612,              0.02770,              0.23214,              0.61850,              0.69519
             0.02251,              0.02686,              0.02226,              0.56593,              0.65868,              0.62424
             0.01800,              0.05688,              0.03965,              0.36052,              0.77667,              0.77083
             0.00877,              0.06665,              0.06431,              0.18705,              0.81982,              0.84195
             0.00427,              0.05200,              0.04746,              0.11111,              0.76071,              0.75704
             0.00378,              0.01440,              0.00898,              0.21000,              0.49580,              0.39640
             0.00371,              0.01807,              0.01421,              0.18605,              0.58268,              0.55932
             0.00399,              0.01611,              0.01616,              0.24419,              0.53226,              0.61983
             0.00836,              0.02026,              0.01381,              0.35537,              0.59286,              0.55556
             0.03116,              0.04712,              0.02409,              0.56870,              0.76892,              0.69663
             0.01538,              0.06519,              0.05284,              0.25228,              0.82919,              0.83706
             0.01484,              0.06396,              0.05669,              0.23167,              0.79154,              0.79827
             0.01484,              0.02783,              0.02174,              0.31183,              0.40426,              0.39661
             0.01183,              0.05566,              0.04683,              0.54331,              0.75000,              0.70297
             0.00924,              0.06592,              0.06909,              0.81250,              0.88525,              0.97288
             0.00599,              0.05933,              0.05738,              0.49333,              0.90672,              0.96124
             0.00696,              0.03784,              0.03273,              0.39394,              0.95092,              0.94737
             0.00766,              0.02979,              0.02389,              0.34783,              0.91729,              0.90625
             0.01289,              0.03076,              0.02293,              0.39394,              0.75449,              0.70861
             0.00993,              0.03076,              0.02531,              0.26425,              0.66316,              0.66489
             0.01095,              0.03149,              0.02692,              0.28182,              0.62927,              0.64019
             0.01244,              0.02808,              0.02520,              0.33163,              0.56650,              0.58559
             0.01569,              0.06689,              0.05429,              0.34025,              0.84830,              0.79872
             0.02315,              0.06982,              0.04989,              0.47718,              0.79444,              0.73841
             0.02024,              0.08032,              0.05916,              0.38062,              0.81436,              0.76204
             0.01527,              0.07544,              0.06176,              0.26923,              0.79028,              0.76533
