#           MSE_LOSS,        MSE_LOSS_NULL,       MSE_LOSS_INPUT,         JACCARD_LOSS,    JACCARD_LOSS_NULL,   JACCARD_LOSS_INPUT
             0.00548,              0.01538,              0.01223,              0.18301,              0.37278,              0.34911
             0.01072,              0.02344,              0.01268,              0.35000,              0.53333,              0.36257
             0.00659,              0.03198,              0.02635,              0.25000,              0.67876,              0.61497
             0.00665,              0.03955,              0.03367,              0.29060,              0.79803,              0.79581
             0.00452,              0.03247,              0.02890,              0.23478,              0.72678,              0.73988
             0.00446,              0.02832,              0.02420,              0.20661,              0.67836,              0.67296
             0.00469,              0.02393,              0.01821,              0.19355,              0.60494,              0.53793
             0.00425,              0.01978,              0.01445,              0.15152,              0.51266,              0.43448
             0.00959,              0.02148,              0.01095,              0.27922,              0.49718,              0.36170
             0.00983,              0.02832,              0.01803,              0.24615,              0.55769,              0.46995
             0.00441,              0.01099,              0.00667,              0.08108,              0.14516,              0.10927
             0.00587,              0.01416,              0.01082,              0.10870,              0.18413,              0.19417
             0.00810,              0.02197,              0.01962,              0.15693,              0.28037,              0.28882
             0.01311,              0.03735,              0.02978,              0.27027,              0.46084,              0.43385
             0.00639,              0.04858,              0.04311,              0.19340,              0.60486,              0.59327
             0.00722,              0.05225,              0.04682,              0.18889,              0.66460,              0.69481
             0.01322,              0.05615,              0.04622,              0.30846,              0.71429,              0.69896
             0.01162,              0.05713,              0.05096,              0.29333,              0.75241,              0.74834
             0.00941,              0.05371,              0.04737,              0.18930,              0.70513,              0.70432
             0.01231,              0.04224,              0.03256,              0.23507,              0.57475,              0.50355
             0.00934,              0.03613,              0.03056,              0.17690,              0.49007,              0.47766
             0.01174,              0.04077,              0.02758,              0.20069,              0.50915,              0.42020
             0.00982,              0.03613,              0.02665,              0.20486,              0.45820,              0.39550
             0.01280,              0.03638,              0.02754,              0.20736,              0.43440,              0.40432
             0.00877,              0.03076,              0.02782,              0.15203,              0.37838,              0.39577
             0.01226,              0.02783,              0.02916,              0.20598,              0.34862,              0.41718
             0.01180,              0.02539,              0.02447,              0.22819,              0.31231,              0.36364
             0.00112,              0.00488,              0.00378,              0.24138,              0.45455,              0.39535
             0.00291,              0.01001,              0.00839,              0.45455,              0.77358,              0.84000
             0.00370,              0.01123,              0.01288,              0.42500,              0.79310,              1.00000
             0.00929,              0.02100,              0.00998,              0.61429,              0.98851,              0.84314
             0.00487,              0.02466,              0.01801,              0.26126,              0.85593,              0.82828
             0.00261,              0.02661,              0.02406,              0.11628,              0.80741,              0.80303
             0.00346,              0.01880,              0.01471,              0.11189,              0.55000,              0.51538
             0.00197,              0.01050,              0.00945,              0.05229,              0.28859,              0.28859
             0.00275,              0.00806,              0.00794,              0.08589,              0.21154,              0.22293
             0.00606,              0.01172,              0.00617,              0.15847,              0.26519,              0.17470
             0.00811,              0.01953,              0.01166,              0.19388,              0.39801,              0.28125
             0.01212,              0.03101,              0.01618,              0.30732,              0.55459,              0.38424
             0.00726,              0.03223,              0.02661,              0.21505,              0.55696,              0.54310
             0.01188,              0.03784,              0.02586,              0.29851,              0.61265,              0.52193
             0.01552,              0.03833,              0.02736,              0.32353,              0.57934,              0.51429
             0.01318,              0.03979,              0.03381,              0.26357,              0.58423,              0.56458
             0.01431,              0.03931,              0.02654,              0.29818,              0.55326,              0.46768
             0.00962,              0.02295,              0.01679,              0.16197,              0.34058,              0.30116
             0.01114,              0.02173,              0.01388,              0.17152,              0.29766,              0.23322
             0.01501,              0.03052,              0.01771,              0.21449,              0.36765,              0.28349
             0.01442,              0.03101,              0.02537,              0.21944,              0.35574,              0.35457
             0.01718,              0.03516,              0.02908,              0.24044,              0.38606,              0.37895
             0.01497,              0.03320,              0.03273,              0.22817,              0.35789,              0.40967
             0.01559,              0.04102,              0.03192,              0.23353,              0.42967,              0.39895
             0.00851,              0.03687,              0.03637,              0.15464,              0.41144,              0.44267
             0.01033,              0.03735,              0.03370,              0.21212,              0.43590,              0.43020
             0.00676,              0.03198,              0.02453,              0.18807,              0.42395,              0.36482
             0.00705,              0.03589,              0.03163,              0.24551,              0.52128,              0.49635
             0.00400,              0.03223,              0.03305,              0.18333,              0.54545,              0.60581
             0.00305,              0.02466,              0.02459,              0.18447,              0.52332,              0.54639
             0.00283,              0.02002,              0.01942,              0.19178,              0.55034,              0.56376
             0.00336,              0.01831,              0.02063,              0.39535,              0.64103,              0.76923
             0.00041,              0.02100,              0.02085,              0.40000,              0.90526,              0.92632
             0.00000,              0.01636,              0.01636,              0.00000,              1.00000,              1.00000
             0.01805,              0.06567,              0.05441,              0.26519,              0.59645,              0.57710
             0.01457,              0.04956,              0.04552,              0.20833,              0.46774,              0.48140
             0.01853,              0.03857,              0.03693,              0.24688,              0.38164,              0.41404
             0.01424,              0.03271,              0.02729,              0.19010,              0.33086,              0.33499
             0.01546,              0.03711,              0.02823,              0.21467,              0.36627,              0.33985
             0.01239,              0.04541,              0.03637,              0.19814,              0.44076,              0.42260
             0.01048,              0.04321,              0.04290,              0.20775,              0.45038,              0.49246
             0.00785,              0.04248,              0.03743,              0.16738,              0.49014,              0.47207
             0.00870,              0.04517,              0.03890,              0.24176,              0.57453,              0.53822
             0.00793,              0.05200,              0.04262,              0.27820,              0.72449,              0.66187
             0.01020,              0.05151,              0.04221,              0.36957,              0.77289,              0.74074
             0.01689,              0.05640,              0.03851,              0.41489,              0.81625,              0.73661
             0.01142,              0.05518,              0.04489,              0.24348,              0.81884,              0.78906
             0.00824,              0.05444,              0.04807,              0.19753,              0.77163,              0.77007
             0.00826,              0.04443,              0.03713,              0.15589,              0.59868,              0.57491
             0.00593,              0.03125,              0.02834,              0.09574,              0.42105,              0.42053
             0.00638,              0.01953,              0.01810,              0.11340,              0.27586,              0.27645
             0.00848,              0.03198,              0.02560,              0.15058,              0.41720,              0.39865
             0.00710,              0.03296,              0.02333,              0.12593,              0.42453,              0.35906
             0.00676,              0.03662,              0.02703,              0.15116,              0.47468,              0.39404
             0.00790,              0.04077,              0.03094,              0.16034,              0.52351,              0.44850
             0.00615,              0.03442,              0.03161,              0.14783,              0.45928,              0.47078
             0.00670,              0.02832,              0.02209,              0.15714,              0.42647,              0.38433
             0.00448,              0.02026,              0.01663,              0.14130,              0.34728,              0.32468
             0.00790,              0.02051,              0.01530,              0.22286,              0.37004,              0.30734
             0.00757,              0.02173,              0.01621,              0.29054,              0.43842,              0.36082
             0.00450,              0.02393,              0.02277,              0.22772,              0.53552,              0.55000
             0.00737,              0.02344,              0.02465,              0.42857,              0.58182,              0.67089
             0.00516,              0.02393,              0.01948,              0.49153,              0.74242,              0.66412
             0.00247,              0.01880,              0.01811,              0.50000,              0.77000,              0.84375
             0.00194,              0.01489,              0.01364,              0.36111,              0.70115,              0.75610
             0.00439,              0.00952,              0.00607,              0.38462,              0.60000,              0.54000
             0.00307,              0.00928,              0.00712,              0.27419,              0.58462,              0.55769
             0.00376,              0.01221,              0.00982,              0.25641,              0.64935,              0.62162
             0.02021,              0.06860,              0.05108,              0.23696,              0.47871,              0.42349
             0.01431,              0.07007,              0.05713,              0.17062,              0.49826,              0.46004
             0.01444,              0.06836,              0.06171,              0.18025,              0.51471,              0.49540
             0.01405,              0.06128,              0.05502,              0.22043,              0.50707,              0.50303
             0.00868,              0.05786,              0.05375,              0.15705,              0.52434,              0.52288
             0.00790,              0.05005,              0.04551,              0.14931,              0.49043,              0.47826
             0.00629,              0.03857,              0.03209,              0.13718,              0.42359,              0.38904
             0.01029,              0.03223,              0.02083,              0.17500,              0.39169,              0.30794
             0.00986,              0.03052,              0.02244,              0.16838,              0.37651,              0.32381
             0.01065,              0.03149,              0.02416,              0.18850,              0.38393,              0.34862
             0.01198,              0.02856,              0.02350,              0.19764,              0.34821,              0.33043
             0.01113,              0.03198,              0.02557,              0.17015,              0.37216,              0.35955
             0.01525,              0.04761,              0.03318,              0.24085,              0.51587,              0.41622
             0.01947,              0.06128,              0.04786,              0.31818,              0.61520,              0.57853
             0.01728,              0.07202,              0.05458,              0.28155,              0.67198,              0.62843
             0.01506,              0.07007,              0.05412,              0.28155,              0.69324,              0.61735
             0.01212,              0.06250,              0.04765,              0.21502,              0.64160,              0.58038
             0.01931,              0.03711,              0.03550,              0.33439,              0.45646,              0.51183
             0.01947,              0.04321,              0.03796,              0.35154,              0.52522,              0.51705
             0.01284,              0.03735,              0.03482,              0.28629,              0.48113,              0.50314
             0.01526,              0.03369,              0.03303,              0.32231,              0.43949,              0.50498
             0.01688,              0.03076,              0.02003,              0.36585,              0.45000,              0.36782
             0.00952,              0.02612,              0.02394,              0.23585,              0.42126,              0.44828
             0.01403,              0.03198,              0.02254,              0.32093,              0.47810,              0.43373
             0.01442,              0.03491,              0.02686,              0.34199,              0.51812,              0.52308
             0.01346,              0.04102,              0.03287,              0.26877,              0.57534,              0.56410
             0.01325,              0.03516,              0.02964,              0.25185,              0.50000,              0.47687
             0.01495,              0.03027,              0.01991,              0.29368,              0.44765,              0.38745
             0.01624,              0.02515,              0.02334,              0.32819,              0.37050,              0.39855
             0.01466,              0.02539,              0.02272,              0.33761,              0.38806,              0.40221
             0.01302,              0.02563,              0.02123,              0.35556,              0.44304,              0.44033
             0.01702,              0.03345,              0.03321,              0.53425,              0.56379,              0.64474
             0.01070,              0.04688,              0.03822,              0.38760,              0.77108,              0.73913
             0.01649,              0.05347,              0.04729,              0.53333,              0.89024,              0.94091
             0.01235,              0.04565,              0.03748,              0.18321,              0.40919,              0.39262
             0.01234,              0.03955,              0.03241,              0.19525,              0.37071,              0.35909
             0.01167,              0.03149,              0.02966,              0.18286,              0.31540,              0.35252
             0.01132,              0.02905,              0.02773,              0.19149,              0.30990,              0.33933
             0.00930,              0.03125,              0.02565,              0.17845,              0.34877,              0.33151
             0.01093,              0.03882,              0.03209,              0.21986,              0.43923,              0.41598
             0.01022,              0.04102,              0.03789,              0.21132,              0.47863,              0.49721
             0.00764,              0.04028,              0.03718,              0.15564,              0.48817,              0.50893
             0.00768,              0.03247,              0.03084,              0.16078,              0.43894,              0.45570
             0.01251,              0.03760,              0.02716,              0.25523,              0.50993,              0.46127
             0.00956,              0.03882,              0.03750,              0.23423,              0.53356,              0.57003
             0.00992,              0.04272,              0.03526,              0.21918,              0.58333,              0.56997
             0.00815,              0.03833,              0.03342,              0.19816,              0.55088,              0.54286
             0.01163,              0.03662,              0.02944,              0.25703,              0.52817,              0.50735
             0.01352,              0.03320,              0.02454,              0.27273,              0.48571,              0.42647
             0.01241,              0.02686,              0.02100,              0.25581,              0.41353,              0.38783
             0.00862,              0.02222,              0.01793,              0.20248,              0.34082,              0.32184
             0.00765,              0.04883,              0.04019,              0.19192,              0.66667,              0.62021
             0.01061,              0.03931,              0.03096,              0.27136,              0.57295,              0.54651
             0.01415,              0.03638,              0.02228,              0.35149,              0.57977,              0.46222
             0.01148,              0.04150,              0.03123,              0.31500,              0.64639,              0.58264
             0.01190,              0.04199,              0.03209,              0.28505,              0.62319,              0.58333
             0.01506,              0.04370,              0.02926,              0.31203,              0.60473,              0.53030
             0.01943,              0.04810,              0.03166,              0.31788,              0.61950,              0.52465
             0.02114,              0.05688,              0.03834,              0.32659,              0.63488,              0.55556
             0.02231,              0.05200,              0.03853,              0.29091,              0.53518,              0.50815
             0.02687,              0.05273,              0.03672,              0.31724,              0.50585,              0.45274
             0.02601,              0.04712,              0.03893,              0.30837,              0.43468,              0.44671
             0.02611,              0.04736,              0.04044,              0.31544,              0.42358,              0.44850
             0.02562,              0.04004,              0.03608,              0.33716,              0.35808,              0.41886
             0.02363,              0.04004,              0.03870,              0.31373,              0.36283,              0.41138
             0.02396,              0.04028,              0.03626,              0.35135,              0.38551,              0.43590
             0.02237,              0.04346,              0.04067,              0.34412,              0.41395,              0.46506
             0.02066,              0.04956,              0.04334,              0.33235,              0.47653,              0.49879
             0.01965,              0.05273,              0.04840,              0.22698,              0.38028,              0.40285
             0.01993,              0.06348,              0.05398,              0.23929,              0.47619,              0.45438
             0.01593,              0.07129,              0.06229,              0.24679,              0.56262,              0.54819
             0.00854,              0.06470,              0.06341,              0.16781,              0.54979,              0.57261
             0.00758,              0.05054,              0.04663,              0.13830,              0.50488,              0.51372
             0.00915,              0.03931,              0.02783,              0.15845,              0.45098,              0.38806
             0.01187,              0.03857,              0.03496,              0.19732,              0.44759,              0.46132
             0.00969,              0.03687,              0.03528,              0.16438,              0.43642,              0.45690
             0.01223,              0.03809,              0.02863,              0.21754,              0.45748,              0.41590
             0.00994,              0.04395,              0.03660,              0.18909,              0.50704,              0.49855
             0.01096,              0.04297,              0.03953,              0.21484,              0.52071,              0.53392
             0.01531,              0.03955,              0.02511,              0.29084,              0.50784,              0.39932
             0.01540,              0.03882,              0.02742,              0.33061,              0.51125,              0.44369
             0.01433,              0.04077,              0.03800,              0.33617,              0.55667,              0.61589
             0.01270,              0.04492,              0.03744,              0.31364,              0.61745,              0.62369
             0.01285,              0.05054,              0.04281,              0.29730,              0.66559,              0.67483
             0.01209,              0.04785,              0.04372,              0.25391,              0.62420,              0.64194
             0.01738,              0.02930,              0.01471,              0.43850,              0.64171,              0.52174
             0.01674,              0.04443,              0.03106,              0.34241,              0.72800,              0.68468
             0.01389,              0.04932,              0.04166,              0.25753,              0.70383,              0.70357
             0.00970,              0.04028,              0.02973,              0.15756,              0.52381,              0.48485
             0.01141,              0.02588,              0.02102,              0.16871,              0.33333,              0.32581
             0.01311,              0.01709,              0.01543,              0.19688,              0.22293,              0.24038
             0.01349,              0.01758,              0.01316,              0.23432,              0.22785,              0.22397
             0.01131,              0.02490,              0.01987,              0.22780,              0.32381,              0.30503
             0.01062,              0.03564,              0.02911,              0.29897,              0.48829,              0.46865
             0.00909,              0.04443,              0.04011,              0.40000,              0.68165,              0.64234
             0.00641,              0.03882,              0.04277,              0.39726,              0.70982,              0.78947
             0.00882,              0.03564,              0.02911,              0.61194,              0.82955,              0.75758
             0.00600,              0.02466,              0.02320,              0.50000,              0.83471,              0.90000
             0.00373,              0.02490,              0.02480,              0.23077,              0.86441,              0.90164
             0.00528,              0.01880,              0.01644,              0.31250,              0.74757,              0.75490
             0.00376,              0.01465,              0.01285,              0.18478,              0.60000,              0.58763
             0.00445,              0.01367,              0.00965,              0.21000,              0.50909,              0.48515
             0.01137,              0.02319,              0.01810,              0.19934,              0.30449,              0.28525
             0.01330,              0.02271,              0.01986,              0.21824,              0.29524,              0.30284
             0.01275,              0.01904,              0.02360,              0.22261,              0.25743,              0.34385
             0.01265,              0.02173,              0.02517,              0.26923,              0.29966,              0.39935
             0.01108,              0.02539,              0.02773,              0.27477,              0.35986,              0.45763
             0.00776,              0.02563,              0.02826,              0.21875,              0.39179,              0.47253
             0.00616,              0.02759,              0.02613,              0.20122,              0.46122,              0.46774
             0.00512,              0.02563,              0.02405,              0.22764,              0.50971,              0.50952
             0.00257,              0.02954,              0.02618,              0.19737,              0.66120,              0.62983
             0.00483,              0.02856,              0.02500,              0.36508,              0.73125,              0.71141
             0.00376,              0.02539,              0.02090,              0.27941,              0.75912,              0.72800
             0.00574,              0.02441,              0.01899,              0.32558,              0.81301,              0.77778
             0.00591,              0.02710,              0.01983,              0.32990,              0.87402,              0.79091
             0.00184,              0.02563,              0.02298,              0.10476,              0.77778,              0.77273
             0.00254,              0.02075,              0.01747,              0.10084,              0.60284,              0.58333
             0.00812,              0.01831,              0.01087,              0.26000,              0.49342,              0.40625
             0.01357,              0.02734,              0.01357,              0.32039,              0.54634,              0.41772
             0.01488,              0.03516,              0.03468,              0.15000,              0.23607,              0.27896
             0.01479,              0.03540,              0.03113,              0.15010,              0.24247,              0.24958
             0.01307,              0.03271,              0.03186,              0.15975,              0.23801,              0.28042
             0.01720,              0.04175,              0.03246,              0.19690,              0.31376,              0.29423
             0.01547,              0.05176,              0.04354,              0.21696,              0.40304,              0.40267
             0.01515,              0.07422,              0.06268,              0.22663,              0.56401,              0.54894
             0.01641,              0.07349,              0.06987,              0.25298,              0.58789,              0.62777
             0.01582,              0.07837,              0.06508,              0.27019,              0.65779,              0.63135
             0.01320,              0.06519,              0.05607,              0.25081,              0.61379,              0.61058
             0.01806,              0.06909,              0.05906,              0.27508,              0.63453,              0.64373
             0.01318,              0.06201,              0.05436,              0.21490,              0.57859,              0.58273
             0.01536,              0.06128,              0.05072,              0.21303,              0.55654,              0.53521
             0.01601,              0.05420,              0.03820,              0.18765,              0.49115,              0.40995
             0.01232,              0.05371,              0.04447,              0.16284,              0.46122,              0.44516
             0.01118,              0.05884,              0.04796,              0.14789,              0.47535,              0.44444
             0.01074,              0.05151,              0.04489,              0.12649,              0.42285,              0.41803
             0.01266,              0.04590,              0.03924,              0.15827,              0.38211,              0.38017
             0.03242,              0.06714,              0.06241,              0.27559,              0.40029,              0.43620
             0.03027,              0.06616,              0.05543,              0.25148,              0.38604,              0.39971
             0.02685,              0.05884,              0.04895,              0.20381,              0.34136,              0.34203
             0.02767,              0.05737,              0.04809,              0.21007,              0.32639,              0.32766
             0.02451,              0.04761,              0.03869,              0.19327,              0.27083,              0.27983
             0.02697,              0.04614,              0.03594,              0.22452,              0.26323,              0.26829
             0.02436,              0.04517,              0.03991,              0.21118,              0.26167,              0.30299
             0.02447,              0.04712,              0.04235,              0.24302,              0.28012,              0.31679
             0.02017,              0.04492,              0.04566,              0.19669,              0.28006,              0.34143
             0.02065,              0.04712,              0.04626,              0.21218,              0.30394,              0.36116
             0.01627,              0.04419,              0.04618,              0.17828,              0.30471,              0.35176
             0.01333,              0.04639,              0.03824,              0.16258,              0.34050,              0.31434
             0.01670,              0.04468,              0.03473,              0.19811,              0.34463,              0.32480
             0.02461,              0.05591,              0.04013,              0.31043,              0.43454,              0.38710
             0.02636,              0.05835,              0.04454,              0.34509,              0.47047,              0.46121
             0.02941,              0.07080,              0.05205,              0.37245,              0.57312,              0.52192
             0.03312,              0.08057,              0.05915,              0.44205,              0.65347,              0.61135
             0.01052,              0.06763,              0.05796,              0.20079,              0.76731,              0.75821
             0.01045,              0.04932,              0.04027,              0.16667,              0.60843,              0.57705
             0.00684,              0.03369,              0.02696,              0.11881,              0.44231,              0.40678
             0.00777,              0.02563,              0.01908,              0.12987,              0.32407,              0.28146
             0.00543,              0.02222,              0.01603,              0.08667,              0.27576,              0.23028
             0.00582,              0.02026,              0.01918,              0.11388,              0.25617,              0.28882
             0.00809,              0.02661,              0.02006,              0.17814,              0.34713,              0.30351
             0.00901,              0.03687,              0.03059,              0.23711,              0.48710,              0.46801
             0.00695,              0.04810,              0.04243,              0.26515,              0.66554,              0.65480
             0.00262,              0.04077,              0.03801,              0.14563,              0.69008,              0.68354
             0.00172,              0.03003,              0.02674,              0.11828,              0.63402,              0.60000
             0.00380,              0.01611,              0.01174,              0.20408,              0.46809,              0.39062
             0.00164,              0.00928,              0.00625,              0.09375,              0.33043,              0.26852
             0.00230,              0.00879,              0.00536,              0.11111,              0.33028,              0.26214
             0.00758,              0.01221,              0.00432,              0.26829,              0.38462,              0.20000
             0.00938,              0.01953,              0.01090,              0.30128,              0.50955,              0.36567
             0.00501,              0.02075,              0.01709,              0.14907,              0.51829,              0.49693
             0.01799,              0.05981,              0.04491,              0.24129,              0.58753,              0.53418
             0.01829,              0.06274,              0.04801,              0.23810,              0.59217,              0.53140
             0.00918,              0.04395,              0.04041,              0.14323,              0.42755,              0.43794
             0.01820,              0.04443,              0.03016,              0.23545,              0.43750,              0.35024
