#        MSE_LOSS_t1,          MSE_LOSS_t2,          MSE_LOSS_t3,          MSE_LOSS_t4,          MSE_LOSS_t5,     MSE_LOSS_NULL_t1,     MSE_LOSS_NULL_t2,     MSE_LOSS_NULL_t3,     MSE_LOSS_NULL_t4,     MSE_LOSS_NULL_t5,     MSE_LOSS_INPUT_t1,    MSE_LOSS_INPUT_t2,    MSE_LOSS_INPUT_t3,    MSE_LOSS_INPUT_t4,    MSE_LOSS_INPUT_t5,     JACCARD_LOSS_t1,      JACCARD_LOSS_t2,      JACCARD_LOSS_t3,      JACCARD_LOSS_t4,      JACCARD_LOSS_t5,     JACCARD_LOSS_NULL_t1, JACCARD_LOSS_NULL_t2, JACCARD_LOSS_NULL_t3, JACCARD_LOSS_NULL_t4, JACCARD_LOSS_NULL_t5,     JACCARD_LOSS_INPUT_t1, JACCARD_LOSS_INPUT_t2, JACCARD_LOSS_INPUT_t3, JACCARD_LOSS_INPUT_t4, JACCARD_LOSS_INPUT_t5
             0.00782,              0.01788,              0.02943,              0.03711,              0.04791,              0.00586,              0.01343,              0.01318,              0.01123,              0.01245,              0.00553,              0.00962,              0.01998,              0.03043,              0.03776,              0.11176,              0.20366,              0.29647,              0.34685,              0.42398,              0.07362,              0.14986,              0.13203,              0.10624,              0.11461,              0.09036,              0.12500,              0.22857,              0.29787,              0.35360
             0.02016,              0.03672,              0.05074,              0.06142,              0.07451,              0.01099,              0.01416,              0.01099,              0.00928,              0.01050,              0.01532,              0.02676,              0.04277,              0.05660,              0.06666,              0.19132,              0.29310,              0.35737,              0.39791,              0.45607,              0.09494,              0.11306,              0.08272,              0.06678,              0.07313,              0.15702,              0.22761,              0.32285,              0.38000,              0.42302
             0.00518,              0.01372,              0.01973,              0.02694,              0.03267,              0.00635,              0.00854,              0.00659,              0.00757,              0.00610,              0.00266,              0.00567,              0.01314,              0.01988,              0.02708,              0.29412,              0.54808,              0.63780,              0.72549,              0.78947,              0.28571,              0.35000,              0.23478,              0.21986,              0.16234,              0.18519,              0.29268,              0.54000,              0.64062,              0.72727
             0.01515,              0.02542,              0.03379,              0.04124,              0.05319,              0.00806,              0.01416,              0.01025,              0.00903,              0.01001,              0.01395,              0.01964,              0.03016,              0.03854,              0.04552,              0.15116,              0.22736,              0.28889,              0.33938,              0.41770,              0.06667,              0.11861,              0.09052,              0.08168,              0.09425,              0.13450,              0.17939,              0.26316,              0.31465,              0.36250
             0.00634,              0.00681,              0.00998,              0.01462,              0.01675,              0.00342,              0.00293,              0.00415,              0.00439,              0.00439,              0.00578,              0.00751,              0.00785,              0.01028,              0.01494,              0.15344,              0.17391,              0.25556,              0.36313,              0.42012,              0.07692,              0.07101,              0.10759,              0.12766,              0.14634,              0.13846,              0.18848,              0.20109,              0.26257,              0.36207
             0.00439,              0.00819,              0.01198,              0.01459,              0.01605,              0.00244,              0.00269,              0.00342,              0.00220,              0.00171,              0.00346,              0.00609,              0.01010,              0.01354,              0.01642,              0.08230,              0.15891,              0.20974,              0.25091,              0.26354,              0.04184,              0.04435,              0.05385,              0.03383,              0.02602,              0.07531,              0.12903,              0.18605,              0.23792,              0.26715
             0.01355,              0.01969,              0.02878,              0.03840,              0.05008,              0.00903,              0.00708,              0.01025,              0.00952,              0.01001,              0.01155,              0.01631,              0.02222,              0.03177,              0.04074,              0.17323,              0.23514,              0.31633,              0.40842,              0.50469,              0.10109,              0.08309,              0.12389,              0.12150,              0.12975,              0.15803,              0.19740,              0.25128,              0.34848,              0.43243
             0.00060,              0.00070,              0.00092,              0.00184,              0.00315,              0.00098,              0.00146,              0.00049,              0.00195,              0.00171,              0.00054,              0.00127,              0.00076,              0.00104,              0.00147,              0.03704,              0.08000,              0.08333,              0.19565,              0.33333,              0.07018,              0.11321,              0.04255,              0.17778,              0.18919,              0.07018,              0.11111,              0.08163,              0.10417,              0.17778
             0.00267,              0.00558,              0.00814,              0.01206,              0.01531,              0.00342,              0.00293,              0.00220,              0.00342,              0.00195,              0.00046,              0.00272,              0.00594,              0.00865,              0.01336,              0.17910,              0.31646,              0.39773,              0.50000,              0.57273,              0.20896,              0.15190,              0.10227,              0.13725,              0.07273,              0.03636,              0.19403,              0.32911,              0.42045,              0.53922
             0.01328,              0.01424,              0.01872,              0.02310,              0.02529,              0.00317,              0.00610,              0.00464,              0.00513,              0.00439,              0.01544,              0.01908,              0.01768,              0.02186,              0.02554,              0.25275,              0.24609,              0.33333,              0.40637,              0.45749,              0.05118,              0.10081,              0.08190,              0.09722,              0.09184,              0.28169,              0.30769,              0.30888,              0.37452,              0.44314
             0.01225,              0.01940,              0.02619,              0.03439,              0.03987,              0.00708,              0.00586,              0.00366,              0.00513,              0.00781,              0.00715,              0.01617,              0.02283,              0.02983,              0.03781,              0.20063,              0.26807,              0.35860,              0.43429,              0.49580,              0.09603,              0.08136,              0.05300,              0.07609,              0.11679,              0.12540,              0.23077,              0.31487,              0.38776,              0.46779
             0.01010,              0.02244,              0.03171,              0.04317,              0.05424,              0.01001,              0.01196,              0.00806,              0.00708,              0.00586,              0.00762,              0.01773,              0.02929,              0.03873,              0.04940,              0.16287,              0.31304,              0.38172,              0.46914,              0.53899,              0.13898,              0.15556,              0.10313,              0.08657,              0.06838,              0.12759,              0.26444,              0.36944,              0.44301,              0.51559
             0.00630,              0.01064,              0.01584,              0.01981,              0.02214,              0.00635,              0.00684,              0.00659,              0.00537,              0.00391,              0.00215,              0.00766,              0.01095,              0.01652,              0.01923,              0.19868,              0.30864,              0.38953,              0.47727,              0.52778,              0.17105,              0.17500,              0.16168,              0.13018,              0.09467,              0.07353,              0.23529,              0.30573,              0.41176,              0.48824
             0.00640,              0.01101,              0.01631,              0.02100,              0.02517,              0.00684,              0.00342,              0.00269,              0.00244,              0.00244,              0.00377,              0.00784,              0.01500,              0.01992,              0.02325,              0.08869,              0.15522,              0.21739,              0.27457,              0.31304,              0.08642,              0.04516,              0.03607,              0.03344,              0.03460,              0.05828,              0.11480,              0.20408,              0.26074,              0.28902
             0.00181,              0.00360,              0.00698,              0.01081,              0.01355,              0.00171,              0.00171,              0.00269,              0.00244,              0.00146,              0.00075,              0.00247,              0.00436,              0.00838,              0.01257,              0.06849,              0.10000,              0.20645,              0.29814,              0.37037,              0.04795,              0.04762,              0.07333,              0.06667,              0.04054,              0.03472,              0.06849,              0.14000,              0.24516,              0.34783
             0.02906,              0.05020,              0.06816,              0.08298,              0.08985,              0.02441,              0.02637,              0.01685,              0.01562,              0.01001,              0.01907,              0.03296,              0.05380,              0.06991,              0.08394,              0.26280,              0.38957,              0.50678,              0.57971,              0.60404,              0.17483,              0.21600,              0.16707,              0.16754,              0.10904,              0.17785,              0.26162,              0.40956,              0.51007,              0.58654
