#        MSE_LOSS_t1,          MSE_LOSS_t2,          MSE_LOSS_t3,          MSE_LOSS_t4,          MSE_LOSS_t5,     MSE_LOSS_NULL_t1,     MSE_LOSS_NULL_t2,     MSE_LOSS_NULL_t3,     MSE_LOSS_NULL_t4,     MSE_LOSS_NULL_t5,     MSE_LOSS_INPUT_t1,    MSE_LOSS_INPUT_t2,    MSE_LOSS_INPUT_t3,    MSE_LOSS_INPUT_t4,    MSE_LOSS_INPUT_t5,     JACCARD_LOSS_t1,      JACCARD_LOSS_t2,      JACCARD_LOSS_t3,      JACCARD_LOSS_t4,      JACCARD_LOSS_t5,     JACCARD_LOSS_NULL_t1, JACCARD_LOSS_NULL_t2, JACCARD_LOSS_NULL_t3, JACCARD_LOSS_NULL_t4, JACCARD_LOSS_NULL_t5,     JACCARD_LOSS_INPUT_t1, JACCARD_LOSS_INPUT_t2, JACCARD_LOSS_INPUT_t3, JACCARD_LOSS_INPUT_t4, JACCARD_LOSS_INPUT_t5
             0.00771,              0.01631,              0.02290,              0.03169,              0.04567,              0.01050,              0.01855,              0.01611,              0.01807,              0.01807,              0.00631,              0.01800,              0.02435,              0.02680,              0.03286,              0.13091,              0.27397,              0.36735,              0.44762,              0.55114,              0.15248,              0.25333,              0.23158,              0.25342,              0.23492,              0.12268,              0.29431,              0.36964,              0.40476,              0.45367
             0.00529,              0.00989,              0.01709,              0.02377,              0.04766,              0.01074,              0.01001,              0.01172,              0.01025,              0.00781,              0.00530,              0.00837,              0.01064,              0.01541,              0.04329,              0.17262,              0.28000,              0.41146,              0.49029,              0.69969,              0.25287,              0.25309,              0.30380,              0.25455,              0.18182,              0.18129,              0.24309,              0.26857,              0.36313,              0.67752
             0.00555,              0.01433,              0.02901,              0.04406,              0.05581,              0.01343,              0.01904,              0.01831,              0.01929,              0.01978,              0.00981,              0.01643,              0.02729,              0.03677,              0.05174,              0.09873,              0.19547,              0.32783,              0.40085,              0.47714,              0.17799,              0.23077,              0.21246,              0.21067,              0.20769,              0.19195,              0.22767,              0.31401,              0.36508,              0.45674
             0.00657,              0.01275,              0.02056,              0.03162,              0.04037,              0.01050,              0.00977,              0.01196,              0.00854,              0.01270,              0.00749,              0.01616,              0.02364,              0.03257,              0.03918,              0.14341,              0.21502,              0.30794,              0.42857,              0.52312,              0.17131,              0.15267,              0.18491,              0.14523,              0.23009,              0.17391,              0.26599,              0.33639,              0.42571,              0.49296
             0.00355,              0.00827,              0.01357,              0.01793,              0.02388,              0.01001,              0.00757,              0.01367,              0.00586,              0.01294,              0.00737,              0.01067,              0.02003,              0.01924,              0.01915,              0.07143,              0.18595,              0.28270,              0.34468,              0.41473,              0.16872,              0.13191,              0.23140,              0.11594,              0.24537,              0.16116,              0.22951,              0.37165,              0.34413,              0.35391
             0.00508,              0.00860,              0.01527,              0.03553,              0.05951,              0.00806,              0.00391,              0.00439,              0.00635,              0.00513,              0.00381,              0.00925,              0.01560,              0.03528,              0.06007,              0.21678,              0.27922,              0.42262,              0.68145,              0.80480,              0.23239,              0.11511,              0.12500,              0.17105,              0.13725,              0.15038,              0.31410,              0.43976,              0.68421,              0.81269
             0.00351,              0.00867,              0.01257,              0.02611,              0.06257,              0.01294,              0.01855,              0.01709,              0.01660,              0.02393,              0.01081,              0.01595,              0.01980,              0.03188,              0.06181,              0.07364,              0.18952,              0.27354,              0.49612,              0.76053,              0.18467,              0.27437,              0.28807,              0.31193,              0.42241,              0.20351,              0.28417,              0.37597,              0.54874,              0.76613
             0.00841,              0.01425,              0.02356,              0.03323,              0.04379,              0.01294,              0.01099,              0.01221,              0.01245,              0.01782,              0.00552,              0.01039,              0.01719,              0.02792,              0.03748,              0.13772,              0.19886,              0.29752,              0.40431,              0.52022,              0.16308,              0.13393,              0.14663,              0.15000,              0.21345,              0.09841,              0.15588,              0.22350,              0.35734,              0.45777
             0.00394,              0.00892,              0.00847,              0.01136,              0.01842,              0.01416,              0.01440,              0.00635,              0.00854,              0.00586,              0.00976,              0.00904,              0.00903,              0.00969,              0.01999,              0.08642,              0.17797,              0.16964,              0.23923,              0.40179,              0.20939,              0.22868,              0.11304,              0.15909,              0.12308,              0.17603,              0.17551,              0.18341,              0.19816,              0.40851
             0.00373,              0.00973,              0.01797,              0.02094,              0.03127,              0.00757,              0.01050,              0.00977,              0.01025,              0.00708,              0.00422,              0.01019,              0.01577,              0.02317,              0.03262,              0.07420,              0.15217,              0.23398,              0.25266,              0.35059,              0.11032,              0.14145,              0.12308,              0.12104,              0.08333,              0.09319,              0.15434,              0.21637,              0.28226,              0.35514
