#           MSE_LOSS,        MSE_LOSS_NULL,       MSE_LOSS_INPUT,         JACCARD_LOSS,    JACCARD_LOSS_NULL,   JACCARD_LOSS_INPUT
             0.00566,              0.01345,              0.00817,              0.12725,              0.21931,              0.17876
             0.00857,              0.02255,              0.01430,              0.10437,              0.19761,              0.16298
             0.00933,              0.02172,              0.01315,              0.13921,              0.23262,              0.18776
             0.00685,              0.01561,              0.00998,              0.10103,              0.16441,              0.13511
             0.00452,              0.01252,              0.00898,              0.10133,              0.19302,              0.17363
             0.00644,              0.01417,              0.00916,              0.15103,              0.23649,              0.20629
             0.00544,              0.01327,              0.00798,              0.08426,              0.15030,              0.11585
             0.00665,              0.01873,              0.01167,              0.09144,              0.18524,              0.14974
             0.00491,              0.01150,              0.00747,              0.10600,              0.16989,              0.14019
             0.00537,              0.01500,              0.00949,              0.11219,              0.21157,              0.17101
             0.00165,              0.00338,              0.00202,              0.12908,              0.21108,              0.16877
             0.00749,              0.01816,              0.01157,              0.10087,              0.17674,              0.14792
             0.00273,              0.00819,              0.00549,              0.08513,              0.19043,              0.16123
             0.00585,              0.01189,              0.00690,              0.14786,              0.21873,              0.18265
             0.00715,              0.01780,              0.01159,              0.09902,              0.17011,              0.13999
             0.01133,              0.02499,              0.01586,              0.09460,              0.15099,              0.12406
             0.00880,              0.02250,              0.01472,              0.11611,              0.20513,              0.16947
             0.00537,              0.01102,              0.00654,              0.15637,              0.23546,              0.19069
             0.00638,              0.01092,              0.00572,              0.12571,              0.16053,              0.11527
             0.00620,              0.01704,              0.01122,              0.10336,              0.20859,              0.17844
             0.00635,              0.01457,              0.00847,              0.13896,              0.22748,              0.16825
             0.00799,              0.01899,              0.01184,              0.11356,              0.18804,              0.15413
             0.00568,              0.01748,              0.01139,              0.09169,              0.20856,              0.16895
             0.00676,              0.01727,              0.01112,              0.10871,              0.19759,              0.16180
             0.00727,              0.01836,              0.01186,              0.09736,              0.17506,              0.14120
             0.00801,              0.01697,              0.01010,              0.11262,              0.16869,              0.13350
             0.00121,              0.00402,              0.00283,              0.05955,              0.14558,              0.13293
             0.00763,              0.02039,              0.01406,              0.09741,              0.18360,              0.16433
             0.00723,              0.01399,              0.00792,              0.14280,              0.19415,              0.14690
             0.00480,              0.00928,              0.00608,              0.08398,              0.11973,              0.09939
             0.00458,              0.01032,              0.00569,              0.11922,              0.18934,              0.14184
             0.00764,              0.01507,              0.00815,              0.11427,              0.16674,              0.12034
             0.00617,              0.01757,              0.01122,              0.10290,              0.19924,              0.16181
             0.00588,              0.01501,              0.00934,              0.13415,              0.23193,              0.19106
             0.00613,              0.01601,              0.01001,              0.10676,              0.19933,              0.16345
             0.00496,              0.01203,              0.00763,              0.13904,              0.24690,              0.20829
             0.00365,              0.01002,              0.00649,              0.09580,              0.18868,              0.15945
             0.00211,              0.00680,              0.00453,              0.06828,              0.15324,              0.12763
             0.00490,              0.01493,              0.01042,              0.08773,              0.18465,              0.16194
             0.00544,              0.01294,              0.00807,              0.12166,              0.20128,              0.16237
             0.00397,              0.01214,              0.00869,              0.06569,              0.13844,              0.12246
             0.00528,              0.01525,              0.01046,              0.08674,              0.17354,              0.15021
             0.00216,              0.00788,              0.00562,              0.06812,              0.17737,              0.15891
             0.00808,              0.01802,              0.00985,              0.10316,              0.16764,              0.12355
             0.00206,              0.00615,              0.00410,              0.09891,              0.21270,              0.16867
             0.00558,              0.01217,              0.00710,              0.12339,              0.19430,              0.15234
             0.00589,              0.01817,              0.01192,              0.07961,              0.17090,              0.14277
             0.00700,              0.01802,              0.01209,              0.09397,              0.17162,              0.14788
             0.00761,              0.01493,              0.00758,              0.12583,              0.18004,              0.12320
             0.00499,              0.01390,              0.00875,              0.09213,              0.18283,              0.15057
             0.00247,              0.00481,              0.00304,              0.11860,              0.17998,              0.15567
             0.00621,              0.01293,              0.00731,              0.11890,              0.18334,              0.14128
             0.00742,              0.01552,              0.00934,              0.14049,              0.21460,              0.16657
             0.01024,              0.01916,              0.01102,              0.11659,              0.16943,              0.12813
             0.00629,              0.01386,              0.00833,              0.13717,              0.20786,              0.16240
             0.00734,              0.01719,              0.01062,              0.12286,              0.20670,              0.16444
             0.00952,              0.02106,              0.01279,              0.13451,              0.21885,              0.17541
             0.00777,              0.01758,              0.01045,              0.13360,              0.21011,              0.16138
             0.00465,              0.01136,              0.00788,              0.08702,              0.15934,              0.13544
             0.00534,              0.01361,              0.00872,              0.11611,              0.20607,              0.17163
             0.00883,              0.01994,              0.01161,              0.10976,              0.18549,              0.14238
             0.00975,              0.01745,              0.00946,              0.10783,              0.13999,              0.10092
             0.00462,              0.00939,              0.00574,              0.18242,              0.26333,              0.20399
             0.00702,              0.01972,              0.01293,              0.11049,              0.21448,              0.18614
             0.00471,              0.01307,              0.00898,              0.08897,              0.16981,              0.14637
             0.00684,              0.01435,              0.00754,              0.14333,              0.22430,              0.15915
             0.00516,              0.01243,              0.00716,              0.11968,              0.20401,              0.15985
             0.00273,              0.00959,              0.00707,              0.07171,              0.16832,              0.15445
             0.00664,              0.01624,              0.00988,              0.10156,              0.17758,              0.14096
             0.00639,              0.01539,              0.00937,              0.11812,              0.20121,              0.15806
             0.00755,              0.01491,              0.00832,              0.15491,              0.23515,              0.17436
             0.00161,              0.00550,              0.00407,              0.10078,              0.23620,              0.22304
             0.00612,              0.01596,              0.01089,              0.13405,              0.23729,              0.21120
             0.00708,              0.01488,              0.00868,              0.13536,              0.21035,              0.16413
             0.00576,              0.01295,              0.00702,              0.13751,              0.21966,              0.16037
             0.00801,              0.01962,              0.01282,              0.12425,              0.22111,              0.19440
             0.00340,              0.00903,              0.00600,              0.11429,              0.20155,              0.17336
             0.00703,              0.01661,              0.01002,              0.11744,              0.19941,              0.16267
             0.00788,              0.01650,              0.00873,              0.14253,              0.21979,              0.16144
             0.00978,              0.02368,              0.01412,              0.11981,              0.20255,              0.15692
             0.00738,              0.01602,              0.00937,              0.16499,              0.24885,              0.19115
             0.00581,              0.01147,              0.00623,              0.17683,              0.25750,              0.18344
             0.00609,              0.01615,              0.01042,              0.11181,              0.20732,              0.17778
             0.00588,              0.01582,              0.00955,              0.07929,              0.15780,              0.12020
             0.00308,              0.00708,              0.00453,              0.16188,              0.27619,              0.22723
             0.00655,              0.01633,              0.01008,              0.09581,              0.17347,              0.14049
             0.00731,              0.01924,              0.01186,              0.12966,              0.23811,              0.19226
             0.00710,              0.01415,              0.00830,              0.11103,              0.15453,              0.11730
             0.00487,              0.01297,              0.00847,              0.11329,              0.21620,              0.17911
             0.00723,              0.01636,              0.01009,              0.13727,              0.22147,              0.17506
             0.00479,              0.01321,              0.00809,              0.11597,              0.22179,              0.17602
             0.00167,              0.00459,              0.00295,              0.09643,              0.18298,              0.15537
             0.00666,              0.01483,              0.00920,              0.12093,              0.18875,              0.15200
             0.00674,              0.01841,              0.01231,              0.10413,              0.19287,              0.16500
             0.00483,              0.01020,              0.00624,              0.10375,              0.15760,              0.12436
             0.00206,              0.00528,              0.00372,              0.07178,              0.12916,              0.11271
             0.00691,              0.01511,              0.00906,              0.16525,              0.25345,              0.19591
             0.00424,              0.01326,              0.00868,              0.10024,              0.23327,              0.20089
             0.00725,              0.01724,              0.01086,              0.13113,              0.22047,              0.17987
             0.00568,              0.01316,              0.00837,              0.12203,              0.20894,              0.16765
             0.00668,              0.01510,              0.00962,              0.11736,              0.18863,              0.16026
             0.00845,              0.02112,              0.01358,              0.12371,              0.21694,              0.18365
             0.00555,              0.01619,              0.01114,              0.09909,              0.20690,              0.17831
             0.00921,              0.01754,              0.00897,              0.13025,              0.18263,              0.12516
             0.01048,              0.02648,              0.01655,              0.12199,              0.22019,              0.18294
             0.00671,              0.01446,              0.00854,              0.11229,              0.17675,              0.14114
             0.00424,              0.01228,              0.00895,              0.09884,              0.20101,              0.17858
             0.00649,              0.01845,              0.01196,              0.10494,              0.20641,              0.17038
             0.00050,              0.00113,              0.00057,              0.13452,              0.21103,              0.13555
             0.00495,              0.01123,              0.00743,              0.11049,              0.17888,              0.15479
             0.00433,              0.01209,              0.00775,              0.10061,              0.20098,              0.16663
             0.00601,              0.01370,              0.00804,              0.10009,              0.17784,              0.13987
             0.00298,              0.00747,              0.00487,              0.12364,              0.20817,              0.17444
             0.00582,              0.01473,              0.00969,              0.11451,              0.20134,              0.16518
             0.00282,              0.00740,              0.00490,              0.09140,              0.17423,              0.14918
             0.00699,              0.01643,              0.01025,              0.10903,              0.18523,              0.15105
             0.00436,              0.01064,              0.00683,              0.11316,              0.20122,              0.17221
             0.00781,              0.01835,              0.01090,              0.10875,              0.18301,              0.14272
             0.00639,              0.01596,              0.00943,              0.09013,              0.15718,              0.12463
             0.00603,              0.01583,              0.01003,              0.10567,              0.19426,              0.15952
             0.00517,              0.01277,              0.00770,              0.12106,              0.21483,              0.17172
             0.00494,              0.01069,              0.00629,              0.13383,              0.20847,              0.16037
             0.00594,              0.01466,              0.00884,              0.09819,              0.17306,              0.13346
             0.00609,              0.01422,              0.00922,              0.08788,              0.14903,              0.12547
             0.00578,              0.01497,              0.00921,              0.12993,              0.22763,              0.18509
             0.00623,              0.01214,              0.00655,              0.16099,              0.22298,              0.15615
             0.00676,              0.01735,              0.01132,              0.11111,              0.20782,              0.17599
             0.00714,              0.01907,              0.01330,              0.11883,              0.21696,              0.19376
             0.00433,              0.01237,              0.00856,              0.10094,              0.20130,              0.17352
             0.00652,              0.01583,              0.01002,              0.10651,              0.18309,              0.14569
             0.00483,              0.00950,              0.00549,              0.13054,              0.19130,              0.14937
             0.00439,              0.00989,              0.00583,              0.15382,              0.24444,              0.18746
             0.00566,              0.01483,              0.00974,              0.09499,              0.17897,              0.15142
             0.00668,              0.01511,              0.00824,              0.10919,              0.18073,              0.13055
             0.00440,              0.01315,              0.00988,              0.08668,              0.17878,              0.16717
             0.00796,              0.01682,              0.01041,              0.13890,              0.21236,              0.16641
             0.00752,              0.02003,              0.01283,              0.09396,              0.17378,              0.14263
             0.00377,              0.01218,              0.00886,              0.06985,              0.16413,              0.14607
             0.00786,              0.02312,              0.01549,              0.08844,              0.18478,              0.15460
             0.00820,              0.01625,              0.00826,              0.11356,              0.16335,              0.11359
             0.00686,              0.01597,              0.00885,              0.11316,              0.18885,              0.13902
             0.00565,              0.01402,              0.00821,              0.11191,              0.20007,              0.15581
             0.00209,              0.00359,              0.00172,              0.11223,              0.15057,              0.10432
             0.00691,              0.01704,              0.01059,              0.10170,              0.18358,              0.14929
             0.00600,              0.01482,              0.01000,              0.11808,              0.20586,              0.17893
             0.00790,              0.01830,              0.01073,              0.11766,              0.19534,              0.15123
             0.00326,              0.00757,              0.00466,              0.13206,              0.21774,              0.16929
             0.00608,              0.01474,              0.00945,              0.11333,              0.18952,              0.15464
             0.00363,              0.00905,              0.00583,              0.10301,              0.17932,              0.14978
             0.00575,              0.01787,              0.01248,              0.08445,              0.17418,              0.14441
             0.00594,              0.01439,              0.00917,              0.10382,              0.18913,              0.14954
             0.00585,              0.01052,              0.00642,              0.11535,              0.15529,              0.12227
             0.00312,              0.00695,              0.00413,              0.12411,              0.20547,              0.17066
             0.00853,              0.01999,              0.01331,              0.10333,              0.17718,              0.14881
             0.00495,              0.01192,              0.00727,              0.11936,              0.21437,              0.17250
             0.00573,              0.01541,              0.01035,              0.11224,              0.21139,              0.18043
             0.00669,              0.01663,              0.01031,              0.08387,              0.15222,              0.12440
             0.00515,              0.01199,              0.00608,              0.10174,              0.16802,              0.10850
             0.00670,              0.01444,              0.00830,              0.15361,              0.23793,              0.18109
             0.00576,              0.01435,              0.00887,              0.08607,              0.15381,              0.11865
             0.00339,              0.00758,              0.00433,              0.10267,              0.17549,              0.13674
             0.00583,              0.01579,              0.01083,              0.08760,              0.16856,              0.14623
             0.00833,              0.01945,              0.01256,              0.12099,              0.20273,              0.17249
             0.00322,              0.00854,              0.00542,              0.12477,              0.22774,              0.18567
             0.00405,              0.01183,              0.00794,              0.10593,              0.21650,              0.18391
             0.00350,              0.00881,              0.00606,              0.11473,              0.21134,              0.18225
             0.00431,              0.01705,              0.01216,              0.06075,              0.16332,              0.14026
             0.00721,              0.01663,              0.01072,              0.10061,              0.16652,              0.13595
             0.00660,              0.01587,              0.00954,              0.10123,              0.17311,              0.13517
             0.00624,              0.01374,              0.00811,              0.13010,              0.21215,              0.17491
             0.00775,              0.01776,              0.01151,              0.08815,              0.14926,              0.12721
             0.00432,              0.01019,              0.00617,              0.13582,              0.22612,              0.17692
             0.00750,              0.01534,              0.00899,              0.12965,              0.19491,              0.15630
             0.00775,              0.01600,              0.00923,              0.11963,              0.17735,              0.13591
             0.00207,              0.00488,              0.00330,              0.14974,              0.25798,              0.22554
             0.00431,              0.01413,              0.00988,              0.06316,              0.14581,              0.12229
             0.00218,              0.00681,              0.00422,              0.06681,              0.14445,              0.11876
             0.01011,              0.02328,              0.01445,              0.12292,              0.19679,              0.16136
             0.00334,              0.00915,              0.00581,              0.09972,              0.19566,              0.15877
             0.00408,              0.01168,              0.00743,              0.08901,              0.17019,              0.13598
             0.00264,              0.00747,              0.00484,              0.09918,              0.20429,              0.16902
             0.00759,              0.01804,              0.01145,              0.12287,              0.21138,              0.17596
             0.00591,              0.01340,              0.00792,              0.15002,              0.23255,              0.17988
             0.00422,              0.00908,              0.00519,              0.15967,              0.26499,              0.20828
             0.00889,              0.02317,              0.01510,              0.09623,              0.17785,              0.15047
             0.00252,              0.00650,              0.00419,              0.12786,              0.23448,              0.18810
             0.01006,              0.02043,              0.01117,              0.12165,              0.17825,              0.12766
             0.00437,              0.00820,              0.00538,              0.16389,              0.22222,              0.18559
             0.00980,              0.02328,              0.01508,              0.12395,              0.20828,              0.17565
             0.00248,              0.00689,              0.00460,              0.09428,              0.19041,              0.15888
             0.00775,              0.01759,              0.01116,              0.13733,              0.22326,              0.19556
             0.00714,              0.01685,              0.01000,              0.11694,              0.19970,              0.15301
             0.00371,              0.01051,              0.00701,              0.09356,              0.19941,              0.16750
             0.00540,              0.00924,              0.00479,              0.10140,              0.12427,              0.08089
             0.00858,              0.01790,              0.00963,              0.10211,              0.15474,              0.10792
             0.00347,              0.00811,              0.00563,              0.09224,              0.16192,              0.14293
             0.00611,              0.01467,              0.00960,              0.11551,              0.20000,              0.17196
             0.00638,              0.01566,              0.00930,              0.11228,              0.19954,              0.15603
             0.00603,              0.01659,              0.01105,              0.09557,              0.17849,              0.15050
             0.00432,              0.01158,              0.00727,              0.14290,              0.25077,              0.19441
             0.00747,              0.01784,              0.01154,              0.10578,              0.17905,              0.14894
             0.00535,              0.01510,              0.00991,              0.08583,              0.17377,              0.13729
             0.00421,              0.01205,              0.00831,              0.07367,              0.15425,              0.13289
             0.00243,              0.00920,              0.00682,              0.06512,              0.17019,              0.14965
             0.00455,              0.01067,              0.00658,              0.15765,              0.25776,              0.20906
             0.00191,              0.00418,              0.00295,              0.10094,              0.16034,              0.13407
             0.00997,              0.02572,              0.01591,              0.09113,              0.16876,              0.13356
             0.00659,              0.01270,              0.00785,              0.13307,              0.19350,              0.16231
             0.00481,              0.01142,              0.00723,              0.13391,              0.22581,              0.18689
             0.00386,              0.01136,              0.00752,              0.06922,              0.14525,              0.12475
             0.00309,              0.00775,              0.00533,              0.07836,              0.14412,              0.11503
             0.00664,              0.01518,              0.00837,              0.14386,              0.22698,              0.16860
             0.00714,              0.01778,              0.01157,              0.10143,              0.18151,              0.14867
             0.00428,              0.01253,              0.00854,              0.07830,              0.16207,              0.13833
             0.00518,              0.01199,              0.00714,              0.13667,              0.22767,              0.17808
             0.00541,              0.01235,              0.00743,              0.13659,              0.21649,              0.16566
             0.00532,              0.01318,              0.00807,              0.09368,              0.16413,              0.13157
             0.00256,              0.00752,              0.00483,              0.10071,              0.19973,              0.15980
             0.00891,              0.02049,              0.01196,              0.11257,              0.18102,              0.13667
             0.00788,              0.01861,              0.01126,              0.11231,              0.19245,              0.15533
             0.00320,              0.00793,              0.00502,              0.11454,              0.20774,              0.17491
             0.00368,              0.01174,              0.00793,              0.07706,              0.17943,              0.15479
             0.00510,              0.01226,              0.00779,              0.11769,              0.19613,              0.15670
             0.00327,              0.00851,              0.00500,              0.11971,              0.20791,              0.15420
             0.00845,              0.02255,              0.01481,              0.09695,              0.18037,              0.15032
             0.00779,              0.01999,              0.01164,              0.12887,              0.23293,              0.17808
             0.00550,              0.01290,              0.00800,              0.12671,              0.20774,              0.16787
             0.00454,              0.01019,              0.00598,              0.10037,              0.15962,              0.12773
             0.00231,              0.00496,              0.00254,              0.11704,              0.17962,              0.11010
             0.00853,              0.01821,              0.01066,              0.12702,              0.19339,              0.15176
             0.00355,              0.00581,              0.00253,              0.12196,              0.15517,              0.09052
             0.00339,              0.01213,              0.00907,              0.06080,              0.15090,              0.13695
             0.00269,              0.00544,              0.00303,              0.12716,              0.18038,              0.14456
             0.00669,              0.01682,              0.01080,              0.10358,              0.18321,              0.14787
             0.00612,              0.01802,              0.01200,              0.09908,              0.20506,              0.17638
             0.00757,              0.01736,              0.01071,              0.11117,              0.18244,              0.14931
             0.00587,              0.01500,              0.01002,              0.09024,              0.17036,              0.14031
             0.00792,              0.01862,              0.01201,              0.11119,              0.18644,              0.16003
             0.00541,              0.01336,              0.00847,              0.10160,              0.17925,              0.14354
             0.00690,              0.01706,              0.01141,              0.12675,              0.22016,              0.19310
             0.00626,              0.01645,              0.01147,              0.08530,              0.16109,              0.14056
             0.00726,              0.01819,              0.01215,              0.12412,              0.21645,              0.18866
             0.00694,              0.01835,              0.01130,              0.09086,              0.16469,              0.12950
             0.00399,              0.01043,              0.00710,              0.08806,              0.15819,              0.13683
             0.00663,              0.01818,              0.01170,              0.07929,              0.15475,              0.12896
             0.00372,              0.00847,              0.00534,              0.11828,              0.18470,              0.14820
             0.00585,              0.01506,              0.00985,              0.10232,              0.18894,              0.15837
             0.00189,              0.00342,              0.00177,              0.14555,              0.20290,              0.15501
             0.00577,              0.01151,              0.00675,              0.13207,              0.18772,              0.14582
             0.00449,              0.00885,              0.00480,              0.11272,              0.16166,              0.11232
             0.00528,              0.01429,              0.00950,              0.10432,              0.20471,              0.17518
             0.00526,              0.01485,              0.00934,              0.09752,              0.19435,              0.15820
             0.00419,              0.00885,              0.00483,              0.09964,              0.14894,              0.10468
             0.00614,              0.01891,              0.01223,              0.08023,              0.17864,              0.14445
             0.00375,              0.01185,              0.00777,              0.08148,              0.18971,              0.15511
             0.00254,              0.00935,              0.00695,              0.06030,              0.15126,              0.13305
             0.00701,              0.01759,              0.01073,              0.09949,              0.18161,              0.14368
             0.00355,              0.00770,              0.00456,              0.09749,              0.15265,              0.11762
             0.00337,              0.00626,              0.00372,              0.13586,              0.19272,              0.14830
             0.00471,              0.01207,              0.00776,              0.11799,              0.20974,              0.17404
             0.00504,              0.01061,              0.00631,              0.11195,              0.17832,              0.14181
             0.00646,              0.01537,              0.00938,              0.12132,              0.21093,              0.17688
             0.00713,              0.01618,              0.00944,              0.12951,              0.20806,              0.16049
             0.00360,              0.01007,              0.00666,              0.10362,              0.19595,              0.16181
             0.00690,              0.01487,              0.00919,              0.13924,              0.21510,              0.17591
             0.00673,              0.01596,              0.01000,              0.09064,              0.15423,              0.11998
             0.00383,              0.01195,              0.00797,              0.09795,              0.21668,              0.18332
