#        MSE_LOSS_t1,          MSE_LOSS_t2,          MSE_LOSS_t3,          MSE_LOSS_t4,          MSE_LOSS_t5,     MSE_LOSS_NULL_t1,     MSE_LOSS_NULL_t2,     MSE_LOSS_NULL_t3,     MSE_LOSS_NULL_t4,     MSE_LOSS_NULL_t5,     MSE_LOSS_INPUT_t1,    MSE_LOSS_INPUT_t2,    MSE_LOSS_INPUT_t3,    MSE_LOSS_INPUT_t4,    MSE_LOSS_INPUT_t5,     JACCARD_LOSS_t1,      JACCARD_LOSS_t2,      JACCARD_LOSS_t3,      JACCARD_LOSS_t4,      JACCARD_LOSS_t5,     JACCARD_LOSS_NULL_t1, JACCARD_LOSS_NULL_t2, JACCARD_LOSS_NULL_t3, JACCARD_LOSS_NULL_t4, JACCARD_LOSS_NULL_t5,     JACCARD_LOSS_INPUT_t1, JACCARD_LOSS_INPUT_t2, JACCARD_LOSS_INPUT_t3, JACCARD_LOSS_INPUT_t4, JACCARD_LOSS_INPUT_t5
             0.00850,              0.02058,              0.02661,              0.03821,              0.03827,              0.03076,              0.02954,              0.01538,              0.02026,              0.02002,              0.01792,              0.01597,              0.02232,              0.02867,              0.04264,              0.19313,              0.39744,              0.49345,              0.64567,              0.73394,              0.41311,              0.44161,              0.25301,              0.30182,              0.30370,              0.30142,              0.32287,              0.45662,              0.55656,              0.73984
             0.00973,              0.02966,              0.04313,              0.05426,              0.07026,              0.03247,              0.03809,              0.03271,              0.02856,              0.03418,              0.02211,              0.02653,              0.04449,              0.05059,              0.05938,              0.20000,              0.44702,              0.63946,              0.76768,              0.91900,              0.39701,              0.45882,              0.40606,              0.37025,              0.42169,              0.35987,              0.42708,              0.64706,              0.74828,              0.84797
             0.00897,              0.02252,              0.02965,              0.03215,              0.03968,              0.02417,              0.01709,              0.01587,              0.02075,              0.02197,              0.01347,              0.01218,              0.02481,              0.03168,              0.03010,              0.44118,              0.69286,              0.79618,              0.91156,              1.00000,              0.71223,              0.47619,              0.36723,              0.45699,              0.47872,              0.57143,              0.57292,              0.76812,              0.83974,              0.92647
             0.00876,              0.01722,              0.03079,              0.05165,              0.07073,              0.02197,              0.02417,              0.02808,              0.03247,              0.03711,              0.01483,              0.01733,              0.02224,              0.02899,              0.04679,              0.21399,              0.30142,              0.43988,              0.57975,              0.70629,              0.35019,              0.34375,              0.35938,              0.37047,              0.37438,              0.31667,              0.30483,              0.34853,              0.40606,              0.56944
             0.00284,              0.00453,              0.00766,              0.01943,              0.03011,              0.01538,              0.00732,              0.01050,              0.03149,              0.03369,              0.01132,              0.00606,              0.01438,              0.02923,              0.04190,              0.06122,              0.08667,              0.15299,              0.40444,              0.73446,              0.21070,              0.09709,              0.14098,              0.41479,              0.51111,              0.19521,              0.10738,              0.24080,              0.50000,              0.79111
             0.01025,              0.02539,              0.03441,              0.04473,              0.04855,              0.01831,              0.02588,              0.02783,              0.01758,              0.01904,              0.01551,              0.02286,              0.03591,              0.03555,              0.04518,              0.20000,              0.38806,              0.50163,              0.61180,              0.68317,              0.28626,              0.34194,              0.37377,              0.27481,              0.32099,              0.32714,              0.35443,              0.48632,              0.51961,              0.61270
             0.00609,              0.01116,              0.02266,              0.02900,              0.03257,              0.02148,              0.02222,              0.02246,              0.02856,              0.01489,              0.01070,              0.01571,              0.01777,              0.03628,              0.03429,              0.14343,              0.22745,              0.36630,              0.52521,              0.64414,              0.32117,              0.31271,              0.30872,              0.39262,              0.25847,              0.23577,              0.29699,              0.31250,              0.57664,              0.62500
             0.00359,              0.01040,              0.02304,              0.03199,              0.03367,              0.01562,              0.01562,              0.01733,              0.01099,              0.01074,              0.01189,              0.01134,              0.01933,              0.02939,              0.03176,              0.14961,              0.41379,              0.81967,              1.00000,              1.00000,              0.36994,              0.44755,              0.47651,              0.30201,              0.27848,              0.33333,              0.44800,              0.80556,              1.00000,              1.00000
             0.00693,              0.01786,              0.03401,              0.04441,              0.04984,              0.03760,              0.04102,              0.05005,              0.03979,              0.03003,              0.03053,              0.02907,              0.04202,              0.05189,              0.05726,              0.07952,              0.17684,              0.35849,              0.51913,              0.69180,              0.25753,              0.30657,              0.39652,              0.37130,              0.34167,              0.24621,              0.26769,              0.39703,              0.55097,              0.68376
             0.00706,              0.01426,              0.02568,              0.03963,              0.04833,              0.01318,              0.01440,              0.01758,              0.02393,              0.02466,              0.00859,              0.01284,              0.01656,              0.02529,              0.04059,              0.20290,              0.25818,              0.35849,              0.48324,              0.58127,              0.28571,              0.23984,              0.23841,              0.27920,              0.27596,              0.27027,              0.28455,              0.27957,              0.35048,              0.51576
