#           MSE_LOSS,        MSE_LOSS_NULL,       MSE_LOSS_INPUT,         JACCARD_LOSS,    JACCARD_LOSS_NULL,   JACCARD_LOSS_INPUT
             0.01229,              0.03205,              0.01996,              0.22571,              0.41643,              0.35312
             0.00929,              0.02551,              0.01646,              0.15220,              0.29989,              0.25274
             0.00686,              0.02146,              0.01371,              0.14423,              0.31581,              0.25903
             0.00265,              0.00662,              0.00427,              0.24667,              0.41036,              0.34996
             0.01172,              0.02777,              0.01690,              0.24122,              0.39120,              0.32018
             0.00354,              0.01361,              0.00921,              0.09105,              0.25024,              0.21618
             0.00531,              0.01569,              0.01022,              0.15531,              0.31665,              0.26519
             0.01088,              0.02651,              0.01527,              0.17296,              0.30343,              0.23468
             0.01074,              0.02754,              0.01786,              0.19872,              0.36108,              0.30442
             0.01542,              0.04260,              0.02738,              0.16123,              0.30477,              0.24766
             0.00946,              0.02977,              0.02002,              0.13787,              0.30343,              0.25898
             0.01315,              0.03320,              0.01990,              0.20108,              0.34036,              0.27655
             0.01672,              0.04112,              0.02412,              0.24696,              0.40796,              0.32234
             0.00936,              0.02527,              0.01566,              0.19142,              0.36238,              0.29942
             0.00772,              0.02206,              0.01504,              0.16233,              0.31430,              0.26863
             0.01606,              0.03828,              0.02184,              0.21584,              0.35621,              0.27437
             0.00924,              0.02510,              0.01618,              0.17887,              0.33135,              0.28033
             0.01556,              0.03915,              0.02380,              0.20333,              0.34539,              0.27354
             0.01190,              0.03203,              0.02016,              0.17455,              0.32507,              0.27081
             0.00721,              0.02470,              0.01767,              0.13088,              0.31060,              0.28046
             0.00315,              0.00925,              0.00620,              0.13728,              0.30303,              0.27372
             0.01304,              0.03251,              0.01996,              0.17233,              0.30952,              0.24686
             0.01113,              0.02860,              0.01806,              0.21821,              0.37589,              0.31572
             0.00048,              0.00141,              0.00108,              0.14187,              0.32353,              0.29483
             0.01149,              0.03135,              0.02067,              0.18252,              0.33767,              0.29255
             0.01205,              0.03104,              0.02007,              0.18974,              0.33823,              0.28304
             0.01308,              0.03638,              0.02196,              0.18959,              0.36323,              0.29063
             0.00988,              0.02874,              0.01765,              0.18672,              0.36280,              0.29039
             0.01358,              0.03771,              0.02492,              0.18759,              0.35310,              0.30204
             0.00867,              0.02452,              0.01598,              0.16540,              0.33657,              0.28853
             0.01167,              0.02634,              0.01554,              0.18220,              0.30276,              0.23723
             0.00583,              0.01784,              0.01207,              0.13588,              0.31170,              0.26975
             0.01612,              0.04267,              0.02542,              0.17018,              0.30555,              0.23902
             0.01021,              0.02413,              0.01608,              0.18284,              0.31201,              0.27615
             0.00926,              0.01935,              0.01124,              0.21843,              0.33850,              0.26391
             0.01487,              0.03550,              0.02099,              0.21253,              0.36533,              0.29148
             0.01575,              0.03676,              0.02142,              0.22234,              0.37326,              0.28670
             0.01124,              0.03176,              0.02122,              0.17257,              0.33555,              0.29020
             0.01260,              0.02912,              0.01752,              0.22507,              0.38110,              0.30414
             0.01086,              0.02864,              0.01690,              0.23580,              0.42360,              0.33888
             0.01105,              0.02946,              0.01779,              0.15201,              0.27784,              0.21774
             0.01146,              0.03034,              0.01945,              0.17393,              0.33072,              0.27792
             0.00936,              0.02670,              0.01711,              0.18568,              0.35173,              0.29249
             0.00918,              0.02001,              0.01230,              0.25524,              0.38284,              0.31163
             0.01134,              0.03503,              0.02245,              0.17572,              0.36211,              0.30021
             0.00816,              0.02244,              0.01351,              0.15464,              0.29533,              0.22963
             0.00826,              0.02626,              0.01827,              0.14134,              0.30839,              0.27214
             0.00702,              0.02132,              0.01477,              0.12815,              0.27072,              0.23495
             0.01019,              0.02109,              0.01308,              0.22565,              0.32444,              0.26171
             0.00642,              0.02178,              0.01527,              0.13048,              0.30420,              0.27083
             0.01438,              0.03227,              0.01828,              0.26766,              0.42323,              0.32578
             0.00940,              0.02535,              0.01589,              0.18610,              0.34964,              0.28512
             0.00985,              0.02430,              0.01310,              0.22954,              0.40123,              0.29355
             0.01239,              0.03176,              0.02044,              0.23249,              0.40485,              0.34583
             0.00889,              0.02800,              0.01877,              0.13003,              0.28732,              0.24383
             0.01244,              0.03327,              0.02131,              0.17273,              0.31693,              0.26158
             0.00731,              0.01433,              0.00717,              0.24345,              0.35841,              0.25376
             0.00551,              0.01536,              0.01035,              0.17556,              0.33700,              0.29396
             0.00888,              0.02368,              0.01515,              0.17761,              0.32539,              0.27211
             0.01097,              0.02671,              0.01553,              0.23859,              0.39721,              0.31002
             0.00897,              0.02544,              0.01625,              0.17569,              0.34513,              0.29048
             0.00259,              0.00668,              0.00337,              0.18415,              0.37090,              0.27609
             0.00728,              0.02366,              0.01554,              0.15651,              0.34848,              0.29758
             0.01031,              0.02660,              0.01627,              0.20082,              0.34627,              0.28161
             0.00930,              0.02201,              0.01357,              0.19334,              0.31559,              0.25511
             0.00969,              0.02477,              0.01512,              0.19269,              0.36336,              0.29023
             0.00707,              0.01701,              0.00920,              0.17925,              0.31109,              0.22381
             0.01152,              0.02605,              0.01602,              0.27933,              0.42620,              0.35216
             0.00885,              0.02310,              0.01604,              0.17857,              0.32846,              0.29152
             0.01219,              0.03090,              0.01777,              0.20733,              0.37246,              0.28312
             0.01230,              0.02895,              0.01745,              0.16191,              0.27339,              0.22258
             0.01240,              0.03134,              0.01943,              0.22220,              0.37674,              0.30327
             0.00951,              0.02208,              0.01403,              0.22690,              0.37364,              0.31589
             0.00818,              0.01873,              0.01155,              0.24538,              0.40840,              0.34441
             0.00579,              0.01451,              0.00922,              0.23806,              0.39824,              0.32240
             0.01100,              0.02579,              0.01507,              0.22515,              0.36557,              0.28580
             0.01693,              0.04612,              0.02881,              0.19845,              0.36396,              0.29878
             0.01191,              0.02840,              0.01686,              0.21471,              0.35988,              0.28959
             0.00128,              0.00202,              0.00133,              0.28469,              0.36259,              0.29829
             0.01463,              0.03866,              0.02397,              0.17692,              0.32086,              0.26036
             0.01122,              0.02851,              0.01812,              0.18332,              0.32503,              0.26554
             0.00817,              0.01650,              0.00888,              0.25171,              0.35916,              0.27186
             0.01250,              0.03156,              0.01963,              0.20337,              0.34842,              0.28526
             0.01175,              0.02877,              0.01701,              0.22808,              0.38603,              0.30469
             0.00755,              0.02479,              0.01714,              0.14929,              0.31790,              0.28185
             0.00445,              0.01199,              0.00779,              0.20928,              0.38794,              0.32983
             0.00895,              0.02738,              0.01740,              0.17229,              0.34775,              0.29064
             0.01041,              0.02678,              0.01616,              0.20473,              0.36885,              0.29692
             0.01429,              0.03459,              0.02019,              0.22466,              0.37608,              0.29150
             0.01219,              0.03334,              0.02046,              0.17485,              0.33771,              0.27419
             0.01083,              0.02585,              0.01554,              0.21785,              0.37572,              0.30201
             0.01080,              0.02904,              0.01828,              0.20688,              0.37380,              0.30822
             0.01008,              0.02562,              0.01580,              0.19211,              0.34202,              0.27400
             0.01360,              0.03838,              0.02429,              0.16024,              0.31669,              0.26503
             0.01496,              0.03703,              0.02363,              0.17553,              0.30327,              0.25480
             0.01041,              0.03227,              0.02109,              0.15010,              0.31204,              0.25490
             0.01558,              0.04495,              0.02762,              0.18087,              0.35947,              0.29106
             0.01172,              0.02855,              0.01735,              0.18700,              0.31766,              0.26127
             0.01028,              0.02800,              0.01826,              0.17884,              0.33513,              0.28695
             0.00274,              0.00690,              0.00466,              0.15502,              0.28794,              0.25155
             0.00489,              0.01587,              0.01041,              0.13849,              0.30600,              0.25653
             0.01373,              0.03473,              0.02082,              0.20692,              0.36866,              0.29644
             0.01493,              0.04284,              0.02869,              0.14941,              0.29380,              0.25582
             0.01378,              0.03941,              0.02576,              0.19568,              0.37221,              0.31834
             0.01104,              0.02366,              0.01288,              0.22643,              0.35404,              0.26576
             0.00851,              0.02016,              0.01233,              0.19795,              0.32277,              0.26105
             0.01129,              0.03099,              0.01910,              0.16962,              0.32389,              0.26272
             0.01530,              0.03530,              0.01922,              0.25649,              0.40708,              0.30770
             0.01457,              0.03612,              0.02213,              0.18621,              0.32950,              0.27042
             0.01030,              0.03256,              0.02245,              0.12837,              0.28184,              0.24803
             0.01385,              0.03575,              0.02220,              0.19068,              0.34202,              0.27992
             0.01333,              0.03449,              0.02155,              0.19091,              0.34907,              0.28310
             0.01387,              0.03513,              0.02087,              0.19635,              0.33220,              0.26346
             0.00371,              0.00991,              0.00671,              0.14049,              0.28985,              0.25222
             0.01330,              0.03861,              0.02609,              0.16541,              0.31863,              0.27441
             0.01276,              0.02633,              0.01566,              0.22703,              0.32953,              0.26457
             0.01056,              0.02251,              0.01363,              0.17702,              0.27560,              0.21898
             0.01515,              0.03575,              0.02123,              0.21838,              0.35278,              0.28376
             0.00683,              0.01781,              0.01071,              0.21518,              0.39208,              0.31426
             0.00909,              0.02896,              0.01934,              0.16819,              0.36024,              0.31164
             0.00785,              0.02447,              0.01638,              0.18129,              0.36828,              0.31795
             0.01010,              0.02858,              0.01765,              0.17529,              0.33835,              0.27461
             0.00960,              0.02615,              0.01711,              0.18653,              0.34486,              0.29035
             0.00243,              0.00883,              0.00588,              0.13203,              0.32088,              0.27051
             0.00781,              0.02371,              0.01514,              0.15757,              0.34473,              0.28472
             0.00486,              0.01407,              0.00955,              0.18332,              0.35062,              0.30285
             0.00324,              0.01038,              0.00696,              0.15990,              0.35816,              0.30773
             0.00728,              0.02107,              0.01324,              0.12764,              0.27844,              0.22457
             0.01245,              0.03480,              0.02263,              0.17827,              0.34960,              0.29640
             0.00486,              0.01231,              0.00836,              0.19765,              0.36002,              0.31571
             0.01051,              0.02527,              0.01573,              0.20641,              0.35397,              0.29448
             0.01012,              0.03104,              0.02127,              0.17075,              0.34173,              0.29740
             0.00837,              0.01993,              0.01227,              0.17741,              0.30412,              0.25443
             0.01067,              0.03090,              0.02058,              0.15370,              0.30567,              0.26360
             0.01229,              0.03716,              0.02567,              0.13550,              0.27869,              0.24167
             0.01080,              0.02828,              0.01795,              0.18011,              0.32787,              0.27487
             0.00718,              0.02453,              0.01689,              0.11818,              0.27755,              0.23931
             0.00323,              0.00835,              0.00558,              0.21405,              0.39016,              0.34667
             0.01080,              0.02880,              0.01840,              0.21081,              0.38545,              0.33063
             0.01238,              0.03302,              0.02111,              0.20649,              0.37491,              0.31073
             0.01388,              0.03252,              0.01981,              0.20009,              0.34046,              0.27603
             0.01459,              0.03414,              0.02125,              0.22745,              0.36964,              0.30226
             0.01337,              0.03246,              0.01852,              0.19761,              0.32105,              0.24391
             0.01401,              0.03667,              0.02178,              0.21820,              0.39193,              0.31306
             0.01330,              0.03122,              0.01743,              0.22007,              0.35704,              0.26104
             0.00789,              0.02168,              0.01428,              0.16314,              0.29827,              0.25167
             0.00959,              0.02602,              0.01646,              0.19304,              0.35879,              0.30364
             0.01780,              0.04274,              0.02633,              0.18030,              0.31131,              0.24904
             0.01585,              0.03740,              0.02285,              0.17309,              0.28117,              0.22671
             0.01234,              0.03022,              0.01686,              0.19974,              0.35016,              0.26387
             0.00977,              0.03239,              0.02072,              0.14195,              0.30834,              0.25348
             0.00769,              0.02188,              0.01526,              0.16297,              0.31248,              0.27909
             0.01274,              0.02926,              0.01617,              0.19395,              0.32482,              0.24443
             0.00787,              0.02186,              0.01361,              0.18270,              0.34935,              0.28606
             0.00577,              0.01899,              0.01261,              0.13316,              0.30194,              0.25233
             0.01215,              0.03056,              0.01860,              0.20931,              0.36378,              0.28954
             0.00773,              0.01714,              0.01089,              0.26183,              0.39585,              0.33114
             0.01512,              0.03667,              0.02127,              0.23270,              0.39010,              0.30872
             0.00262,              0.00685,              0.00417,              0.20858,              0.40563,              0.32601
             0.01337,              0.03206,              0.02001,              0.22204,              0.37183,              0.30827
             0.01221,              0.02674,              0.01556,              0.21646,              0.34385,              0.27092
             0.00826,              0.02258,              0.01432,              0.15472,              0.29104,              0.24276
             0.01191,              0.03166,              0.02041,              0.18394,              0.33661,              0.28242
             0.00649,              0.01763,              0.01118,              0.15543,              0.29723,              0.24311
             0.01198,              0.03142,              0.01856,              0.19830,              0.36400,              0.29018
             0.01110,              0.02675,              0.01518,              0.21971,              0.37339,              0.28841
             0.01218,              0.03458,              0.02209,              0.18806,              0.35633,              0.30107
             0.01267,              0.03568,              0.02200,              0.20052,              0.36982,              0.30237
             0.01168,              0.02632,              0.01631,              0.31176,              0.45531,              0.37893
             0.00997,              0.02876,              0.01846,              0.19514,              0.36955,              0.31358
             0.01177,              0.03430,              0.02206,              0.14467,              0.29294,              0.24580
             0.00712,              0.01633,              0.00993,              0.22457,              0.37952,              0.30670
             0.00981,              0.02647,              0.01687,              0.18792,              0.34055,              0.28385
             0.01348,              0.03720,              0.02251,              0.19712,              0.36129,              0.27925
             0.01166,              0.02795,              0.01760,              0.19137,              0.31600,              0.26120
             0.00868,              0.02267,              0.01327,              0.17519,              0.32794,              0.25210
             0.01003,              0.02540,              0.01541,              0.19751,              0.34175,              0.27615
             0.00943,              0.02660,              0.01648,              0.14157,              0.28501,              0.23065
             0.00362,              0.01025,              0.00670,              0.16262,              0.34501,              0.30381
             0.01034,              0.02847,              0.01897,              0.16737,              0.30915,              0.26480
             0.01039,              0.02892,              0.01872,              0.18457,              0.35634,              0.29988
             0.01384,              0.03687,              0.02250,              0.22317,              0.39355,              0.31183
             0.01135,              0.02738,              0.01637,              0.19331,              0.33676,              0.26576
             0.00729,              0.01902,              0.01234,              0.16678,              0.30124,              0.26064
             0.01470,              0.03715,              0.02142,              0.21740,              0.37970,              0.29598
             0.00970,              0.02507,              0.01660,              0.18393,              0.31806,              0.27839
             0.01060,              0.02831,              0.01793,              0.20030,              0.36926,              0.30779
             0.00323,              0.00989,              0.00651,              0.11348,              0.24260,              0.21165
             0.01785,              0.04862,              0.02955,              0.20692,              0.39010,              0.30802
             0.00709,              0.02288,              0.01506,              0.13937,              0.32160,              0.27552
             0.01337,              0.03200,              0.02039,              0.19449,              0.32651,              0.27295
             0.01196,              0.03206,              0.02138,              0.20055,              0.35786,              0.30445
             0.01153,              0.03097,              0.01887,              0.18351,              0.34741,              0.28369
             0.01266,              0.03390,              0.02214,              0.21042,              0.38072,              0.32649
             0.00796,              0.02232,              0.01540,              0.18640,              0.35940,              0.31929
             0.01307,              0.03932,              0.02544,              0.18972,              0.38217,              0.32693
             0.00088,              0.00226,              0.00138,              0.26126,              0.45361,              0.36441
             0.00536,              0.01651,              0.01029,              0.18992,              0.39273,              0.32197
             0.01180,              0.02935,              0.01850,              0.21227,              0.37217,              0.30874
             0.00486,              0.01271,              0.00777,              0.25686,              0.44690,              0.35252
             0.01290,              0.02949,              0.01821,              0.19966,              0.33179,              0.26882
             0.00459,              0.01322,              0.00919,              0.14710,              0.29068,              0.25538
             0.01156,              0.03336,              0.02225,              0.19231,              0.37112,              0.31564
             0.00631,              0.01846,              0.01161,              0.18765,              0.38157,              0.31513
             0.01419,              0.03773,              0.02393,              0.20209,              0.36242,              0.30322
             0.00959,              0.02759,              0.01756,              0.16517,              0.32378,              0.27150
             0.01077,              0.03112,              0.02059,              0.18168,              0.36209,              0.31272
             0.01199,              0.03307,              0.02105,              0.20361,              0.35935,              0.29630
             0.00824,              0.01981,              0.01224,              0.22231,              0.35736,              0.29432
             0.01171,              0.02836,              0.01856,              0.15567,              0.26843,              0.22289
             0.01430,              0.03293,              0.01964,              0.19422,              0.31222,              0.24337
             0.00786,              0.02057,              0.01239,              0.20314,              0.37052,              0.29754
             0.01091,              0.02426,              0.01533,              0.19519,              0.30516,              0.24663
             0.01211,              0.02910,              0.01849,              0.20125,              0.34251,              0.28578
             0.01404,              0.03900,              0.02463,              0.18731,              0.35369,              0.28782
             0.00731,              0.02204,              0.01591,              0.17377,              0.34245,              0.31756
             0.01382,              0.03561,              0.02142,              0.19541,              0.34965,              0.27882
             0.00715,              0.02235,              0.01558,              0.15620,              0.32596,              0.29084
             0.00534,              0.02111,              0.01577,              0.09832,              0.26877,              0.24247
             0.00808,              0.02007,              0.01130,              0.23504,              0.41159,              0.32355
             0.01230,              0.03693,              0.02371,              0.16021,              0.32343,              0.26798
             0.01132,              0.03214,              0.02080,              0.18360,              0.35395,              0.29421
             0.01027,              0.02772,              0.01788,              0.16590,              0.30415,              0.25082
             0.01287,              0.02769,              0.01528,              0.19362,              0.29683,              0.22780
             0.01373,              0.04360,              0.02733,              0.15409,              0.34042,              0.27534
             0.01479,              0.03331,              0.01873,              0.19549,              0.31338,              0.23675
             0.01023,              0.02962,              0.01845,              0.17338,              0.34042,              0.27772
             0.01038,              0.02724,              0.01772,              0.16305,              0.30649,              0.25822
             0.00364,              0.00851,              0.00523,              0.16386,              0.27243,              0.22413
             0.00748,              0.01568,              0.00985,              0.23963,              0.35830,              0.28832
             0.01349,              0.03776,              0.02389,              0.16944,              0.32554,              0.26673
             0.01173,              0.02988,              0.01894,              0.21494,              0.38815,              0.32469
             0.01411,              0.03508,              0.02060,              0.17996,              0.32254,              0.25293
             0.00730,              0.01888,              0.01177,              0.20673,              0.37351,              0.31262
             0.01096,              0.02856,              0.01799,              0.18918,              0.34380,              0.28753
             0.00903,              0.02229,              0.01477,              0.19460,              0.34832,              0.30019
             0.01630,              0.04352,              0.02520,              0.17542,              0.33015,              0.25346
             0.01099,              0.02612,              0.01556,              0.20820,              0.34440,              0.27337
             0.00886,              0.02021,              0.01287,              0.19847,              0.31378,              0.25954
             0.00808,              0.02148,              0.01396,              0.19348,              0.35719,              0.30554
             0.01213,              0.03364,              0.02179,              0.15713,              0.30656,              0.25819
             0.00926,              0.02434,              0.01464,              0.20369,              0.36374,              0.28700
             0.00928,              0.02952,              0.01890,              0.17819,              0.37241,              0.31005
             0.01211,              0.03283,              0.02141,              0.16291,              0.30824,              0.25094
             0.00825,              0.02585,              0.01694,              0.13644,              0.29527,              0.24915
             0.01223,              0.02908,              0.01743,              0.23994,              0.38863,              0.31299
             0.00773,              0.02998,              0.02119,              0.11192,              0.30201,              0.26138
             0.01024,              0.02968,              0.01994,              0.17002,              0.32836,              0.28473
             0.00564,              0.01399,              0.00899,              0.18662,              0.32663,              0.27425
             0.01214,              0.03065,              0.01995,              0.19921,              0.33691,              0.28395
             0.01006,              0.02763,              0.01826,              0.17925,              0.34084,              0.29030
             0.01299,              0.03496,              0.02279,              0.18703,              0.33593,              0.28474
             0.01013,              0.02766,              0.01800,              0.16257,              0.29870,              0.25076
             0.01121,              0.03135,              0.02024,              0.15887,              0.31194,              0.26043
             0.00860,              0.01994,              0.01208,              0.24435,              0.40703,              0.32916
             0.00761,              0.02282,              0.01611,              0.15894,              0.33913,              0.30236
             0.00572,              0.01643,              0.01040,              0.17854,              0.35089,              0.29602
             0.01328,              0.03453,              0.02076,              0.20987,              0.37144,              0.29186
             0.01225,              0.03644,              0.02296,              0.15116,              0.30799,              0.25246
             0.00979,              0.02449,              0.01451,              0.21800,              0.37082,              0.28860
             0.01233,              0.03246,              0.01969,              0.17773,              0.31555,              0.25300
             0.00345,              0.00807,              0.00532,              0.27050,              0.43641,              0.38889
             0.00890,              0.02804,              0.01909,              0.15108,              0.32562,              0.27921
             0.00413,              0.01383,              0.00915,              0.11510,              0.28331,              0.24539
             0.01403,              0.03595,              0.02300,              0.20661,              0.36197,              0.30982
             0.00636,              0.01825,              0.01199,              0.13456,              0.27048,              0.22508
             0.00765,              0.02547,              0.01803,              0.13517,              0.30431,              0.27204
             0.00492,              0.01641,              0.01093,              0.13918,              0.32635,              0.28427
             0.01359,              0.03859,              0.02355,              0.17683,              0.34637,              0.28172
             0.01150,              0.02778,              0.01666,              0.17493,              0.31001,              0.24728
             0.00936,              0.02606,              0.01614,              0.15992,              0.32257,              0.26221
             0.01396,              0.03738,              0.02394,              0.16203,              0.30151,              0.25030
             0.00807,              0.01802,              0.01040,              0.23733,              0.38369,              0.30920
             0.01806,              0.04395,              0.02631,              0.19242,              0.32022,              0.25200
             0.00667,              0.01416,              0.00894,              0.23372,              0.35029,              0.29017
             0.01329,              0.03890,              0.02510,              0.21160,              0.40071,              0.33227
             0.00476,              0.01406,              0.00993,              0.12815,              0.26663,              0.23272
             0.00955,              0.02399,              0.01498,              0.25517,              0.43368,              0.36189
             0.01213,              0.03210,              0.02135,              0.18273,              0.32145,              0.27770
             0.00864,              0.02190,              0.01358,              0.17159,              0.29937,              0.24327
             0.01534,              0.03908,              0.02328,              0.18401,              0.32420,              0.25554
             0.00654,              0.01817,              0.01231,              0.17582,              0.34064,              0.29734
             0.01304,              0.03284,              0.02049,              0.22402,              0.38075,              0.31776
             0.01206,              0.03111,              0.01855,              0.19785,              0.35777,              0.28610
             0.00623,              0.01819,              0.01264,              0.17482,              0.34894,              0.29810
             0.00860,              0.02281,              0.01475,              0.17584,              0.32599,              0.27776
             0.00970,              0.03075,              0.02083,              0.15691,              0.33195,              0.28351
             0.01286,              0.03581,              0.02135,              0.17040,              0.32570,              0.24984
             0.00611,              0.01898,              0.01255,              0.14004,              0.31346,              0.26605
             0.00490,              0.01839,              0.01273,              0.11910,              0.31183,              0.27754
             0.01191,              0.03432,              0.02190,              0.17731,              0.35519,              0.29643
             0.00976,              0.02296,              0.01230,              0.24400,              0.40827,              0.30343
             0.00403,              0.00982,              0.00626,              0.20847,              0.36346,              0.30932
             0.01373,              0.04419,              0.02952,              0.13757,              0.29491,              0.24832
             0.01042,              0.02590,              0.01650,              0.19171,              0.32569,              0.27302
             0.00944,              0.02608,              0.01697,              0.22288,              0.40559,              0.34759
             0.00984,              0.02625,              0.01612,              0.17570,              0.32113,              0.26052
             0.00764,              0.02032,              0.01342,              0.17145,              0.31933,              0.27296
             0.01207,              0.03188,              0.02006,              0.21887,              0.38893,              0.32212
             0.01148,              0.03347,              0.02131,              0.16418,              0.32983,              0.27117
             0.00880,              0.02360,              0.01476,              0.17803,              0.33906,              0.28245
             0.01208,              0.02850,              0.01741,              0.25229,              0.41442,              0.34891
             0.01142,              0.02853,              0.01804,              0.22311,              0.37462,              0.31477
             0.00858,              0.02408,              0.01557,              0.16886,              0.32122,              0.26815
             0.00577,              0.01749,              0.01182,              0.16204,              0.31585,              0.27207
             0.01612,              0.04297,              0.02598,              0.18785,              0.34682,              0.27838
             0.01152,              0.03338,              0.02245,              0.16568,              0.32293,              0.27320
             0.00708,              0.01915,              0.01204,              0.17551,              0.33979,              0.27706
             0.00558,              0.01819,              0.01209,              0.14408,              0.32131,              0.26716
             0.01584,              0.04177,              0.02678,              0.18041,              0.33450,              0.27507
             0.01325,              0.03675,              0.02184,              0.20133,              0.38169,              0.30585
             0.00936,              0.02213,              0.01333,              0.20179,              0.34180,              0.26835
             0.00703,              0.01963,              0.01240,              0.16067,              0.30944,              0.24721
             0.00869,              0.02417,              0.01588,              0.19599,              0.36617,              0.31346
             0.01327,              0.03500,              0.02198,              0.20849,              0.36456,              0.29720
             0.01211,              0.03101,              0.01790,              0.18016,              0.32182,              0.24221
             0.01388,              0.03535,              0.02050,              0.20971,              0.36670,              0.28647
             0.01164,              0.02706,              0.01640,              0.20440,              0.33270,              0.26928
             0.00724,              0.02075,              0.01396,              0.16104,              0.31892,              0.27185
             0.01007,              0.02377,              0.01478,              0.18827,              0.31287,              0.25602
             0.00554,              0.01291,              0.00757,              0.21214,              0.34149,              0.26065
             0.00481,              0.00996,              0.00570,              0.21897,              0.32225,              0.24776
             0.01473,              0.03766,              0.02293,              0.19426,              0.34109,              0.27460
             0.00552,              0.01897,              0.01278,              0.12848,              0.30159,              0.25369
             0.00304,              0.00711,              0.00382,              0.19013,              0.31102,              0.22456
             0.01202,              0.03385,              0.02192,              0.17425,              0.33769,              0.28727
             0.01363,              0.03625,              0.02179,              0.17222,              0.32745,              0.25702
             0.01036,              0.03079,              0.01930,              0.16035,              0.32523,              0.26000
             0.01188,              0.02977,              0.01872,              0.19199,              0.34023,              0.27951
             0.01291,              0.03485,              0.02235,              0.18002,              0.33407,              0.28012
             0.01192,              0.03083,              0.01863,              0.20010,              0.35567,              0.28011
             0.01179,              0.03484,              0.02173,              0.16172,              0.32374,              0.26141
             0.00733,              0.01985,              0.01221,              0.19852,              0.37803,              0.31527
             0.01143,              0.02928,              0.01917,              0.18743,              0.33520,              0.28639
             0.00416,              0.01023,              0.00587,              0.17495,              0.30615,              0.23984
             0.00953,              0.02129,              0.01288,              0.19195,              0.30045,              0.23607
             0.00722,              0.01933,              0.01347,              0.13430,              0.25509,              0.22900
             0.01009,              0.02738,              0.01736,              0.20028,              0.38081,              0.31709
             0.00880,              0.02707,              0.01921,              0.16390,              0.33696,              0.30088
             0.00679,              0.01880,              0.01208,              0.16741,              0.31598,              0.26986
             0.00953,              0.03030,              0.02041,              0.13441,              0.29292,              0.25010
             0.00710,              0.02321,              0.01576,              0.13299,              0.30010,              0.26006
             0.00468,              0.01796,              0.01286,              0.11143,              0.30006,              0.26353
             0.00904,              0.02422,              0.01556,              0.16534,              0.30616,              0.25971
             0.00635,              0.01483,              0.01000,              0.20802,              0.33762,              0.29631
             0.01067,              0.02576,              0.01575,              0.20692,              0.35804,              0.29077
             0.00642,              0.01699,              0.01166,              0.20338,              0.37345,              0.33195
             0.00779,              0.02376,              0.01539,              0.14158,              0.31753,              0.26592
             0.00902,              0.02416,              0.01528,              0.19026,              0.36399,              0.31460
             0.01015,              0.02597,              0.01567,              0.18746,              0.33273,              0.26748
             0.01084,              0.03284,              0.02143,              0.14870,              0.31728,              0.26755
             0.00741,              0.01793,              0.01118,              0.18972,              0.33429,              0.27322
             0.00941,              0.02692,              0.01731,              0.15785,              0.30777,              0.25233
             0.00865,              0.02164,              0.01512,              0.19880,              0.34480,              0.31070
