#        MSE_LOSS_t1,          MSE_LOSS_t2,          MSE_LOSS_t3,          MSE_LOSS_t4,          MSE_LOSS_t5,     MSE_LOSS_NULL_t1,     MSE_LOSS_NULL_t2,     MSE_LOSS_NULL_t3,     MSE_LOSS_NULL_t4,     MSE_LOSS_NULL_t5,     MSE_LOSS_INPUT_t1,    MSE_LOSS_INPUT_t2,    MSE_LOSS_INPUT_t3,    MSE_LOSS_INPUT_t4,    MSE_LOSS_INPUT_t5,     JACCARD_LOSS_t1,      JACCARD_LOSS_t2,      JACCARD_LOSS_t3,      JACCARD_LOSS_t4,      JACCARD_LOSS_t5,     JACCARD_LOSS_NULL_t1, JACCARD_LOSS_NULL_t2, JACCARD_LOSS_NULL_t3, JACCARD_LOSS_NULL_t4, JACCARD_LOSS_NULL_t5,     JACCARD_LOSS_INPUT_t1, JACCARD_LOSS_INPUT_t2, JACCARD_LOSS_INPUT_t3, JACCARD_LOSS_INPUT_t4, JACCARD_LOSS_INPUT_t5
             0.01559,              0.02793,              0.05129,              0.07039,              0.09330,              0.02173,              0.01855,              0.03027,              0.02173,              0.02246,              0.00833,              0.01978,              0.03138,              0.05376,              0.07241,              0.19204,              0.32854,              0.55125,              0.72247,              0.86382,              0.20000,              0.20321,              0.35838,              0.31786,              0.37705,              0.09685,              0.23653,              0.37530,              0.57692,              0.73102
             0.01962,              0.03414,              0.04615,              0.06001,              0.07169,              0.01636,              0.01440,              0.01367,              0.01367,              0.01904,              0.01471,              0.02630,              0.03940,              0.04895,              0.06183,              0.27614,              0.40955,              0.52696,              0.61949,              0.72622,              0.18059,              0.15691,              0.15259,              0.15775,              0.22350,              0.22346,              0.34133,              0.45567,              0.53580,              0.63318
             0.01346,              0.02447,              0.03411,              0.04247,              0.05065,              0.01147,              0.01025,              0.00928,              0.01050,              0.00854,              0.00621,              0.01688,              0.02792,              0.03727,              0.04525,              0.21824,              0.36446,              0.45977,              0.53699,              0.61640,              0.15461,              0.13249,              0.12025,              0.13272,              0.10769,              0.11594,              0.27244,              0.39403,              0.50287,              0.56676
             0.01006,              0.01942,              0.02814,              0.03314,              0.03755,              0.00610,              0.00684,              0.00854,              0.00439,              0.00659,              0.00757,              0.01484,              0.02426,              0.03276,              0.03790,              0.20455,              0.32817,              0.42771,              0.47748,              0.53191,              0.08532,              0.09929,              0.12821,              0.07143,              0.11111,              0.15635,              0.26415,              0.37879,              0.46903,              0.51786
             0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000,              0.00000
             0.00534,              0.00891,              0.01240,              0.01526,              0.01924,              0.00439,              0.00293,              0.00293,              0.00293,              0.00317,              0.00246,              0.00682,              0.01082,              0.01495,              0.01804,              0.26042,              0.41905,              0.54701,              0.62205,              0.71223,              0.19149,              0.12632,              0.12500,              0.12766,              0.14286,              0.12791,              0.34343,              0.49558,              0.60156,              0.68116
             0.02586,              0.05350,              0.08488,              0.11048,              0.13177,              0.02417,              0.02563,              0.03052,              0.02588,              0.02124,              0.00569,              0.03029,              0.05754,              0.08913,              0.11600,              0.32880,              0.52955,              0.67027,              0.76947,              0.81717,              0.27198,              0.25424,              0.25667,              0.19850,              0.15876,              0.10135,              0.36559,              0.55778,              0.69060,              0.77253
             0.01135,              0.02719,              0.04490,              0.06141,              0.07633,              0.01172,              0.01562,              0.01489,              0.01343,              0.01196,              0.00655,              0.01522,              0.03134,              0.04849,              0.06559,              0.14085,              0.28542,              0.38208,              0.46812,              0.53354,              0.11483,              0.14066,              0.12603,              0.11000,              0.09800,              0.09000,              0.18694,              0.30219,              0.39646,              0.47981
             0.01797,              0.03360,              0.05091,              0.06867,              0.08651,              0.01562,              0.01636,              0.01465,              0.01489,              0.01538,              0.00911,              0.02290,              0.03929,              0.05793,              0.07603,              0.23235,              0.34137,              0.44043,              0.51961,              0.59970,              0.14953,              0.14165,              0.11788,              0.11423,              0.11754,              0.13636,              0.27716,              0.38372,              0.47069,              0.54277
             0.00671,              0.01412,              0.02299,              0.03269,              0.04241,              0.00635,              0.00659,              0.00854,              0.00708,              0.00684,              0.00273,              0.00864,              0.01630,              0.02579,              0.03623,              0.21512,              0.36041,              0.47248,              0.57312,              0.65101,              0.15758,              0.15429,              0.18229,              0.14286,              0.12727,              0.10692,              0.26816,              0.38384,              0.50216,              0.61091
