#           MSE_LOSS,        MSE_LOSS_NULL,       MSE_LOSS_INPUT,         JACCARD_LOSS,    JACCARD_LOSS_NULL,   JACCARD_LOSS_INPUT
             0.01962,              0.01855,              0.00914,              0.34211,              0.25333,              0.17204
             0.01570,              0.01611,              0.00953,              0.30314,              0.23158,              0.19134
             0.01831,              0.01807,              0.00890,              0.32653,              0.25342,              0.17761
             0.01979,              0.01807,              0.01186,              0.32416,              0.23492,              0.22449
             0.01627,              0.01270,              0.01272,              0.27385,              0.16613,              0.21630
             0.01881,              0.01636,              0.01216,              0.30368,              0.21136,              0.21359
             0.02174,              0.01782,              0.01266,              0.30904,              0.22256,              0.22884
             0.02425,              0.01953,              0.01530,              0.34054,              0.22663,              0.25075
             0.01888,              0.01416,              0.01367,              0.28065,              0.16384,              0.21127
             0.01719,              0.00977,              0.01323,              0.25905,              0.11628,              0.21490
             0.01984,              0.01685,              0.01363,              0.27473,              0.19382,              0.19602
             0.01918,              0.01709,              0.01300,              0.28613,              0.20290,              0.19288
             0.01752,              0.01880,              0.01259,              0.27844,              0.23193,              0.20061
             0.01992,              0.02271,              0.01065,              0.33441,              0.30000,              0.16667
             0.00914,              0.00879,              0.00272,              0.20536,              0.16143,              0.06316
             0.00643,              0.00610,              0.00341,              0.13415,              0.10163,              0.07080
             0.01069,              0.00903,              0.00306,              0.17438,              0.13406,              0.05578
             0.01208,              0.00854,              0.00692,              0.21498,              0.11824,              0.14336
             0.01614,              0.01294,              0.00809,              0.25076,              0.16308,              0.14667
             0.01455,              0.01099,              0.01003,              0.23324,              0.13393,              0.17378
             0.01779,              0.01221,              0.01200,              0.26857,              0.14663,              0.20118
             0.01702,              0.01245,              0.01159,              0.27143,              0.15000,              0.20178
             0.01680,              0.01782,              0.00980,              0.30030,              0.21345,              0.19505
             0.00787,              0.00952,              0.00683,              0.14334,              0.12914,              0.09635
             0.00935,              0.01196,              0.00639,              0.18491,              0.17754,              0.12409
             0.00824,              0.01196,              0.00415,              0.18966,              0.20675,              0.07054
             0.00851,              0.01245,              0.00436,              0.25405,              0.26154,              0.12371
             0.00694,              0.00781,              0.00197,              0.25166,              0.21477,              0.06536
             0.00386,              0.00537,              0.00199,              0.18349,              0.18803,              0.11966
             0.00402,              0.00684,              0.00215,              0.28261,              0.29474,              0.10204
             0.00288,              0.00610,              0.00199,              0.27273,              0.37313,              0.20896
             0.00357,              0.00806,              0.00231,              0.68966,              0.78571,              0.30952
             0.00016,              0.00220,              0.00119,              0.00000,              1.00000,              1.00000
             0.01508,              0.01685,              0.00598,              0.32068,              0.28395,              0.15837
             0.01184,              0.01270,              0.00399,              0.26667,              0.22128,              0.09390
             0.00671,              0.00684,              0.00343,              0.14097,              0.12227,              0.07339
             0.00794,              0.00854,              0.00333,              0.17021,              0.14831,              0.07692
             0.01075,              0.01050,              0.00477,              0.22530,              0.17131,              0.12174
             0.01013,              0.00977,              0.00539,              0.19173,              0.15267,              0.10800
             0.01076,              0.01196,              0.00656,              0.20833,              0.18491,              0.13846
             0.00994,              0.00854,              0.00638,              0.22311,              0.14523,              0.15354
             0.01297,              0.01270,              0.00621,              0.30172,              0.23009,              0.15859
             0.01384,              0.01416,              0.00598,              0.33493,              0.28155,              0.13131
             0.01179,              0.01172,              0.00653,              0.34444,              0.26816,              0.19209
             0.01146,              0.01123,              0.00420,              0.30890,              0.25000,              0.15924
             0.00825,              0.00635,              0.00666,              0.20588,              0.13198,              0.18462
             0.01071,              0.00562,              0.00693,              0.24664,              0.10952,              0.18447
             0.00851,              0.00684,              0.00826,              0.18534,              0.12500,              0.18777
             0.00857,              0.00513,              0.00664,              0.18884,              0.09251,              0.15556
             0.01033,              0.00513,              0.00673,              0.22594,              0.09292,              0.14957
             0.00987,              0.00708,              0.00818,              0.21983,              0.12889,              0.18421
             0.01100,              0.01074,              0.00666,              0.26432,              0.19643,              0.16143
             0.00915,              0.01123,              0.00351,              0.16974,              0.17228,              0.07692
             0.00836,              0.01099,              0.00316,              0.15730,              0.16917,              0.06719
             0.01059,              0.01025,              0.00252,              0.17712,              0.15613,              0.04016
             0.01048,              0.01221,              0.00289,              0.18149,              0.17857,              0.05039
             0.01317,              0.01416,              0.00336,              0.24555,              0.20939,              0.07116
             0.01213,              0.01440,              0.00373,              0.25781,              0.22868,              0.07884
             0.00578,              0.00635,              0.00274,              0.11790,              0.11304,              0.06637
             0.00843,              0.00854,              0.00269,              0.19556,              0.15909,              0.06757
             0.00616,              0.00586,              0.00289,              0.17172,              0.12308,              0.08122
             0.00767,              0.00708,              0.00313,              0.22404,              0.16111,              0.09945
             0.00890,              0.00879,              0.00363,              0.29560,              0.22642,              0.11875
             0.00668,              0.00854,              0.00301,              0.33071,              0.27559,              0.12977
             0.00529,              0.00610,              0.00224,              0.28723,              0.25510,              0.12766
             0.00859,              0.00928,              0.00188,              0.54430,              0.48718,              0.13415
             0.00189,              0.00342,              0.00233,              0.23529,              0.33333,              0.37209
             0.00201,              0.00220,              0.00132,              0.32500,              0.24324,              0.22857
             0.00484,              0.00391,              0.00100,              0.40741,              0.31373,              0.15789
             0.00511,              0.00317,              0.00231,              0.43750,              0.20635,              0.32075
             0.00500,              0.00513,              0.00198,              0.31081,              0.27632,              0.12698
             0.02136,              0.02051,              0.00788,              0.20644,              0.16031,              0.07490
             0.01746,              0.02051,              0.00881,              0.18924,              0.16667,              0.09476
             0.02458,              0.02759,              0.00892,              0.26371,              0.23395,              0.11013
             0.02145,              0.02246,              0.00970,              0.25000,              0.20767,              0.13176
             0.01942,              0.01978,              0.00871,              0.24344,              0.19518,              0.11692
             0.02235,              0.02002,              0.00940,              0.27525,              0.21134,              0.13281
             0.02023,              0.01904,              0.00815,              0.29462,              0.22609,              0.13218
             0.00985,              0.01099,              0.00611,              0.18771,              0.15152,              0.10417
             0.00763,              0.00854,              0.00481,              0.15217,              0.12500,              0.09191
             0.01078,              0.01270,              0.00407,              0.19014,              0.18246,              0.08240
             0.01030,              0.01025,              0.00542,              0.19231,              0.14634,              0.11567
             0.01112,              0.00952,              0.00539,              0.18627,              0.13087,              0.09155
             0.01397,              0.01074,              0.00704,              0.22118,              0.14103,              0.12375
             0.01477,              0.01465,              0.00757,              0.25602,              0.18293,              0.14563
             0.02035,              0.02319,              0.00786,              0.32551,              0.28274,              0.13166
             0.02014,              0.02441,              0.00612,              0.32508,              0.30960,              0.09408
             0.02267,              0.02490,              0.00804,              0.36280,              0.31193,              0.14488
             0.01558,              0.02222,              0.00948,              0.26733,              0.28527,              0.18729
             0.01184,              0.01636,              0.00737,              0.19667,              0.22185,              0.15225
             0.01518,              0.01050,              0.00808,              0.25694,              0.15412,              0.15709
             0.01722,              0.01636,              0.00970,              0.29470,              0.22259,              0.18947
             0.01495,              0.01172,              0.01017,              0.26316,              0.16495,              0.18557
             0.01706,              0.01660,              0.01177,              0.30877,              0.24113,              0.21918
             0.01249,              0.01001,              0.01010,              0.28854,              0.16872,              0.22311
             0.01165,              0.00757,              0.00953,              0.26613,              0.13191,              0.23750
             0.01596,              0.01367,              0.00797,              0.33203,              0.23140,              0.17623
             0.00932,              0.00586,              0.00664,              0.23077,              0.11594,              0.14865
             0.01483,              0.01294,              0.00643,              0.31718,              0.24537,              0.16256
             0.01773,              0.01611,              0.00846,              0.40637,              0.28448,              0.25112
             0.01353,              0.01196,              0.00740,              0.28346,              0.20248,              0.16592
             0.01287,              0.00708,              0.01033,              0.27068,              0.11647,              0.24419
             0.01495,              0.01172,              0.01159,              0.31734,              0.18750,              0.24060
             0.01463,              0.00732,              0.01090,              0.27451,              0.12552,              0.20243
             0.01290,              0.00781,              0.01078,              0.29487,              0.14286,              0.22083
             0.01415,              0.01245,              0.00973,              0.36410,              0.26289,              0.23810
             0.01476,              0.01318,              0.00903,              0.44172,              0.33333,              0.28025
             0.01495,              0.02124,              0.00861,              0.51408,              0.53374,              0.33824
             0.01566,              0.01904,              0.00413,              0.48344,              0.48750,              0.16522
             0.02269,              0.02441,              0.00843,              0.31507,              0.27701,              0.13231
             0.02270,              0.02295,              0.00949,              0.32337,              0.26111,              0.14627
             0.01849,              0.01831,              0.00830,              0.24507,              0.21067,              0.13497
             0.01478,              0.01172,              0.00870,              0.22546,              0.13260,              0.15186
             0.01466,              0.00903,              0.00937,              0.17403,              0.09920,              0.11924
             0.01536,              0.01343,              0.01077,              0.20466,              0.14398,              0.14286
             0.01789,              0.01611,              0.01037,              0.24538,              0.17742,              0.14324
             0.01660,              0.01587,              0.01035,              0.26346,              0.18786,              0.16046
             0.01197,              0.01221,              0.00882,              0.22876,              0.16447,              0.15823
             0.01060,              0.01538,              0.00682,              0.24806,              0.23774,              0.14391
             0.01130,              0.01758,              0.00427,              0.29808,              0.32727,              0.08571
             0.01198,              0.01904,              0.00660,              0.40000,              0.44068,              0.24096
             0.01221,              0.01538,              0.00384,              0.41958,              0.41176,              0.17797
             0.02023,              0.02197,              0.00458,              0.50259,              0.45918,              0.20149
             0.01607,              0.01782,              0.00525,              0.34211,              0.31878,              0.16578
             0.01316,              0.01465,              0.00401,              0.27273,              0.24096,              0.11261
             0.01273,              0.01196,              0.00434,              0.23507,              0.18561,              0.10127
             0.00856,              0.00464,              0.00452,              0.16000,              0.07037,              0.10506
             0.00772,              0.00488,              0.00492,              0.15385,              0.07117,              0.10791
             0.00611,              0.00366,              0.00347,              0.11254,              0.04934,              0.06757
             0.00542,              0.00366,              0.00353,              0.09554,              0.04854,              0.06109
             0.00494,              0.00415,              0.00340,              0.07309,              0.05648,              0.04934
             0.00744,              0.00635,              0.00349,              0.13131,              0.08966,              0.05102
             0.01022,              0.01294,              0.00395,              0.18728,              0.18467,              0.06593
             0.01716,              0.01855,              0.00314,              0.30072,              0.27437,              0.06615
             0.01383,              0.01709,              0.00334,              0.29388,              0.28807,              0.07660
             0.01321,              0.01660,              0.00300,              0.31193,              0.31193,              0.09950
             0.02212,              0.02393,              0.00382,              0.45148,              0.42241,              0.10160
             0.01873,              0.01855,              0.00582,              0.38843,              0.32900,              0.14563
             0.01226,              0.01221,              0.00518,              0.24896,              0.21097,              0.11538
             0.01424,              0.01489,              0.00436,              0.28358,              0.23106,              0.10593
             0.01178,              0.01196,              0.00439,              0.22628,              0.17883,              0.07819
             0.01323,              0.01489,              0.00520,              0.23404,              0.20962,              0.12500
             0.01083,              0.00977,              0.00462,              0.20775,              0.14286,              0.10701
             0.01191,              0.01172,              0.00500,              0.19257,              0.16438,              0.10662
             0.00898,              0.00977,              0.00571,              0.17785,              0.13423,              0.11458
             0.00899,              0.00879,              0.00566,              0.17000,              0.12081,              0.10764
             0.00953,              0.00928,              0.00495,              0.16887,              0.12583,              0.08014
             0.00072,              0.00171,              0.00093,              0.10000,              0.16279,              0.15556
             0.00112,              0.00098,              0.00033,              0.15789,              0.11111,              0.05263
             0.00198,              0.00220,              0.00023,              0.27273,              0.27273,              0.00000
             0.00594,              0.00684,              0.00060,              0.69231,              0.68293,              0.12000
             0.00244,              0.00220,              0.00069,              0.31579,              0.23684,              0.10345
             0.01011,              0.01196,              0.00121,              0.63889,              0.65333,              0.17500
             0.01040,              0.01050,              0.00326,              0.58491,              0.40566,              0.32812
             0.00388,              0.00415,              0.00183,              0.17886,              0.13821,              0.10092
             0.00471,              0.00415,              0.00158,              0.15714,              0.12143,              0.05645
             0.00354,              0.00220,              0.00187,              0.12667,              0.06040,              0.07092
             0.00367,              0.00269,              0.00177,              0.10191,              0.06962,              0.04698
             0.00710,              0.00684,              0.00217,              0.18286,              0.15642,              0.07692
             0.00926,              0.01001,              0.00309,              0.25131,              0.21134,              0.09659
             0.01193,              0.01416,              0.00535,              0.30198,              0.28571,              0.17647
             0.00891,              0.00903,              0.00530,              0.25500,              0.19474,              0.16495
             0.01427,              0.01465,              0.00489,              0.33962,              0.29557,              0.16129
             0.01522,              0.01562,              0.00403,              0.33478,              0.28319,              0.12299
             0.01256,              0.01001,              0.00538,              0.25000,              0.17155,              0.12162
             0.01696,              0.01465,              0.00610,              0.30996,              0.22642,              0.14286
             0.01483,              0.01465,              0.00670,              0.25589,              0.20906,              0.12364
             0.02386,              0.02490,              0.00764,              0.34604,              0.30539,              0.17082
             0.02037,              0.02075,              0.00937,              0.29223,              0.23416,              0.15663
             0.01912,              0.01758,              0.01006,              0.27250,              0.18997,              0.16164
             0.01154,              0.00952,              0.00788,              0.16195,              0.10456,              0.11609
             0.02023,              0.02026,              0.00653,              0.24935,              0.22016,              0.08356
             0.01328,              0.01245,              0.00837,              0.21726,              0.15502,              0.13134
             0.01569,              0.01611,              0.00755,              0.23926,              0.20308,              0.13725
             0.02066,              0.01855,              0.00889,              0.29226,              0.21777,              0.13907
             0.02094,              0.01709,              0.00991,              0.26972,              0.18277,              0.13953
             0.02139,              0.01514,              0.01187,              0.26256,              0.14762,              0.17513
             0.02404,              0.01660,              0.01436,              0.28247,              0.14687,              0.20136
             0.02281,              0.01685,              0.01510,              0.23180,              0.13609,              0.18672
             0.02775,              0.01831,              0.01727,              0.25690,              0.13636,              0.18519
             0.03066,              0.02368,              0.02001,              0.28571,              0.16610,              0.21222
             0.02795,              0.01978,              0.02072,              0.25160,              0.13894,              0.19205
             0.02627,              0.01855,              0.02191,              0.24059,              0.13036,              0.21833
             0.02512,              0.02124,              0.02080,              0.23817,              0.14872,              0.19934
             0.02069,              0.01685,              0.01561,              0.18914,              0.12212,              0.15724
             0.01056,              0.00635,              0.00674,              0.18089,              0.09319,              0.12153
             0.01146,              0.00684,              0.00861,              0.21875,              0.10332,              0.16491
             0.01171,              0.00415,              0.00877,              0.22064,              0.06564,              0.17091
             0.01475,              0.01123,              0.00926,              0.26531,              0.16606,              0.18182
             0.01075,              0.00757,              0.00851,              0.19463,              0.11032,              0.16434
             0.01226,              0.01050,              0.00714,              0.18987,              0.14145,              0.13220
             0.01438,              0.00977,              0.00715,              0.20588,              0.12308,              0.11576
             0.01383,              0.01025,              0.00716,              0.19945,              0.12104,              0.11905
             0.00946,              0.00708,              0.00595,              0.13920,              0.08333,              0.09275
             0.01258,              0.01147,              0.00524,              0.17270,              0.13277,              0.06745
             0.01566,              0.01440,              0.00507,              0.21348,              0.16761,              0.08555
             0.01192,              0.00928,              0.00634,              0.19335,              0.11875,              0.10272
             0.01211,              0.01123,              0.00489,              0.20530,              0.15385,              0.08844
             0.00599,              0.00610,              0.00397,              0.11765,              0.09191,              0.07692
             0.00633,              0.00635,              0.00434,              0.14062,              0.10156,              0.09231
             0.00727,              0.00854,              0.00400,              0.17316,              0.14894,              0.08861
             0.00889,              0.00977,              0.00361,              0.21495,              0.18519,              0.08738
             0.01101,              0.01514,              0.00348,              0.28708,              0.29108,              0.09184
             0.01208,              0.01489,              0.00422,              0.34872,              0.30653,              0.11864
             0.02046,              0.01562,              0.01114,              0.26107,              0.15686,              0.15309
             0.01648,              0.01733,              0.01089,              0.23294,              0.17402,              0.16949
             0.01584,              0.01270,              0.01143,              0.23902,              0.13472,              0.16790
             0.01444,              0.01001,              0.01181,              0.21739,              0.11264,              0.18414
             0.01413,              0.00879,              0.01155,              0.22995,              0.10405,              0.17694
             0.01072,              0.01025,              0.01029,              0.17941,              0.12727,              0.17429
             0.01383,              0.01270,              0.00841,              0.23418,              0.16774,              0.15674
             0.01409,              0.01636,              0.00896,              0.23759,              0.23024,              0.17544
             0.01071,              0.01294,              0.00722,              0.22097,              0.19850,              0.13077
             0.00964,              0.01147,              0.00652,              0.18939,              0.17939,              0.13834
             0.00997,              0.00854,              0.00597,              0.23048,              0.13889,              0.12595
             0.01746,              0.01758,              0.00497,              0.33955,              0.28016,              0.11934
             0.01091,              0.01318,              0.00583,              0.25214,              0.23276,              0.13478
             0.01307,              0.01245,              0.00559,              0.29204,              0.22973,              0.14976
             0.01336,              0.01270,              0.00660,              0.30568,              0.23214,              0.18692
             0.01448,              0.01147,              0.00603,              0.30328,              0.20085,              0.15640
             0.01197,              0.00952,              0.00792,              0.26190,              0.15984,              0.17992
             0.01151,              0.00781,              0.00804,              0.25098,              0.13278,              0.17886
             0.01098,              0.00635,              0.00960,              0.26000,              0.11064,              0.22984
             0.02169,              0.02173,              0.00545,              0.40530,              0.33969,              0.12389
             0.01710,              0.01978,              0.00789,              0.36929,              0.33333,              0.20513
             0.01029,              0.00977,              0.00542,              0.26316,              0.19512,              0.14500
             0.01125,              0.01074,              0.00476,              0.27230,              0.21463,              0.13333
             0.01671,              0.01782,              0.00734,              0.38249,              0.33641,              0.19095
             0.01421,              0.01440,              0.00717,              0.34597,              0.28780,              0.20513
             0.01147,              0.01221,              0.00640,              0.28899,              0.23810,              0.18974
             0.01840,              0.01855,              0.00704,              0.36364,              0.29921,              0.19444
             0.02111,              0.01831,              0.00991,              0.35017,              0.26042,              0.19844
             0.02364,              0.02051,              0.01188,              0.35103,              0.25688,              0.22945
             0.02226,              0.01367,              0.01274,              0.30481,              0.15819,              0.18902
             0.02648,              0.01953,              0.01538,              0.33649,              0.20000,              0.22632
             0.02375,              0.01392,              0.01820,              0.28802,              0.13902,              0.24155
             0.02432,              0.01440,              0.01985,              0.30524,              0.14320,              0.25576
             0.02496,              0.01416,              0.01976,              0.30626,              0.14286,              0.26253
             0.02381,              0.01196,              0.02062,              0.30569,              0.12596,              0.26636
             0.02409,              0.01660,              0.02180,              0.34091,              0.18529,              0.30562
             0.02368,              0.01733,              0.01993,              0.32967,              0.20580,              0.28532
             0.02120,              0.01758,              0.01500,              0.32386,              0.21365,              0.25731
             0.02069,              0.01660,              0.01227,              0.18730,              0.11296,              0.12034
             0.01855,              0.01123,              0.01260,              0.17391,              0.07958,              0.12688
             0.01406,              0.01172,              0.01215,              0.14519,              0.08743,              0.12811
             0.01499,              0.01294,              0.01032,              0.15589,              0.10153,              0.11864
             0.01077,              0.00903,              0.01007,              0.12065,              0.07629,              0.11531
             0.01863,              0.02124,              0.00878,              0.21757,              0.18354,              0.10782
             0.01916,              0.02148,              0.01026,              0.25542,              0.20561,              0.15714
             0.02456,              0.03198,              0.01023,              0.32134,              0.32266,              0.16000
             0.01969,              0.02051,              0.00764,              0.28134,              0.23333,              0.11178
             0.02452,              0.02588,              0.01001,              0.35635,              0.29609,              0.15916
             0.01966,              0.01880,              0.00900,              0.32440,              0.23547,              0.15924
             0.02489,              0.02539,              0.00926,              0.36857,              0.30588,              0.17974
             0.01975,              0.01831,              0.00822,              0.28492,              0.21490,              0.13782
             0.01764,              0.01855,              0.00760,              0.23575,              0.19638,              0.12610
             0.02040,              0.02124,              0.00674,              0.23223,              0.20616,              0.09162
             0.01669,              0.01733,              0.00764,              0.19672,              0.16435,              0.09391
             0.01787,              0.02124,              0.00844,              0.21868,              0.19420,              0.11751
             0.01186,              0.01294,              0.00879,              0.14699,              0.12383,              0.11707
             0.01312,              0.01270,              0.00784,              0.17150,              0.12352,              0.11548
             0.02692,              0.01758,              0.01839,              0.25000,              0.13636,              0.18644
             0.01958,              0.01831,              0.02017,              0.20980,              0.14620,              0.20913
             0.02009,              0.01929,              0.01581,              0.21862,              0.16356,              0.17000
             0.02353,              0.02588,              0.01204,              0.28074,              0.24256,              0.14189
             0.02295,              0.02710,              0.00996,              0.30663,              0.30081,              0.14917
             0.01334,              0.01172,              0.00577,              0.24359,              0.15842,              0.10811
             0.01124,              0.01172,              0.00479,              0.20792,              0.16216,              0.08099
             0.01446,              0.01587,              0.00506,              0.24272,              0.21523,              0.09091
             0.01168,              0.01099,              0.00532,              0.18581,              0.15306,              0.08664
             0.01105,              0.01099,              0.00512,              0.19661,              0.15254,              0.09574
             0.01745,              0.01709,              0.00574,              0.29316,              0.23411,              0.09929
             0.01477,              0.01636,              0.00716,              0.28223,              0.23103,              0.14232
             0.01181,              0.01099,              0.00660,              0.24335,              0.16981,              0.14829
             0.01304,              0.01465,              0.00556,              0.28287,              0.23622,              0.13866
             0.01441,              0.01465,              0.00569,              0.33333,              0.24691,              0.12775
             0.01505,              0.01294,              0.00772,              0.32900,              0.22845,              0.19816
             0.01729,              0.01782,              0.00906,              0.38983,              0.31064,              0.22374
             0.01944,              0.01978,              0.00727,              0.41423,              0.33610,              0.21463
             0.01235,              0.01123,              0.00621,              0.25820,              0.19087,              0.15982
             0.01173,              0.00854,              0.00767,              0.22535,              0.12635,              0.15985
             0.01446,              0.00806,              0.00914,              0.26821,              0.11538,              0.18440
